Start time: 1725094320
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.87,      0.125,   13.46,    2.49,  19.94,     0.250,   11.38,    5.90,  23.59
            1,      0.750,   14.87,   13.54,  18.05,      0.375,   14.90,    6.76,  18.02,     0.750,   14.05,   14.33,  19.10
            2,      1.250,   15.44,   21.74,  17.39,      0.625,   15.35,   10.93,  17.49,     1.250,   14.29,   23.48,  18.78
            3,      1.750,   15.98,   29.40,  16.80,      0.875,   15.88,   14.79,  16.91,     1.750,   15.03,   31.25,  17.86
            4,      2.250,   15.78,   38.29,  17.02,      1.125,   15.82,   19.09,  16.96,     2.250,   15.43,   39.15,  17.40
            6,      3.250,   16.81,   51.90,  15.97,      1.625,   16.91,   25.79,  15.87,     3.250,   15.92,   54.79,  16.86
            8,      4.250,   17.45,   65.38,  15.38,      2.125,   17.50,   32.59,  15.34,     4.250,   16.33,   69.87,  16.44
           12,      6.250,   19.07,   88.00,  14.08,      3.125,   19.05,   44.03,  14.09,     6.250,   20.40,   82.26,  13.16
           16,      8.250,   21.36,  103.70,  12.57,      4.125,   21.21,   52.20,  12.65,     8.250,   25.54,   86.71,  10.51
           20,     10.250,   25.84,  106.46,  10.39,      5.125,   25.91,   53.10,  10.36,    10.250,   31.38,   87.67,   8.55
           24,     12.250,   32.27,  101.89,   8.32,      6.125,   32.24,   51.00,   8.33,    12.250,   37.33,   88.09,   7.19
           28,     14.250,   35.21,  108.64,   7.62,      7.125,   35.00,   54.65,   7.67,    14.250,   43.62,   87.69,   6.15
           32,     16.250,   39.64,  110.04,   6.77,      8.125,   39.56,   55.14,   6.79,    16.250,   48.79,   89.41,   5.50
           40,     20.250,   48.85,  111.28,   5.50,     10.125,   48.81,   55.68,   5.50,    20.250,   60.97,   89.16,   4.40
           48,     24.250,   58.80,  110.70,   4.56,     12.125,   58.83,   55.33,   4.56,    24.250,   73.19,   88.95,   3.67
           56,     28.250,   69.05,  109.82,   3.89,     14.125,   69.12,   54.86,   3.88,    28.250,   85.78,   88.40,   3.13
           64,     32.250,   79.38,  109.06,   3.38,     16.125,   79.81,   54.23,   3.36,    32.250,   98.64,   87.76,   2.72
           80,     40.250,   98.12,  110.11,   2.74,     20.125,   97.86,   55.21,   2.74,    40.250,  124.00,   87.13,   2.16
          104,     52.250,  128.96,  108.76,   2.08,     26.125,  129.39,   54.20,   2.07,    52.250,  162.03,   86.56,   1.66
          120,     60.250,  150.10,  107.75,   1.79,     30.125,  151.93,   53.22,   1.77,    60.250,  187.01,   86.49,   1.44
          128,     64.250,  162.59,  106.08,   1.65,     32.125,  162.47,   53.08,   1.65,    64.250,  199.75,   86.34,   1.34
          160,     80.250,  197.73,  108.95,   1.36,     40.125,  197.61,   54.51,   1.36,    80.250,  254.81,   84.54,   1.05
          192,     96.250,  245.08,  105.42,   1.10,     48.125,  244.81,   52.77,   1.10,    96.250,  305.36,   84.61,   0.88
          256,    128.250,  323.35,  106.47,   0.83,     64.125,  323.58,   53.20,   0.83,   128.250,  407.19,   84.55,   0.66
          320,    160.250,  408.85,  105.21,   0.66,     80.125,  408.52,   52.65,   0.66,   160.250,  508.53,   84.59,   0.53
          512,    256.250,  664.80,  103.47,   0.40,    128.125,  664.59,   51.75,   0.40,   256.250,  812.80,   84.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094596
