Start time: 1725095444
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   14.31,    4.69,  18.76,      0.125,   14.28,    2.35,  18.79,     0.250,   11.93,    5.62,  22.50
            1,      0.750,   15.47,   13.01,  17.35,      0.375,   15.66,    6.43,  17.14,     0.750,   15.12,   13.32,  17.76
            2,      1.250,   16.48,   20.36,  16.29,      0.625,   15.75,   10.65,  17.04,     1.250,   15.22,   22.05,  17.64
            3,      1.750,   16.37,   28.69,  16.40,      0.875,   16.20,   14.49,  16.56,     1.750,   15.61,   30.10,  17.20
            4,      2.250,   16.55,   36.50,  16.22,      1.125,   16.38,   18.43,  16.38,     2.250,   16.69,   36.19,  16.09
            6,      3.250,   17.92,   48.69,  14.98,      1.625,   17.81,   24.50,  15.08,     3.250,   17.22,   50.67,  15.59
            8,      4.250,   18.38,   62.06,  14.60,      2.125,   18.26,   31.24,  14.70,     4.250,   16.97,   67.24,  15.82
           12,      6.250,   19.70,   85.19,  13.63,      3.125,   19.71,   42.55,  13.62,     6.250,   20.85,   80.47,  12.87
           16,      8.250,   21.87,  101.28,  12.28,      4.125,   21.79,   50.81,  12.32,     8.250,   25.94,   85.37,  10.35
           20,     10.250,   26.48,  103.93,  10.14,      5.125,   26.46,   51.99,  10.14,    10.250,   32.03,   85.90,   8.38
           24,     12.250,   32.97,   99.73,   8.14,      6.125,   32.81,   50.10,   8.18,    12.250,   37.98,   86.59,   7.07
           28,     14.250,   36.03,  106.18,   7.45,      7.125,   35.77,   53.47,   7.50,    14.250,   44.05,   86.83,   6.09
           32,     16.250,   40.32,  108.19,   6.66,      8.125,   40.36,   54.04,   6.65,    16.250,   49.42,   88.27,   5.43
           40,     20.250,   49.72,  109.33,   5.40,     10.125,   49.96,   54.40,   5.37,    20.250,   61.79,   87.97,   4.34
           48,     24.250,   59.33,  109.72,   4.52,     12.125,   59.59,   54.61,   4.50,    24.250,   74.40,   87.50,   3.61
           56,     28.250,   69.64,  108.89,   3.85,     14.125,   70.41,   53.85,   3.81,    28.250,   87.23,   86.94,   3.08
           64,     32.250,   80.72,  107.25,   3.33,     16.125,   80.87,   53.53,   3.32,    32.250,   99.85,   86.70,   2.69
           80,     40.250,   99.55,  108.53,   2.70,     20.125,   99.39,   54.36,   2.70,    40.250,  125.84,   85.86,   2.13
          104,     52.250,  131.03,  107.05,   2.05,     26.125,  130.10,   53.90,   2.06,    52.250,  164.32,   85.36,   1.63
          120,     60.250,  152.56,  106.01,   1.76,     30.125,  153.70,   52.61,   1.75,    60.250,  189.26,   85.46,   1.42
          128,     64.250,  165.49,  104.22,   1.62,     32.125,  165.20,   52.20,   1.62,    64.250,  200.60,   85.98,   1.34
          160,     80.250,  200.26,  107.57,   1.34,     40.125,  199.86,   53.89,   1.34,    80.250,  258.98,   83.18,   1.04
          192,     96.250,  248.75,  103.87,   1.08,     48.125,  247.28,   52.24,   1.09,    96.250,  307.73,   83.96,   0.87
          256,    128.250,  328.16,  104.91,   0.82,     64.125,  328.33,   52.43,   0.82,   128.250,  409.65,   84.04,   0.66
          320,    160.250,  413.12,  104.13,   0.65,     80.125,  411.60,   52.26,   0.65,   160.250,  513.17,   83.83,   0.52
          512,    256.250,  674.83,  101.93,   0.40,    128.125,  670.64,   51.28,   0.40,   256.250,  820.95,   83.79,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095725
