Start time: 1725095440
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.66,    4.91,  19.65,      0.125,   13.62,    2.46,  19.72,     0.250,   11.54,    5.81,  23.26
            1,      0.750,   15.01,   13.41,  17.88,      0.375,   15.02,    6.70,  17.88,     0.750,   14.16,   14.22,  18.96
            2,      1.250,   15.59,   21.53,  17.22,      0.625,   15.50,   10.82,  17.31,     1.250,   14.52,   23.11,  18.49
            3,      1.750,   16.14,   29.10,  16.63,      0.875,   16.07,   14.62,  16.71,     1.750,   15.24,   30.82,  17.61
            4,      2.250,   16.07,   37.59,  16.71,      1.125,   16.10,   18.76,  16.67,     2.250,   15.74,   38.37,  17.05
            6,      3.250,   17.16,   50.83,  15.64,      1.625,   17.09,   25.53,  15.71,     3.250,   16.28,   53.59,  16.49
            8,      4.250,   17.73,   64.34,  15.14,      2.125,   17.84,   31.97,  15.05,     4.250,   16.52,   69.07,  16.25
           12,      6.250,   19.42,   86.41,  13.83,      3.125,   19.38,   43.29,  13.85,     6.250,   20.72,   80.96,  12.95
           16,      8.250,   21.75,  101.84,  12.34,      4.125,   21.65,   51.14,  12.40,     8.250,   25.89,   85.55,  10.37
           20,     10.250,   26.28,  104.69,  10.21,      5.125,   26.36,   52.19,  10.18,    10.250,   31.92,   86.21,   8.41
           24,     12.250,   33.03,   99.56,   8.13,      6.125,   32.79,   50.15,   8.19,    12.250,   38.14,   86.22,   7.04
           28,     14.250,   35.98,  106.33,   7.46,      7.125,   35.71,   53.56,   7.52,    14.250,   44.43,   86.09,   6.04
           32,     16.250,   40.13,  108.70,   6.69,      8.125,   40.14,   54.34,   6.69,    16.250,   49.41,   88.29,   5.43
           40,     20.250,   49.53,  109.75,   5.42,     10.125,   49.46,   54.95,   5.43,    20.250,   61.68,   88.14,   4.35
           48,     24.250,   59.40,  109.59,   4.52,     12.125,   59.49,   54.71,   4.51,    24.250,   74.58,   87.29,   3.60
           56,     28.250,   70.12,  108.14,   3.83,     14.125,   70.54,   53.75,   3.81,    28.250,   87.28,   86.88,   3.08
           64,     32.250,   80.73,  107.24,   3.33,     16.125,   81.28,   53.25,   3.30,    32.250,  100.47,   86.17,   2.67
           80,     40.250,   98.94,  109.21,   2.71,     20.125,   99.07,   54.53,   2.71,    40.250,  125.51,   86.08,   2.14
          104,     52.250,  130.33,  107.62,   2.06,     26.125,  131.11,   53.49,   2.05,    52.250,  164.94,   85.03,   1.63
          120,     60.250,  152.85,  105.81,   1.76,     30.125,  153.84,   52.57,   1.74,    60.250,  189.22,   85.47,   1.42
          128,     64.250,  164.63,  104.76,   1.63,     32.125,  164.00,   52.58,   1.64,    64.250,  203.25,   84.86,   1.32
          160,     80.250,  201.26,  107.04,   1.33,     40.125,  201.50,   53.45,   1.33,    80.250,  257.56,   83.64,   1.04
          192,     96.250,  248.45,  103.99,   1.08,     48.125,  249.37,   51.81,   1.08,    96.250,  311.23,   83.02,   0.86
          256,    128.250,  327.35,  105.17,   0.82,     64.125,  328.21,   52.45,   0.82,   128.250,  414.23,   83.11,   0.65
          320,    160.250,  412.77,  104.21,   0.65,     80.125,  414.21,   51.93,   0.65,   160.250,  513.58,   83.76,   0.52
          512,    256.250,  673.01,  102.21,   0.40,    128.125,  671.79,   51.20,   0.40,   256.250,  822.19,   83.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095720
