Start time: 1725095160
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.89,    4.83,  19.33,      0.125,   13.86,    2.42,  19.37,     0.250,   11.54,    5.81,  23.25
            1,      0.750,   15.16,   13.28,  17.71,      0.375,   15.19,    6.63,  17.67,     0.750,   14.45,   13.94,  18.58
            2,      1.250,   15.52,   21.63,  17.30,      0.625,   15.35,   10.93,  17.48,     1.250,   14.76,   22.73,  18.19
            3,      1.750,   15.71,   29.89,  17.08,      0.875,   15.73,   14.93,  17.06,     1.750,   14.99,   31.35,  17.91
            4,      2.250,   16.13,   37.44,  16.64,      1.125,   16.11,   18.75,  16.66,     2.250,   15.68,   38.51,  17.12
            6,      3.250,   16.76,   52.05,  16.02,      1.625,   16.80,   25.96,  15.98,     3.250,   16.71,   52.19,  16.06
            8,      4.250,   17.53,   65.09,  15.32,      2.125,   17.96,   31.76,  14.94,     4.250,   16.77,   68.04,  16.01
           12,      6.250,   19.39,   86.50,  13.84,      3.125,   19.48,   43.05,  13.78,     6.250,   20.82,   80.59,  12.90
           16,      8.250,   21.74,  101.89,  12.35,      4.125,   21.59,   51.30,  12.44,     8.250,   25.94,   85.36,  10.35
           20,     10.250,   26.30,  104.61,  10.21,      5.125,   26.34,   52.24,  10.19,    10.250,   31.95,   86.12,   8.40
           24,     12.250,   32.88,  100.02,   8.16,      6.125,   32.89,   49.98,   8.16,    12.250,   37.81,   86.97,   7.10
           28,     14.250,   35.69,  107.17,   7.52,      7.125,   35.67,   53.63,   7.53,    14.250,   44.25,   86.44,   6.07
           32,     16.250,   40.26,  108.34,   6.67,      8.125,   40.26,   54.17,   6.67,    16.250,   49.50,   88.12,   5.42
           40,     20.250,   49.72,  109.34,   5.40,     10.125,   49.68,   54.71,   5.40,    20.250,   61.91,   87.81,   4.34
           48,     24.250,   59.52,  109.37,   4.51,     12.125,   59.57,   54.64,   4.51,    24.250,   74.07,   87.88,   3.62
           56,     28.250,   69.79,  108.66,   3.85,     14.125,   70.24,   53.98,   3.82,    28.250,   86.79,   87.38,   3.09
           64,     32.250,   80.90,  107.01,   3.32,     16.125,   81.00,   53.44,   3.31,    32.250,  100.20,   86.39,   2.68
           80,     40.250,   99.63,  108.45,   2.69,     20.125,   99.56,   54.26,   2.70,    40.250,  126.10,   85.68,   2.13
          104,     52.250,  131.13,  106.96,   2.05,     26.125,  130.49,   53.74,   2.06,    52.250,  164.10,   85.47,   1.64
          120,     60.250,  152.65,  105.95,   1.76,     30.125,  154.46,   52.36,   1.74,    60.250,  189.84,   85.20,   1.41
          128,     64.250,  165.57,  104.17,   1.62,     32.125,  165.38,   52.14,   1.62,    64.250,  202.37,   85.22,   1.33
          160,     80.250,  200.74,  107.31,   1.34,     40.125,  200.89,   53.62,   1.34,    80.250,  258.73,   83.26,   1.04
          192,     96.250,  249.22,  103.67,   1.08,     48.125,  247.78,   52.14,   1.08,    96.250,  309.58,   83.46,   0.87
          256,    128.250,  328.61,  104.77,   0.82,     64.125,  329.52,   52.24,   0.81,   128.250,  412.67,   83.42,   0.65
          320,    160.250,  417.26,  103.09,   0.64,     80.125,  416.53,   51.64,   0.64,   160.250,  515.23,   83.49,   0.52
          512,    256.250,  673.70,  102.10,   0.40,    128.125,  674.57,   50.99,   0.40,   256.250,  824.99,   83.38,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095441
