Start time: 1725095147
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.47,    4.98,  19.93,      0.125,   13.40,    2.50,  20.03,     0.250,   11.16,    6.01,  24.05
            1,      0.750,   14.85,   13.56,  18.08,      0.375,   14.83,    6.79,  18.10,     0.750,   13.98,   14.40,  19.20
            2,      1.250,   15.42,   21.76,  17.41,      0.625,   15.37,   10.91,  17.46,     1.250,   14.36,   23.36,  18.69
            3,      1.750,   15.67,   29.98,  17.13,      0.875,   15.72,   14.94,  17.07,     1.750,   14.99,   31.34,  17.91
            4,      2.250,   16.07,   37.60,  16.71,      1.125,   15.98,   18.90,  16.80,     2.250,   15.54,   38.88,  17.28
            6,      3.250,   16.93,   51.52,  15.85,      1.625,   16.95,   25.73,  15.84,     3.250,   15.84,   55.06,  16.94
            8,      4.250,   17.67,   64.57,  15.19,      2.125,   17.59,   32.43,  15.26,     4.250,   16.66,   68.48,  16.11
           12,      6.250,   19.31,   86.88,  13.90,      3.125,   19.24,   43.59,  13.95,     6.250,   20.35,   82.44,  13.19
           16,      8.250,   21.54,  102.80,  12.46,      4.125,   21.50,   51.50,  12.48,     8.250,   25.59,   86.55,  10.49
           20,     10.250,   26.15,  105.22,  10.27,      5.125,   26.32,   52.26,  10.20,    10.250,   31.48,   87.40,   8.53
           24,     12.250,   32.49,  101.21,   8.26,      6.125,   32.80,   50.12,   8.18,    12.250,   37.38,   87.96,   7.18
           28,     14.250,   35.67,  107.23,   7.52,      7.125,   35.35,   54.10,   7.59,    14.250,   43.81,   87.32,   6.13
           32,     16.250,   39.98,  109.10,   6.71,      8.125,   40.02,   54.49,   6.71,    16.250,   48.76,   89.45,   5.50
           40,     20.250,   49.32,  110.22,   5.44,     10.125,   49.73,   54.65,   5.40,    20.250,   60.97,   89.16,   4.40
           48,     24.250,   59.58,  109.26,   4.51,     12.125,   59.66,   54.56,   4.50,    24.250,   73.42,   88.66,   3.66
           56,     28.250,   69.77,  108.69,   3.85,     14.125,   69.84,   54.29,   3.84,    28.250,   85.82,   88.37,   3.13
           64,     32.250,   80.19,  107.95,   3.35,     16.125,   80.16,   54.00,   3.35,    32.250,   98.67,   87.74,   2.72
           80,     40.250,   98.60,  109.58,   2.72,     20.125,   98.53,   54.83,   2.72,    40.250,  124.12,   87.05,   2.16
          104,     52.250,  129.01,  108.71,   2.08,     26.125,  129.82,   54.02,   2.07,    52.250,  161.65,   86.77,   1.66
          120,     60.250,  150.76,  107.28,   1.78,     30.125,  152.49,   53.03,   1.76,    60.250,  187.22,   86.38,   1.43
          128,     64.250,  163.26,  105.64,   1.64,     32.125,  162.83,   52.96,   1.65,    64.250,  199.62,   86.40,   1.34
          160,     80.250,  198.59,  108.48,   1.35,     40.125,  198.68,   54.21,   1.35,    80.250,  254.85,   84.53,   1.05
          192,     96.250,  245.52,  105.23,   1.09,     48.125,  245.15,   52.70,   1.09,    96.250,  305.50,   84.57,   0.88
          256,    128.250,  323.97,  106.27,   0.83,     64.125,  324.51,   53.05,   0.83,   128.250,  406.75,   84.64,   0.66
          320,    160.250,  410.29,  104.84,   0.65,     80.125,  410.60,   52.38,   0.65,   160.250,  508.71,   84.56,   0.53
          512,    256.250,  664.96,  103.45,   0.40,    128.125,  665.68,   51.67,   0.40,   256.250,  813.38,   84.57,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095424
