Start time: 1725094596
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.48,    4.98,  19.91,      0.125,   13.45,    2.49,  19.96,     0.250,   11.36,    5.91,  23.63
            1,      0.750,   14.87,   13.54,  18.06,      0.375,   14.91,    6.75,  18.01,     0.750,   14.00,   14.38,  19.17
            2,      1.250,   15.42,   21.76,  17.41,      0.625,   15.03,   11.16,  17.86,     1.250,   14.29,   23.49,  18.79
            3,      1.750,   15.38,   30.54,  17.45,      0.875,   15.68,   14.98,  17.12,     1.750,   14.65,   32.07,  18.32
            4,      2.250,   15.84,   38.13,  16.95,      1.125,   15.75,   19.17,  17.04,     2.250,   15.60,   38.71,  17.21
            6,      3.250,   16.78,   52.00,  16.00,      1.625,   16.92,   25.78,  15.87,     3.250,   15.88,   54.95,  16.91
            8,      4.250,   17.45,   65.36,  15.38,      2.125,   17.35,   32.87,  15.47,     4.250,   16.13,   70.75,  16.65
           12,      6.250,   19.15,   87.61,  14.02,      3.125,   19.07,   44.00,  14.08,     6.250,   20.37,   82.35,  13.18
           16,      8.250,   21.29,  104.03,  12.61,      4.125,   21.20,   52.22,  12.66,     8.250,   25.52,   86.77,  10.52
           20,     10.250,   25.85,  106.42,  10.38,      5.125,   25.87,   53.19,  10.38,    10.250,   31.36,   87.74,   8.56
           24,     12.250,   32.31,  101.76,   8.31,      6.125,   32.28,   50.93,   8.32,    12.250,   37.36,   88.02,   7.19
           28,     14.250,   35.37,  108.15,   7.59,      7.125,   34.99,   54.66,   7.67,    14.250,   43.58,   87.78,   6.16
           32,     16.250,   39.61,  110.11,   6.78,      8.125,   39.61,   55.06,   6.78,    16.250,   48.63,   89.69,   5.52
           40,     20.250,   49.05,  110.82,   5.47,     10.125,   48.87,   55.61,   5.49,    20.250,   61.08,   89.00,   4.39
           48,     24.250,   59.02,  110.30,   4.55,     12.125,   58.84,   55.31,   4.56,    24.250,   73.43,   88.65,   3.66
           56,     28.250,   69.06,  109.81,   3.89,     14.125,   69.27,   54.74,   3.88,    28.250,   85.69,   88.50,   3.13
           64,     32.250,   79.47,  108.94,   3.38,     16.125,   79.61,   54.37,   3.37,    32.250,   98.64,   87.76,   2.72
           80,     40.250,   98.22,  110.01,   2.73,     20.125,   97.97,   55.14,   2.74,    40.250,  123.98,   87.15,   2.17
          104,     52.250,  129.00,  108.72,   2.08,     26.125,  129.35,   54.22,   2.08,    52.250,  161.72,   86.73,   1.66
          120,     60.250,  150.14,  107.72,   1.79,     30.125,  151.83,   53.26,   1.77,    60.250,  187.20,   86.40,   1.43
          128,     64.250,  162.72,  105.99,   1.65,     32.125,  162.44,   53.09,   1.65,    64.250,  199.77,   86.34,   1.34
          160,     80.250,  197.75,  108.93,   1.36,     40.125,  197.76,   54.46,   1.36,    80.250,  254.91,   84.51,   1.05
          192,     96.250,  245.62,  105.19,   1.09,     48.125,  244.74,   52.78,   1.10,    96.250,  305.27,   84.64,   0.88
          256,    128.250,  323.43,  106.44,   0.83,     64.125,  323.87,   53.15,   0.83,   128.250,  406.90,   84.61,   0.66
          320,    160.250,  408.76,  105.24,   0.66,     80.125,  407.75,   52.75,   0.66,   160.250,  508.30,   84.63,   0.53
          512,    256.250,  664.95,  103.45,   0.40,    128.125,  664.71,   51.74,   0.40,   256.250,  813.23,   84.58,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094872
