Start time: 1725125523
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.54,    4.96,  19.83,      0.125,   13.50,    2.49,  19.89,     0.250,   11.21,    5.99,  23.94
            1,      0.750,   14.90,   13.51,  18.02,      0.375,   14.92,    6.75,  17.99,     0.750,   14.05,   14.33,  19.11
            2,      1.250,   15.49,   21.66,  17.33,      0.625,   15.39,   10.90,  17.44,     1.250,   14.36,   23.37,  18.70
            3,      1.750,   15.45,   30.41,  17.38,      0.875,   15.40,   15.25,  17.43,     1.750,   14.69,   31.98,  18.28
            4,      2.250,   15.80,   38.23,  16.99,      1.125,   15.74,   19.18,  17.05,     2.250,   15.64,   38.63,  17.17
            6,      3.250,   16.87,   51.70,  15.91,      1.625,   16.80,   25.96,  15.97,     3.250,   16.01,   54.49,  16.77
            8,      4.250,   17.45,   65.38,  15.38,      2.125,   17.39,   32.80,  15.44,     4.250,   16.35,   69.79,  16.42
           12,      6.250,   19.08,   87.94,  14.07,      3.125,   19.04,   44.05,  14.10,     6.250,   20.36,   82.40,  13.18
           16,      8.250,   21.27,  104.09,  12.62,      4.125,   21.19,   52.27,  12.67,     8.250,   25.51,   86.80,  10.52
           20,     10.250,   25.65,  107.26,  10.46,      5.125,   25.86,   53.21,  10.38,    10.250,   31.37,   87.72,   8.56
           24,     12.250,   32.25,  101.96,   8.32,      6.125,   32.20,   51.05,   8.34,    12.250,   37.25,   88.28,   7.21
           28,     14.250,   35.13,  108.88,   7.64,      7.125,   34.91,   54.79,   7.69,    14.250,   43.47,   87.99,   6.18
           32,     16.250,   39.57,  110.23,   6.78,      8.125,   39.52,   55.18,   6.79,    16.250,   48.62,   89.72,   5.52
           40,     20.250,   48.82,  111.35,   5.50,     10.125,   48.84,   55.65,   5.50,    20.250,   60.83,   89.36,   4.41
           48,     24.250,   58.75,  110.80,   4.57,     12.125,   58.70,   55.45,   4.57,    24.250,   73.13,   89.02,   3.67
           56,     28.250,   68.92,  110.03,   3.89,     14.125,   68.97,   54.97,   3.89,    28.250,   85.55,   88.64,   3.14
           64,     32.250,   79.38,  109.05,   3.38,     16.125,   79.52,   54.43,   3.38,    32.250,   98.20,   88.16,   2.73
           80,     40.250,   97.95,  110.31,   2.74,     20.125,   97.69,   55.30,   2.75,    40.250,  123.81,   87.27,   2.17
          104,     52.250,  128.78,  108.91,   2.08,     26.125,  129.03,   54.35,   2.08,    52.250,  161.62,   86.78,   1.66
          120,     60.250,  150.02,  107.81,   1.79,     30.125,  151.76,   53.28,   1.77,    60.250,  186.84,   86.56,   1.44
          128,     64.250,  162.55,  106.10,   1.65,     32.125,  162.32,   53.13,   1.65,    64.250,  199.51,   86.45,   1.35
          160,     80.250,  197.65,  108.99,   1.36,     40.125,  197.60,   54.51,   1.36,    80.250,  254.35,   84.69,   1.06
          192,     96.250,  244.84,  105.53,   1.10,     48.125,  244.31,   52.88,   1.10,    96.250,  304.76,   84.78,   0.88
          256,    128.250,  323.17,  106.53,   0.83,     64.125,  323.51,   53.21,   0.83,   128.250,  406.30,   84.73,   0.66
          320,    160.250,  403.87,  106.51,   0.66,     80.125,  400.35,   53.72,   0.67,   160.250,  508.00,   84.68,   0.53
          512,    256.250,  664.03,  103.59,   0.40,    128.125,  664.09,   51.79,   0.40,   256.250,  811.88,   84.72,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125798
