Start time: 1725126356
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.50,    4.97,  19.89,      0.125,   13.50,    2.49,  19.88,     0.250,   11.33,    5.92,  23.70
            1,      0.750,   14.89,   13.52,  18.03,      0.375,   14.93,    6.74,  17.98,     0.750,   14.09,   14.29,  19.05
            2,      1.250,   15.54,   21.60,  17.28,      0.625,   15.46,   10.86,  17.37,     1.250,   14.37,   23.35,  18.68
            3,      1.750,   15.74,   29.84,  17.05,      0.875,   15.82,   14.85,  16.97,     1.750,   15.17,   30.96,  17.69
            4,      2.250,   16.29,   37.07,  16.48,      1.125,   16.13,   18.73,  16.65,     2.250,   15.67,   38.53,  17.13
            6,      3.250,   17.07,   51.11,  15.72,      1.625,   16.99,   25.68,  15.80,     3.250,   16.03,   54.41,  16.74
            8,      4.250,   17.64,   64.67,  15.22,      2.125,   17.61,   32.39,  15.24,     4.250,   16.73,   68.21,  16.05
           12,      6.250,   19.08,   87.92,  14.07,      3.125,   19.11,   43.91,  14.05,     6.250,   20.39,   82.28,  13.17
           16,      8.250,   21.27,  104.14,  12.62,      4.125,   21.25,   52.10,  12.63,     8.250,   25.55,   86.69,  10.51
           20,     10.250,   25.82,  106.54,  10.39,      5.125,   25.91,   53.10,  10.36,    10.250,   31.36,   87.75,   8.56
           24,     12.250,   32.31,  101.78,   8.31,      6.125,   32.34,   50.83,   8.30,    12.250,   37.26,   88.25,   7.20
           28,     14.250,   35.41,  108.01,   7.58,      7.125,   35.04,   54.58,   7.66,    14.250,   43.53,   87.88,   6.17
           32,     16.250,   39.58,  110.21,   6.78,      8.125,   39.51,   55.20,   6.79,    16.250,   48.64,   89.68,   5.52
           40,     20.250,   48.84,  111.29,   5.50,     10.125,   49.07,   55.39,   5.47,    20.250,   60.92,   89.22,   4.41
           48,     24.250,   58.76,  110.78,   4.57,     12.125,   58.73,   55.42,   4.57,    24.250,   73.28,   88.83,   3.66
           56,     28.250,   69.12,  109.71,   3.88,     14.125,   69.09,   54.88,   3.89,    28.250,   85.90,   88.28,   3.12
           64,     32.250,   79.43,  108.99,   3.38,     16.125,   79.70,   54.31,   3.37,    32.250,   98.43,   87.95,   2.73
           80,     40.250,   98.09,  110.15,   2.74,     20.125,   97.94,   55.16,   2.74,    40.250,  124.22,   86.98,   2.16
          104,     52.250,  129.04,  108.69,   2.08,     26.125,  129.13,   54.31,   2.08,    52.250,  161.89,   86.64,   1.66
          120,     60.250,  150.23,  107.65,   1.79,     30.125,  151.94,   53.22,   1.77,    60.250,  187.36,   86.32,   1.43
          128,     64.250,  162.81,  105.93,   1.65,     32.125,  162.93,   52.93,   1.65,    64.250,  199.78,   86.33,   1.34
          160,     80.250,  197.87,  108.87,   1.36,     40.125,  197.69,   54.48,   1.36,    80.250,  254.67,   84.59,   1.05
          192,     96.250,  245.29,  105.33,   1.09,     48.125,  244.62,   52.81,   1.10,    96.250,  305.10,   84.68,   0.88
          256,    128.250,  323.32,  106.48,   0.83,     64.125,  323.99,   53.13,   0.83,   128.250,  406.76,   84.64,   0.66
          320,    160.250,  410.25,  104.85,   0.65,     80.125,  410.30,   52.42,   0.65,   160.250,  508.82,   84.54,   0.53
          512,    256.250,  664.93,  103.45,   0.40,    128.125,  665.06,   51.71,   0.40,   256.250,  812.92,   84.62,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126632
