Start time: 1725125807
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.76,    4.88,  19.51,      0.125,   13.72,    2.45,  19.57,     0.250,   11.63,    5.77,  23.07
            1,      0.750,   15.12,   13.31,  17.75,      0.375,   15.10,    6.67,  17.78,     0.750,   14.25,   14.13,  18.84
            2,      1.250,   15.73,   21.33,  17.07,      0.625,   15.58,   10.77,  17.23,     1.250,   14.56,   23.04,  18.44
            3,      1.750,   15.80,   29.73,  16.99,      0.875,   15.73,   14.93,  17.06,     1.750,   14.94,   31.43,  17.96
            4,      2.250,   15.97,   37.81,  16.80,      1.125,   16.10,   18.76,  16.67,     2.250,   15.91,   37.96,  16.87
            6,      3.250,   17.29,   50.47,  15.53,      1.625,   17.18,   25.39,  15.62,     3.250,   16.41,   53.16,  16.36
            8,      4.250,   17.81,   64.05,  15.07,      2.125,   17.86,   31.94,  15.03,     4.250,   16.66,   68.47,  16.11
           12,      6.250,   19.39,   86.52,  13.84,      3.125,   19.41,   43.23,  13.83,     6.250,   20.74,   80.88,  12.94
           16,      8.250,   21.76,  101.79,  12.34,      4.125,   21.63,   51.19,  12.41,     8.250,   26.00,   85.19,  10.33
           20,     10.250,   26.44,  104.08,  10.15,      5.125,   26.30,   52.30,  10.21,    10.250,   31.93,   86.17,   8.41
           24,     12.250,   32.95,   99.79,   8.15,      6.125,   32.79,   50.14,   8.19,    12.250,   37.89,   86.78,   7.08
           28,     14.250,   35.68,  107.20,   7.52,      7.125,   35.52,   53.84,   7.56,    14.250,   44.41,   86.14,   6.04
           32,     16.250,   40.38,  108.03,   6.65,      8.125,   40.32,   54.09,   6.66,    16.250,   49.63,   87.90,   5.41
           40,     20.250,   49.72,  109.33,   5.40,     10.125,   49.54,   54.86,   5.42,    20.250,   61.81,   87.95,   4.34
           48,     24.250,   59.73,  108.98,   4.49,     12.125,   59.74,   54.48,   4.49,    24.250,   74.77,   87.06,   3.59
           56,     28.250,   70.30,  107.87,   3.82,     14.125,   70.32,   53.92,   3.82,    28.250,   87.04,   87.12,   3.08
           64,     32.250,   80.88,  107.04,   3.32,     16.125,   81.04,   53.41,   3.31,    32.250,  100.28,   86.33,   2.68
           80,     40.250,   99.99,  108.06,   2.68,     20.125,   99.55,   54.27,   2.70,    40.250,  125.81,   85.88,   2.13
          104,     52.250,  131.23,  106.88,   2.05,     26.125,  131.02,   53.53,   2.05,    52.250,  164.62,   85.20,   1.63
          120,     60.250,  152.84,  105.82,   1.76,     30.125,  154.46,   52.36,   1.74,    60.250,  190.21,   85.03,   1.41
          128,     64.250,  165.19,  104.41,   1.62,     32.125,  164.94,   52.28,   1.63,    64.250,  203.56,   84.73,   1.32
          160,     80.250,  201.13,  107.10,   1.33,     40.125,  201.39,   53.48,   1.33,    80.250,  259.40,   83.04,   1.03
          192,     96.250,  249.93,  103.38,   1.07,     48.125,  248.78,   51.93,   1.08,    96.250,  311.30,   83.00,   0.86
          256,    128.250,  329.29,  104.55,   0.82,     64.125,  328.92,   52.33,   0.82,   128.250,  413.04,   83.35,   0.65
          320,    160.250,  414.50,  103.78,   0.65,     80.125,  413.84,   51.97,   0.65,   160.250,  516.64,   83.26,   0.52
          512,    256.250,  675.44,  101.84,   0.40,    128.125,  675.23,   50.94,   0.40,   256.250,  827.34,   83.14,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126088
