Start time: 1725125244
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.53,    4.96,  19.85,      0.125,   13.51,    2.48,  19.87,     0.250,   11.24,    5.97,  23.89
            1,      0.750,   14.93,   13.49,  17.99,      0.375,   14.87,    6.77,  18.05,     0.750,   14.03,   14.35,  19.13
            2,      1.250,   15.47,   21.68,  17.35,      0.625,   15.55,   10.79,  17.26,     1.250,   14.35,   23.38,  18.71
            3,      1.750,   16.09,   29.20,  16.69,      0.875,   15.79,   14.87,  17.00,     1.750,   15.12,   31.08,  17.76
            4,      2.250,   16.19,   37.30,  16.58,      1.125,   16.24,   18.60,  16.53,     2.250,   15.69,   38.48,  17.10
            6,      3.250,   16.88,   51.69,  15.90,      1.625,   16.80,   25.97,  15.98,     3.250,   15.98,   54.60,  16.80
            8,      4.250,   17.45,   65.37,  15.38,      2.125,   17.47,   32.64,  15.36,     4.250,   16.71,   68.25,  16.06
           12,      6.250,   19.09,   87.89,  14.06,      3.125,   19.10,   43.92,  14.05,     6.250,   20.37,   82.37,  13.18
           16,      8.250,   21.26,  104.18,  12.63,      4.125,   21.23,   52.14,  12.64,     8.250,   25.50,   86.84,  10.53
           20,     10.250,   25.88,  106.32,  10.37,      5.125,   25.93,   53.05,  10.35,    10.250,   31.42,   87.58,   8.54
           24,     12.250,   32.32,  101.74,   8.31,      6.125,   32.41,   50.73,   8.28,    12.250,   37.30,   88.16,   7.20
           28,     14.250,   35.22,  108.61,   7.62,      7.125,   34.98,   54.67,   7.67,    14.250,   43.54,   87.86,   6.17
           32,     16.250,   39.67,  109.97,   6.77,      8.125,   39.55,   55.14,   6.79,    16.250,   48.68,   89.60,   5.51
           40,     20.250,   48.90,  111.17,   5.49,     10.125,   48.86,   55.62,   5.49,    20.250,   60.86,   89.32,   4.41
           48,     24.250,   58.78,  110.75,   4.57,     12.125,   58.74,   55.41,   4.57,    24.250,   73.19,   88.94,   3.67
           56,     28.250,   68.96,  109.97,   3.89,     14.125,   69.05,   54.91,   3.89,    28.250,   85.58,   88.61,   3.14
           64,     32.250,   79.38,  109.06,   3.38,     16.125,   79.51,   54.44,   3.38,    32.250,   98.42,   87.96,   2.73
           80,     40.250,   98.24,  109.98,   2.73,     20.125,   97.77,   55.25,   2.75,    40.250,  123.97,   87.15,   2.17
          104,     52.250,  128.82,  108.88,   2.08,     26.125,  129.19,   54.29,   2.08,    52.250,  161.78,   86.70,   1.66
          120,     60.250,  150.16,  107.71,   1.79,     30.125,  151.88,   53.24,   1.77,    60.250,  187.03,   86.47,   1.44
          128,     64.250,  162.58,  106.08,   1.65,     32.125,  162.35,   53.12,   1.65,    64.250,  199.83,   86.31,   1.34
          160,     80.250,  197.84,  108.88,   1.36,     40.125,  197.85,   54.44,   1.36,    80.250,  254.83,   84.53,   1.05
          192,     96.250,  245.41,  105.28,   1.09,     48.125,  244.52,   52.83,   1.10,    96.250,  305.22,   84.65,   0.88
          256,    128.250,  323.49,  106.42,   0.83,     64.125,  323.81,   53.16,   0.83,   128.250,  406.65,   84.66,   0.66
          320,    160.250,  405.13,  106.18,   0.66,     80.125,  401.62,   53.55,   0.67,   160.250,  508.42,   84.61,   0.53
          512,    256.250,  664.51,  103.51,   0.40,    128.125,  664.77,   51.74,   0.40,   256.250,  813.41,   84.57,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125520
