Start time: 1725125808
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.72,    4.89,  19.56,      0.125,   13.71,    2.45,  19.58,     0.250,   11.37,    5.90,  23.62
            1,      0.750,   15.10,   13.33,  17.77,      0.375,   15.10,    6.67,  17.78,     0.750,   14.30,   14.08,  18.77
            2,      1.250,   15.78,   21.27,  17.02,      0.625,   15.71,   10.68,  17.09,     1.250,   14.56,   23.05,  18.44
            3,      1.750,   15.70,   29.92,  17.10,      0.875,   15.60,   15.06,  17.21,     1.750,   14.90,   31.54,  18.02
            4,      2.250,   16.05,   37.63,  16.72,      1.125,   16.02,   18.85,  16.76,     2.250,   15.94,   37.89,  16.84
            6,      3.250,   17.16,   50.85,  15.65,      1.625,   17.06,   25.56,  15.73,     3.250,   16.22,   53.79,  16.55
            8,      4.250,   17.76,   64.25,  15.12,      2.125,   17.74,   32.15,  15.13,     4.250,   16.54,   68.98,  16.23
           12,      6.250,   19.37,   86.61,  13.86,      3.125,   19.34,   43.37,  13.88,     6.250,   20.66,   81.23,  13.00
           16,      8.250,   21.61,  102.48,  12.42,      4.125,   21.60,   51.26,  12.43,     8.250,   25.90,   85.50,  10.36
           20,     10.250,   26.24,  104.87,  10.23,      5.125,   26.25,   52.41,  10.23,    10.250,   31.80,   86.52,   8.44
           24,     12.250,   32.76,  100.39,   8.19,      6.125,   32.73,   50.23,   8.20,    12.250,   37.92,   86.71,   7.08
           28,     14.250,   35.70,  107.15,   7.52,      7.125,   35.45,   53.96,   7.57,    14.250,   44.09,   86.76,   6.09
           32,     16.250,   40.19,  108.54,   6.68,      8.125,   40.08,   54.42,   6.70,    16.250,   49.31,   88.46,   5.44
           40,     20.250,   49.60,  109.60,   5.41,     10.125,   49.63,   54.76,   5.41,    20.250,   61.95,   87.74,   4.33
           48,     24.250,   59.79,  108.87,   4.49,     12.125,   59.68,   54.53,   4.50,    24.250,   74.30,   87.61,   3.61
           56,     28.250,   69.92,  108.46,   3.84,     14.125,   70.01,   54.16,   3.83,    28.250,   87.21,   86.96,   3.08
           64,     32.250,   80.92,  106.99,   3.32,     16.125,   80.79,   53.58,   3.32,    32.250,  100.04,   86.54,   2.68
           80,     40.250,   99.59,  108.49,   2.70,     20.125,   99.47,   54.31,   2.70,    40.250,  126.14,   85.65,   2.13
          104,     52.250,  131.01,  107.06,   2.05,     26.125,  131.44,   53.35,   2.04,    52.250,  164.65,   85.19,   1.63
          120,     60.250,  152.53,  106.03,   1.76,     30.125,  154.48,   52.35,   1.74,    60.250,  190.16,   85.05,   1.41
          128,     64.250,  165.43,  104.26,   1.62,     32.125,  165.41,   52.13,   1.62,    64.250,  203.07,   84.93,   1.32
          160,     80.250,  200.86,  107.25,   1.34,     40.125,  200.90,   53.61,   1.34,    80.250,  259.20,   83.11,   1.04
          192,     96.250,  248.99,  103.77,   1.08,     48.125,  248.77,   51.93,   1.08,    96.250,  310.35,   83.25,   0.86
          256,    128.250,  328.77,  104.71,   0.82,     64.125,  329.39,   52.26,   0.81,   128.250,  413.76,   83.20,   0.65
          320,    160.250,  412.00,  104.41,   0.65,     80.125,  408.96,   52.59,   0.66,   160.250,  517.37,   83.14,   0.52
          512,    256.250,  675.75,  101.79,   0.40,    128.125,  675.85,   50.89,   0.40,   256.250,  826.78,   83.20,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126088
