Start time: 1725126364
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.66,    4.91,  19.66,      0.125,   13.58,    2.47,  19.77,     0.250,   11.35,    5.91,  23.66
            1,      0.750,   14.97,   13.45,  17.93,      0.375,   15.07,    6.68,  17.81,     0.750,   14.18,   14.20,  18.93
            2,      1.250,   15.61,   21.49,  17.19,      0.625,   15.14,   11.08,  17.73,     1.250,   14.40,   23.31,  18.65
            3,      1.750,   15.55,   30.20,  17.26,      0.875,   15.57,   15.08,  17.24,     1.750,   14.90,   31.53,  18.02
            4,      2.250,   15.96,   37.85,  16.82,      1.125,   16.01,   18.86,  16.77,     2.250,   15.85,   38.11,  16.94
            6,      3.250,   17.30,   50.44,  15.52,      1.625,   16.98,   25.70,  15.81,     3.250,   16.18,   53.92,  16.59
            8,      4.250,   17.77,   64.20,  15.11,      2.125,   17.69,   32.24,  15.17,     4.250,   16.54,   68.98,  16.23
           12,      6.250,   19.39,   86.51,  13.84,      3.125,   19.44,   43.15,  13.81,     6.250,   20.72,   80.98,  12.96
           16,      8.250,   21.63,  102.40,  12.41,      4.125,   21.52,   51.46,  12.47,     8.250,   25.94,   85.39,  10.35
           20,     10.250,   26.23,  104.91,  10.24,      5.125,   26.39,   52.12,  10.17,    10.250,   31.89,   86.28,   8.42
           24,     12.250,   32.73,  100.47,   8.20,      6.125,   32.72,   50.25,   8.20,    12.250,   38.06,   86.39,   7.05
           28,     14.250,   35.83,  106.75,   7.49,      7.125,   35.70,   53.58,   7.52,    14.250,   44.27,   86.40,   6.06
           32,     16.250,   40.02,  109.00,   6.71,      8.125,   40.30,   54.12,   6.66,    16.250,   49.58,   87.98,   5.41
           40,     20.250,   49.62,  109.55,   5.41,     10.125,   49.58,   54.82,   5.41,    20.250,   61.78,   87.99,   4.35
           48,     24.250,   59.64,  109.15,   4.50,     12.125,   59.48,   54.72,   4.51,    24.250,   74.25,   87.67,   3.62
           56,     28.250,   70.03,  108.29,   3.83,     14.125,   70.06,   54.12,   3.83,    28.250,   87.07,   87.10,   3.08
           64,     32.250,   80.70,  107.28,   3.33,     16.125,   80.87,   53.52,   3.32,    32.250,   99.97,   86.60,   2.69
           80,     40.250,   99.84,  108.22,   2.69,     20.125,   99.35,   54.37,   2.70,    40.250,  125.95,   85.78,   2.13
          104,     52.250,  130.78,  107.24,   2.05,     26.125,  130.87,   53.59,   2.05,    52.250,  164.14,   85.45,   1.64
          120,     60.250,  152.48,  106.07,   1.76,     30.125,  154.32,   52.40,   1.74,    60.250,  190.03,   85.11,   1.41
          128,     64.250,  165.37,  104.29,   1.62,     32.125,  165.07,   52.24,   1.63,    64.250,  202.81,   85.04,   1.32
          160,     80.250,  200.39,  107.50,   1.34,     40.125,  200.63,   53.69,   1.34,    80.250,  258.54,   83.32,   1.04
          192,     96.250,  249.13,  103.71,   1.08,     48.125,  248.70,   51.94,   1.08,    96.250,  309.29,   83.54,   0.87
          256,    128.250,  328.33,  104.85,   0.82,     64.125,  328.62,   52.38,   0.82,   128.250,  413.44,   83.27,   0.65
          320,    160.250,  413.85,  103.94,   0.65,     80.125,  411.94,   52.21,   0.65,   160.250,  516.27,   83.32,   0.52
          512,    256.250,  674.32,  102.01,   0.40,    128.125,  675.20,   50.94,   0.40,   256.250,  825.80,   83.30,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126644
