Start time: 1725125240
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.54,    4.96,  19.83,      0.125,   13.50,    2.49,  19.89,     0.250,   11.23,    5.97,  23.90
            1,      0.750,   14.94,   13.47,  17.97,      0.375,   14.90,    6.76,  18.02,     0.750,   14.12,   14.26,  19.02
            2,      1.250,   15.45,   21.72,  17.37,      0.625,   15.42,   10.88,  17.41,     1.250,   14.38,   23.33,  18.66
            3,      1.750,   15.84,   29.66,  16.95,      0.875,   15.75,   14.91,  17.05,     1.750,   15.12,   31.06,  17.75
            4,      2.250,   15.86,   38.08,  16.92,      1.125,   15.81,   19.11,  16.98,     2.250,   15.63,   38.63,  17.17
            6,      3.250,   16.90,   51.63,  15.89,      1.625,   16.82,   25.93,  15.96,     3.250,   15.99,   54.55,  16.78
            8,      4.250,   17.51,   65.17,  15.33,      2.125,   17.45,   32.69,  15.38,     4.250,   16.39,   69.59,  16.37
           12,      6.250,   19.14,   87.68,  14.03,      3.125,   19.11,   43.89,  14.04,     6.250,   20.49,   81.90,  13.10
           16,      8.250,   21.29,  104.00,  12.61,      4.125,   21.20,   52.23,  12.66,     8.250,   25.61,   86.47,  10.48
           20,     10.250,   25.84,  106.47,  10.39,      5.125,   25.93,   53.05,  10.35,    10.250,   31.37,   87.70,   8.56
           24,     12.250,   32.34,  101.67,   8.30,      6.125,   32.23,   51.01,   8.33,    12.250,   37.36,   88.02,   7.19
           28,     14.250,   35.19,  108.69,   7.63,      7.125,   35.08,   54.52,   7.65,    14.250,   43.58,   87.77,   6.16
           32,     16.250,   39.61,  110.13,   6.78,      8.125,   39.65,   55.01,   6.77,    16.250,   48.78,   89.42,   5.50
           40,     20.250,   49.03,  110.87,   5.48,     10.125,   48.82,   55.67,   5.50,    20.250,   60.99,   89.13,   4.40
           48,     24.250,   58.91,  110.50,   4.56,     12.125,   58.87,   55.29,   4.56,    24.250,   73.28,   88.83,   3.66
           56,     28.250,   68.98,  109.93,   3.89,     14.125,   69.01,   54.95,   3.89,    28.250,   85.72,   88.46,   3.13
           64,     32.250,   79.50,  108.90,   3.38,     16.125,   79.74,   54.28,   3.37,    32.250,   98.61,   87.80,   2.72
           80,     40.250,   98.19,  110.04,   2.73,     20.125,   97.91,   55.18,   2.74,    40.250,  123.98,   87.15,   2.17
          104,     52.250,  128.96,  108.76,   2.08,     26.125,  129.21,   54.28,   2.08,    52.250,  161.87,   86.65,   1.66
          120,     60.250,  150.24,  107.65,   1.79,     30.125,  151.92,   53.23,   1.77,    60.250,  186.90,   86.53,   1.44
          128,     64.250,  162.82,  105.92,   1.65,     32.125,  162.49,   53.07,   1.65,    64.250,  199.71,   86.36,   1.34
          160,     80.250,  197.82,  108.90,   1.36,     40.125,  197.56,   54.52,   1.36,    80.250,  254.69,   84.58,   1.05
          192,     96.250,  245.04,  105.44,   1.10,     48.125,  244.57,   52.82,   1.10,    96.250,  305.53,   84.56,   0.88
          256,    128.250,  323.30,  106.48,   0.83,     64.125,  323.81,   53.16,   0.83,   128.250,  406.46,   84.70,   0.66
          320,    160.250,  409.25,  105.11,   0.66,     80.125,  408.85,   52.61,   0.66,   160.250,  508.45,   84.60,   0.53
          512,    256.250,  664.54,  103.51,   0.40,    128.125,  664.35,   51.77,   0.40,   256.250,  813.06,   84.60,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125516
