Start time: 1725125239
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.51,    4.97,  19.87,      0.125,   13.48,    2.49,  19.91,     0.250,   11.21,    5.99,  23.95
            1,      0.750,   14.90,   13.51,  18.01,      0.375,   14.89,    6.76,  18.03,     0.750,   14.06,   14.32,  19.10
            2,      1.250,   15.50,   21.65,  17.32,      0.625,   15.43,   10.88,  17.40,     1.250,   14.37,   23.35,  18.68
            3,      1.750,   15.46,   30.38,  17.36,      0.875,   15.42,   15.24,  17.41,     1.750,   14.73,   31.89,  18.22
            4,      2.250,   15.83,   38.16,  16.96,      1.125,   15.75,   19.18,  17.05,     2.250,   15.63,   38.63,  17.17
            6,      3.250,   17.01,   51.30,  15.78,      1.625,   16.91,   25.80,  15.88,     3.250,   15.97,   54.64,  16.81
            8,      4.250,   17.51,   65.17,  15.33,      2.125,   17.49,   32.62,  15.35,     4.250,   16.38,   69.67,  16.39
           12,      6.250,   19.09,   87.90,  14.06,      3.125,   19.06,   44.02,  14.09,     6.250,   20.38,   82.32,  13.17
           16,      8.250,   21.27,  104.12,  12.62,      4.125,   21.20,   52.24,  12.67,     8.250,   25.52,   86.77,  10.52
           20,     10.250,   25.81,  106.60,  10.40,      5.125,   25.90,   53.13,  10.37,    10.250,   31.40,   87.62,   8.55
           24,     12.250,   32.31,  101.79,   8.31,      6.125,   32.24,   51.00,   8.33,    12.250,   37.27,   88.23,   7.20
           28,     14.250,   35.16,  108.79,   7.63,      7.125,   34.95,   54.73,   7.68,    14.250,   43.47,   87.99,   6.17
           32,     16.250,   39.56,  110.25,   6.78,      8.125,   39.56,   55.13,   6.79,    16.250,   48.63,   89.70,   5.52
           40,     20.250,   48.85,  111.28,   5.50,     10.125,   48.82,   55.68,   5.50,    20.250,   60.80,   89.40,   4.42
           48,     24.250,   58.72,  110.86,   4.57,     12.125,   58.68,   55.47,   4.57,    24.250,   73.18,   88.95,   3.67
           56,     28.250,   68.92,  110.04,   3.90,     14.125,   68.99,   54.96,   3.89,    28.250,   85.53,   88.66,   3.14
           64,     32.250,   79.40,  109.03,   3.38,     16.125,   79.50,   54.45,   3.38,    32.250,   98.34,   88.03,   2.73
           80,     40.250,   98.01,  110.24,   2.74,     20.125,   97.72,   55.28,   2.75,    40.250,  123.85,   87.24,   2.17
          104,     52.250,  128.73,  108.95,   2.09,     26.125,  128.81,   54.44,   2.08,    52.250,  161.47,   86.86,   1.66
          120,     60.250,  149.98,  107.84,   1.79,     30.125,  151.74,   53.29,   1.77,    60.250,  186.85,   86.56,   1.44
          128,     64.250,  162.39,  106.21,   1.65,     32.125,  162.37,   53.11,   1.65,    64.250,  199.67,   86.38,   1.34
          160,     80.250,  197.72,  108.95,   1.36,     40.125,  197.52,   54.53,   1.36,    80.250,  254.54,   84.63,   1.05
          192,     96.250,  244.86,  105.52,   1.10,     48.125,  244.34,   52.87,   1.10,    96.250,  305.00,   84.71,   0.88
          256,    128.250,  323.03,  106.57,   0.83,     64.125,  323.52,   53.21,   0.83,   128.250,  406.45,   84.70,   0.66
          320,    160.250,  404.30,  106.40,   0.66,     80.125,  401.14,   53.62,   0.67,   160.250,  507.89,   84.70,   0.53
          512,    256.250,  664.20,  103.56,   0.40,    128.125,  664.25,   51.78,   0.40,   256.250,  812.54,   84.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125515
