Start time: 1725125524
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.58,    4.94,  19.77,      0.125,   13.57,    2.47,  19.78,     0.250,   11.58,    5.80,  23.18
            1,      0.750,   14.97,   13.45,  17.93,      0.375,   14.99,    6.71,  17.90,     0.750,   14.13,   14.25,  19.00
            2,      1.250,   15.55,   21.57,  17.26,      0.625,   15.55,   10.79,  17.26,     1.250,   14.43,   23.25,  18.60
            3,      1.750,   15.91,   29.53,  16.87,      0.875,   15.86,   14.81,  16.93,     1.750,   14.91,   31.50,  18.00
            4,      2.250,   16.29,   37.07,  16.48,      1.125,   16.41,   18.40,  16.36,     2.250,   15.69,   38.49,  17.11
            6,      3.250,   16.92,   51.55,  15.86,      1.625,   16.83,   25.91,  15.95,     3.250,   15.95,   54.69,  16.83
            8,      4.250,   17.57,   64.94,  15.28,      2.125,   17.58,   32.45,  15.27,     4.250,   16.84,   67.76,  15.94
           12,      6.250,   19.25,   87.17,  13.95,      3.125,   19.16,   43.78,  14.01,     6.250,   20.46,   82.00,  13.12
           16,      8.250,   21.41,  103.45,  12.54,      4.125,   21.36,   51.85,  12.57,     8.250,   25.66,   86.30,  10.46
           20,     10.250,   26.26,  104.76,  10.22,      5.125,   26.25,   52.41,  10.23,    10.250,   31.78,   86.58,   8.45
           24,     12.250,   32.72,  100.51,   8.20,      6.125,   32.57,   50.48,   8.24,    12.250,   37.70,   87.24,   7.12
           28,     14.250,   35.49,  107.78,   7.56,      7.125,   35.35,   54.10,   7.59,    14.250,   44.11,   86.72,   6.09
           32,     16.250,   39.70,  109.87,   6.76,      8.125,   39.98,   54.56,   6.72,    16.250,   49.12,   88.81,   5.47
           40,     20.250,   49.33,  110.19,   5.44,     10.125,   49.55,   54.85,   5.42,    20.250,   61.53,   88.34,   4.36
           48,     24.250,   59.39,  109.61,   4.52,     12.125,   59.53,   54.68,   4.51,    24.250,   73.73,   88.29,   3.64
           56,     28.250,   69.61,  108.94,   3.86,     14.125,   69.94,   54.22,   3.84,    28.250,   86.66,   87.50,   3.10
           64,     32.250,   80.17,  107.98,   3.35,     16.125,   79.70,   54.31,   3.37,    32.250,   99.39,   87.10,   2.70
           80,     40.250,   99.03,  109.10,   2.71,     20.125,   99.01,   54.56,   2.71,    40.250,  124.17,   87.02,   2.16
          104,     52.250,  129.47,  108.33,   2.07,     26.125,  130.26,   53.84,   2.06,    52.250,  161.84,   86.66,   1.66
          120,     60.250,  151.58,  106.70,   1.77,     30.125,  153.08,   52.83,   1.75,    60.250,  187.91,   86.07,   1.43
          128,     64.250,  164.02,  105.15,   1.64,     32.125,  163.41,   52.77,   1.64,    64.250,  201.54,   85.58,   1.33
          160,     80.250,  199.70,  107.87,   1.34,     40.125,  198.94,   54.14,   1.35,    80.250,  255.04,   84.46,   1.05
          192,     96.250,  246.81,  104.68,   1.09,     48.125,  245.57,   52.61,   1.09,    96.250,  307.75,   83.95,   0.87
          256,    128.250,  325.05,  105.91,   0.83,     64.125,  325.02,   52.96,   0.83,   128.250,  408.80,   84.22,   0.66
          320,    160.250,  408.64,  105.27,   0.66,     80.125,  407.84,   52.74,   0.66,   160.250,  511.44,   84.11,   0.52
          512,    256.250,  667.53,  103.05,   0.40,    128.125,  667.69,   51.51,   0.40,   256.250,  818.72,   84.02,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125802
