Start time: 1725126087
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.69,    4.90,  19.60,      0.125,   13.69,    2.45,  19.60,     0.250,   11.59,    5.79,  23.16
            1,      0.750,   15.09,   13.34,  17.79,      0.375,   15.01,    6.71,  17.88,     0.750,   14.31,   14.07,  18.76
            2,      1.250,   15.72,   21.35,  17.08,      0.625,   15.25,   11.00,  17.60,     1.250,   14.42,   23.27,  18.61
            3,      1.750,   15.55,   30.21,  17.26,      0.875,   15.65,   15.01,  17.16,     1.750,   14.89,   31.54,  18.02
            4,      2.250,   16.05,   37.62,  16.72,      1.125,   16.13,   18.72,  16.64,     2.250,   15.80,   38.23,  16.99
            6,      3.250,   17.21,   50.68,  15.59,      1.625,   17.13,   25.46,  15.67,     3.250,   16.34,   53.41,  16.43
            8,      4.250,   17.90,   63.75,  15.00,      2.125,   17.81,   32.03,  15.07,     4.250,   16.61,   68.66,  16.16
           12,      6.250,   19.35,   86.69,  13.87,      3.125,   19.33,   43.39,  13.88,     6.250,   20.61,   81.38,  13.02
           16,      8.250,   21.68,  102.13,  12.38,      4.125,   21.59,   51.30,  12.44,     8.250,   25.98,   85.25,  10.33
           20,     10.250,   26.27,  104.76,  10.22,      5.125,   26.36,   52.19,  10.18,    10.250,   31.88,   86.31,   8.42
           24,     12.250,   32.77,  100.36,   8.19,      6.125,   32.67,   50.33,   8.22,    12.250,   37.92,   86.72,   7.08
           28,     14.250,   35.63,  107.36,   7.53,      7.125,   35.46,   53.94,   7.57,    14.250,   44.15,   86.64,   6.08
           32,     16.250,   40.28,  108.30,   6.66,      8.125,   40.09,   54.40,   6.70,    16.250,   49.37,   88.36,   5.44
           40,     20.250,   49.70,  109.38,   5.40,     10.125,   49.37,   55.05,   5.44,    20.250,   61.64,   88.19,   4.36
           48,     24.250,   59.77,  108.90,   4.49,     12.125,   59.62,   54.59,   4.50,    24.250,   74.45,   87.44,   3.61
           56,     28.250,   70.06,  108.24,   3.83,     14.125,   69.96,   54.20,   3.84,    28.250,   87.13,   87.04,   3.08
           64,     32.250,   80.62,  107.39,   3.33,     16.125,   80.94,   53.47,   3.32,    32.250,  100.01,   86.57,   2.68
           80,     40.250,   99.22,  108.89,   2.71,     20.125,   99.51,   54.29,   2.70,    40.250,  125.69,   85.96,   2.14
          104,     52.250,  131.20,  106.90,   2.05,     26.125,  131.56,   53.31,   2.04,    52.250,  164.18,   85.43,   1.63
          120,     60.250,  152.69,  105.92,   1.76,     30.125,  154.11,   52.47,   1.74,    60.250,  190.20,   85.03,   1.41
          128,     64.250,  165.35,  104.30,   1.62,     32.125,  165.08,   52.24,   1.63,    64.250,  202.60,   85.13,   1.32
          160,     80.250,  200.93,  107.21,   1.34,     40.125,  200.23,   53.79,   1.34,    80.250,  258.88,   83.21,   1.04
          192,     96.250,  249.17,  103.69,   1.08,     48.125,  248.80,   51.92,   1.08,    96.250,  309.77,   83.41,   0.87
          256,    128.250,  328.15,  104.91,   0.82,     64.125,  328.47,   52.40,   0.82,   128.250,  412.89,   83.38,   0.65
          320,    160.250,  415.58,  103.51,   0.65,     80.125,  414.35,   51.91,   0.65,   160.250,  516.31,   83.32,   0.52
          512,    256.250,  675.33,  101.86,   0.40,    128.125,  675.22,   50.94,   0.40,   256.250,  824.98,   83.38,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126368
