Start time: 1725125240
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.79,    4.87,  19.46,      0.125,   13.71,    2.45,  19.57,     0.250,   11.63,    5.77,  23.07
            1,      0.750,   15.11,   13.33,  17.77,      0.375,   15.22,    6.62,  17.64,     0.750,   14.27,   14.10,  18.81
            2,      1.250,   15.74,   21.31,  17.05,      0.625,   15.35,   10.93,  17.49,     1.250,   14.51,   23.12,  18.50
            3,      1.750,   15.65,   30.01,  17.15,      0.875,   15.70,   14.96,  17.09,     1.750,   15.42,   30.47,  17.41
            4,      2.250,   16.07,   37.58,  16.70,      1.125,   16.09,   18.77,  16.68,     2.250,   16.05,   37.64,  16.73
            6,      3.250,   17.39,   50.17,  15.44,      1.625,   17.34,   25.15,  15.48,     3.250,   16.52,   52.80,  16.25
            8,      4.250,   17.99,   63.43,  14.92,      2.125,   18.02,   31.65,  14.89,     4.250,   16.71,   68.28,  16.07
           12,      6.250,   19.51,   85.99,  13.76,      3.125,   19.46,   43.11,  13.80,     6.250,   20.76,   80.82,  12.93
           16,      8.250,   21.86,  101.33,  12.28,      4.125,   21.68,   51.08,  12.38,     8.250,   26.02,   85.13,  10.32
           20,     10.250,   26.21,  104.99,  10.24,      5.125,   26.36,   52.18,  10.18,    10.250,   31.85,   86.38,   8.43
           24,     12.250,   32.80,  100.26,   8.18,      6.125,   32.73,   50.23,   8.20,    12.250,   38.07,   86.37,   7.05
           28,     14.250,   35.90,  106.54,   7.48,      7.125,   35.83,   53.38,   7.49,    14.250,   44.29,   86.36,   6.06
           32,     16.250,   40.15,  108.64,   6.69,      8.125,   40.50,   53.85,   6.63,    16.250,   49.50,   88.12,   5.42
           40,     20.250,   49.46,  109.90,   5.43,     10.125,   49.71,   54.67,   5.40,    20.250,   61.90,   87.82,   4.34
           48,     24.250,   59.92,  108.63,   4.48,     12.125,   59.99,   54.25,   4.47,    24.250,   74.56,   87.31,   3.60
           56,     28.250,   70.12,  108.15,   3.83,     14.125,   70.38,   53.88,   3.81,    28.250,   86.96,   87.21,   3.09
           64,     32.250,   81.15,  106.68,   3.31,     16.125,   81.56,   53.07,   3.29,    32.250,  100.26,   86.34,   2.68
           80,     40.250,  100.23,  107.79,   2.68,     20.125,   99.47,   54.31,   2.70,    40.250,  125.86,   85.84,   2.13
          104,     52.250,  131.36,  106.77,   2.04,     26.125,  131.57,   53.30,   2.04,    52.250,  164.16,   85.44,   1.64
          120,     60.250,  152.79,  105.85,   1.76,     30.125,  154.80,   52.24,   1.73,    60.250,  188.85,   85.64,   1.42
          128,     64.250,  165.42,  104.26,   1.62,     32.125,  164.77,   52.34,   1.63,    64.250,  202.55,   85.15,   1.33
          160,     80.250,  201.16,  107.09,   1.33,     40.125,  200.77,   53.65,   1.34,    80.250,  257.62,   83.62,   1.04
          192,     96.250,  248.69,  103.89,   1.08,     48.125,  248.09,   52.07,   1.08,    96.250,  309.07,   83.60,   0.87
          256,    128.250,  327.93,  104.98,   0.82,     64.125,  328.94,   52.33,   0.82,   128.250,  412.61,   83.44,   0.65
          320,    160.250,  413.90,  103.93,   0.65,     80.125,  412.17,   52.18,   0.65,   160.250,  515.49,   83.45,   0.52
          512,    256.250,  673.66,  102.11,   0.40,    128.125,  674.19,   51.01,   0.40,   256.250,  823.93,   83.49,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125520
