Start time: 1725126076
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.49,    4.97,  19.90,      0.125,   13.51,    2.48,  19.87,     0.250,   11.26,    5.96,  23.84
            1,      0.750,   14.88,   13.53,  18.04,      0.375,   14.89,    6.76,  18.03,     0.750,   14.11,   14.27,  19.03
            2,      1.250,   15.15,   22.15,  17.72,      0.625,   15.11,   11.10,  17.77,     1.250,   14.34,   23.40,  18.72
            3,      1.750,   15.61,   30.10,  17.20,      0.875,   15.46,   15.19,  17.36,     1.750,   14.70,   31.95,  18.26
            4,      2.250,   15.91,   37.96,  16.87,      1.125,   15.88,   19.02,  16.90,     2.250,   15.64,   38.62,  17.16
            6,      3.250,   17.20,   50.71,  15.60,      1.625,   16.82,   25.93,  15.96,     3.250,   15.98,   54.58,  16.79
            8,      4.250,   17.59,   64.87,  15.26,      2.125,   17.53,   32.54,  15.31,     4.250,   16.41,   69.51,  16.36
           12,      6.250,   19.21,   87.32,  13.97,      3.125,   19.16,   43.79,  14.01,     6.250,   20.56,   81.59,  13.05
           16,      8.250,   21.32,  103.85,  12.59,      4.125,   21.28,   52.04,  12.62,     8.250,   25.78,   85.90,  10.41
           20,     10.250,   26.11,  105.37,  10.28,      5.125,   26.00,   52.91,  10.32,    10.250,   31.75,   86.65,   8.45
           24,     12.250,   32.56,  101.01,   8.25,      6.125,   32.51,   50.57,   8.26,    12.250,   37.81,   86.96,   7.10
           28,     14.250,   35.39,  108.10,   7.59,      7.125,   35.24,   54.28,   7.62,    14.250,   44.02,   86.90,   6.10
           32,     16.250,   39.83,  109.52,   6.74,      8.125,   39.73,   54.90,   6.76,    16.250,   48.72,   89.53,   5.51
           40,     20.250,   49.39,  110.07,   5.44,     10.125,   49.13,   55.32,   5.46,    20.250,   61.35,   88.60,   4.38
           48,     24.250,   59.16,  110.03,   4.54,     12.125,   58.84,   55.32,   4.56,    24.250,   73.72,   88.30,   3.64
           56,     28.250,   69.42,  109.24,   3.87,     14.125,   69.50,   54.55,   3.86,    28.250,   86.31,   87.86,   3.11
           64,     32.250,   80.13,  108.04,   3.35,     16.125,   80.46,   53.79,   3.34,    32.250,   98.80,   87.62,   2.72
           80,     40.250,   98.89,  109.26,   2.71,     20.125,   98.70,   54.74,   2.72,    40.250,  124.99,   86.44,   2.15
          104,     52.250,  130.29,  107.65,   2.06,     26.125,  130.31,   53.82,   2.06,    52.250,  162.98,   86.06,   1.65
          120,     60.250,  151.42,  106.81,   1.77,     30.125,  153.43,   52.71,   1.75,    60.250,  188.19,   85.94,   1.43
          128,     64.250,  163.91,  105.22,   1.64,     32.125,  164.01,   52.58,   1.64,    64.250,  201.15,   85.74,   1.33
          160,     80.250,  199.71,  107.87,   1.34,     40.125,  199.28,   54.05,   1.35,    80.250,  256.96,   83.83,   1.04
          192,     96.250,  247.21,  104.51,   1.09,     48.125,  246.11,   52.49,   1.09,    96.250,  307.73,   83.96,   0.87
          256,    128.250,  325.93,  105.63,   0.82,     64.125,  326.57,   52.71,   0.82,   128.250,  410.35,   83.90,   0.65
          320,    160.250,  408.93,  105.19,   0.66,     80.125,  405.79,   53.00,   0.66,   160.250,  512.87,   83.87,   0.52
          512,    256.250,  668.87,  102.84,   0.40,    128.125,  670.03,   51.33,   0.40,   256.250,  818.69,   84.02,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126354
