Start time: 1725126072
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.61,    4.93,  19.72,      0.125,   13.58,    2.47,  19.77,     0.250,   11.31,    5.93,  23.74
            1,      0.750,   14.73,   13.67,  18.22,      0.375,   14.95,    6.74,  17.96,     0.750,   14.12,   14.26,  19.02
            2,      1.250,   15.57,   21.55,  17.24,      0.625,   15.10,   11.11,  17.78,     1.250,   14.40,   23.30,  18.64
            3,      1.750,   15.47,   30.37,  17.35,      0.875,   15.55,   15.10,  17.26,     1.750,   14.74,   31.87,  18.21
            4,      2.250,   15.83,   38.16,  16.96,      1.125,   15.78,   19.14,  17.01,     2.250,   15.15,   39.86,  17.72
            6,      3.250,   16.93,   51.52,  15.85,      1.625,   16.84,   25.90,  15.94,     3.250,   16.04,   54.40,  16.74
            8,      4.250,   17.56,   64.97,  15.29,      2.125,   17.52,   32.57,  15.33,     4.250,   16.42,   69.48,  16.35
           12,      6.250,   19.14,   87.67,  14.03,      3.125,   19.09,   43.94,  14.06,     6.250,   20.45,   82.05,  13.13
           16,      8.250,   21.35,  103.71,  12.57,      4.125,   21.27,   52.06,  12.62,     8.250,   25.56,   86.64,  10.50
           20,     10.250,   25.86,  106.39,  10.38,      5.125,   25.96,   52.99,  10.34,    10.250,   31.38,   87.68,   8.55
           24,     12.250,   32.36,  101.63,   8.30,      6.125,   32.28,   50.93,   8.32,    12.250,   37.30,   88.16,   7.20
           28,     14.250,   35.22,  108.60,   7.62,      7.125,   34.99,   54.66,   7.67,    14.250,   43.54,   87.85,   6.16
           32,     16.250,   39.60,  110.15,   6.78,      8.125,   39.57,   55.12,   6.78,    16.250,   48.66,   89.65,   5.52
           40,     20.250,   48.86,  111.25,   5.49,     10.125,   48.81,   55.69,   5.50,    20.250,   60.88,   89.29,   4.41
           48,     24.250,   58.74,  110.82,   4.57,     12.125,   58.74,   55.41,   4.57,    24.250,   73.22,   88.91,   3.67
           56,     28.250,   68.90,  110.07,   3.90,     14.125,   69.01,   54.94,   3.89,    28.250,   85.63,   88.56,   3.13
           64,     32.250,   79.35,  109.10,   3.38,     16.125,   79.55,   54.41,   3.37,    32.250,   98.44,   87.95,   2.73
           80,     40.250,   98.06,  110.19,   2.74,     20.125,   97.78,   55.25,   2.75,    40.250,  123.90,   87.20,   2.17
          104,     52.250,  128.83,  108.87,   2.08,     26.125,  129.08,   54.33,   2.08,    52.250,  161.73,   86.72,   1.66
          120,     60.250,  150.05,  107.79,   1.79,     30.125,  151.72,   53.30,   1.77,    60.250,  186.89,   86.54,   1.44
          128,     64.250,  162.43,  106.18,   1.65,     32.125,  162.13,   53.19,   1.66,    64.250,  199.62,   86.40,   1.34
          160,     80.250,  197.65,  108.99,   1.36,     40.125,  197.63,   54.50,   1.36,    80.250,  254.65,   84.60,   1.05
          192,     96.250,  244.84,  105.52,   1.10,     48.125,  244.38,   52.86,   1.10,    96.250,  305.05,   84.70,   0.88
          256,    128.250,  323.18,  106.52,   0.83,     64.125,  323.50,   53.21,   0.83,   128.250,  406.56,   84.68,   0.66
          320,    160.250,  406.26,  105.88,   0.66,     80.125,  404.33,   53.19,   0.66,   160.250,  508.06,   84.67,   0.53
          512,    256.250,  664.14,  103.57,   0.40,    128.125,  664.03,   51.79,   0.40,   256.250,  812.48,   84.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126347
