Start time: 1725091941
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.91,   23.04,  92.15,      0.125,    3.08,   10.89,  87.13,     0.250,    2.17,   30.88, 123.53
            1,      0.750,    3.70,   54.41,  72.55,      0.375,    3.72,   27.05,  72.14,     0.750,    3.27,   61.49,  81.99
            2,      1.250,    3.84,   87.31,  69.85,      0.625,    3.73,   45.00,  72.01,     1.250,    3.38,   99.27,  79.42
            3,      1.750,    3.90,  120.42,  68.81,      0.875,    3.86,   60.88,  69.58,     1.750,    3.52,  133.49,  76.28
            4,      2.250,    3.99,  151.22,  67.21,      1.125,    4.14,   72.94,  64.84,     2.250,    3.65,  165.66,  73.62
            6,      3.250,    4.24,  205.86,  63.34,      1.625,    4.17,  104.73,  64.45,     3.250,    3.89,  224.27,  69.01
            8,      4.250,    4.51,  252.68,  59.45,      2.125,    4.55,  125.40,  59.01,     4.250,    4.19,  272.47,  64.11
           12,      6.250,    5.54,  302.95,  48.47,      3.125,    5.49,  152.74,  48.88,     6.250,    6.28,  267.03,  42.72
           16,      8.250,    6.63,  333.98,  40.48,      4.125,    6.60,  167.82,  40.68,     8.250,    8.15,  271.76,  32.94
           20,     10.250,    8.28,  332.26,  32.42,      5.125,    8.31,  165.47,  32.29,    10.250,   10.22,  269.30,  26.27
           24,     12.250,   10.57,  311.10,  25.40,      6.125,   10.54,  156.02,  25.47,    12.250,   12.24,  268.72,  21.94
           28,     14.250,   11.52,  331.96,  23.30,      7.125,   11.46,  166.86,  23.42,    14.250,   14.31,  267.24,  18.75
           32,     16.250,   13.06,  334.11,  20.56,      8.125,   13.04,  167.32,  20.59,    16.250,   16.12,  270.67,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.49,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.62,  331.76,  13.68,     12.125,   19.62,  165.88,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.12,  328.01,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.66,  324.71,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.08,  261.74,   8.12
           80,     40.250,   32.99,  327.52,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.78,  258.58,   6.42
          104,     52.250,   43.50,  322.42,   6.17,     26.125,   43.74,  160.35,   6.14,    52.250,   54.65,  256.65,   4.91
          120,     60.250,   50.76,  318.65,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.20,  255.91,   4.25
          128,     64.250,   55.14,  312.80,   4.87,     32.125,   55.17,  156.29,   4.87,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.90,  322.00,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.82,  155.97,   3.24,    96.250,  103.32,  250.07,   2.60
          256,    128.250,  109.60,  314.10,   2.45,     64.125,  109.71,  156.89,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.21,  309.00,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.24,  249.74,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.58,  152.47,   1.19,   256.250,  275.66,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092097
