Start time: 1725092103
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.92,   22.97,  91.90,      0.125,    3.00,   11.17,  89.39,     0.250,    1.85,   36.29, 145.18
            1,      0.750,    3.65,   55.16,  73.54,      0.375,    3.65,   27.55,  73.46,     0.750,    3.09,   65.20,  86.93
            2,      1.250,    3.73,   90.03,  72.02,      0.625,    3.70,   45.32,  72.51,     1.250,    3.28,  102.30,  81.84
            3,      1.750,    3.87,  121.29,  69.31,      0.875,    3.82,   61.47,  70.25,     1.750,    3.44,  136.64,  78.08
            4,      2.250,    3.96,  152.56,  67.80,      1.125,    3.95,   76.43,  67.94,     2.250,    3.57,  168.99,  75.11
            6,      3.250,    4.20,  207.67,  63.90,      1.625,    4.12,  105.77,  65.09,     3.250,    3.85,  226.60,  69.72
            8,      4.250,    4.48,  254.88,  59.97,      2.125,    4.47,  127.73,  60.11,     4.250,    4.15,  274.90,  64.68
           12,      6.250,    5.52,  304.10,  48.66,      3.125,    5.54,  151.47,  48.47,     6.250,    6.35,  264.21,  42.27
           16,      8.250,    6.68,  331.63,  40.20,      4.125,    6.62,  167.34,  40.57,     8.250,    8.16,  271.50,  32.91
           20,     10.250,    8.29,  331.98,  32.39,      5.125,    8.32,  165.33,  32.26,    10.250,   10.20,  269.78,  26.32
           24,     12.250,   10.55,  311.57,  25.43,      6.125,   10.55,  155.85,  25.44,    12.250,   12.25,  268.46,  21.91
           28,     14.250,   11.54,  331.33,  23.25,      7.125,   11.46,  166.97,  23.43,    14.250,   14.33,  267.01,  18.74
           32,     16.250,   13.05,  334.34,  20.57,      8.125,   13.05,  167.07,  20.56,    16.250,   16.12,  270.67,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.49,  16.54,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.64,  331.39,  13.67,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.48,  10.95
           56,     28.250,   23.12,  328.00,  11.61,     14.125,   23.14,  163.85,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.67,  324.59,  10.06,     16.125,   26.75,  161.83,  10.04,    32.250,   33.09,  261.63,   8.11
           80,     40.250,   32.98,  327.59,   8.14,     20.125,   32.93,  164.06,   8.15,    40.250,   41.79,  258.57,   6.42
          104,     52.250,   43.56,  321.98,   6.16,     26.125,   43.73,  160.37,   6.14,    52.250,   54.65,  256.66,   4.91
          120,     60.250,   50.75,  318.66,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.22,  255.81,   4.25
          128,     64.250,   55.16,  312.67,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.49,  255.54,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.15,  250.04,   3.12
          192,     96.250,   82.98,  311.34,   3.23,     48.125,   82.84,  155.95,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.58,  304.94,   1.19,    128.125,  225.57,  152.47,   1.19,   256.250,  275.65,  249.55,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092259
