Start time: 1725091942
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.75,   24.44,  97.76,      0.125,    2.83,   11.85,  94.82,     0.250,    1.67,   40.09, 160.36
            1,      0.750,    3.75,   53.73,  71.64,      0.375,    3.67,   27.45,  73.20,     0.750,    2.84,   70.86,  94.49
            2,      1.250,    3.67,   91.35,  73.08,      0.625,    3.67,   45.68,  73.08,     1.250,    3.02,  111.18,  88.94
            3,      1.750,    3.68,  127.65,  72.94,      0.875,    3.77,   62.34,  71.24,     1.750,    3.32,  141.67,  80.95
            4,      2.250,    3.81,  158.40,  70.40,      1.125,    3.91,   77.20,  68.62,     2.250,    3.79,  159.19,  70.75
            6,      3.250,    4.14,  210.88,  64.89,      1.625,    4.02,  108.43,  66.73,     3.250,    3.87,  225.37,  69.35
            8,      4.250,    4.44,  257.06,  60.49,      2.125,    4.41,  129.32,  60.86,     4.250,    4.06,  280.86,  66.08
           12,      6.250,    5.46,  307.39,  49.18,      3.125,    5.44,  154.12,  49.32,     6.250,    6.27,  267.54,  42.81
           16,      8.250,    6.58,  336.62,  40.80,      4.125,    6.56,  168.87,  40.94,     8.250,    8.11,  272.97,  33.09
           20,     10.250,    8.26,  333.07,  32.49,      5.125,    8.29,  165.97,  32.38,    10.250,   10.16,  270.87,  26.43
           24,     12.250,   10.51,  312.76,  25.53,      6.125,   10.53,  156.14,  25.49,    12.250,   12.21,  269.25,  21.98
           28,     14.250,   11.52,  332.11,  23.31,      7.125,   11.44,  167.24,  23.47,    14.250,   14.29,  267.65,  18.78
           32,     16.250,   13.04,  334.41,  20.58,      8.125,   13.01,  167.64,  20.63,    16.250,   16.11,  270.84,  16.67
           40,     20.250,   16.23,  334.88,  16.54,     10.125,   16.23,  167.49,  16.54,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.64,  331.38,  13.67,     12.125,   19.60,  166.07,  13.70,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.12,  328.01,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.74,  263.85,   9.34
           64,     32.250,   26.65,  324.79,  10.07,     16.125,   26.72,  162.00,  10.05,    32.250,   33.06,  261.87,   8.12
           80,     40.250,   32.95,  327.94,   8.15,     20.125,   32.91,  164.18,   8.16,    40.250,   41.76,  258.72,   6.43
          104,     52.250,   43.46,  322.71,   6.18,     26.125,   43.45,  161.40,   6.18,    52.250,   54.63,  256.76,   4.91
          120,     60.250,   50.72,  318.89,   5.29,     30.125,   51.31,  157.60,   5.23,    60.250,   63.19,  255.94,   4.25
          128,     64.250,   55.12,  312.91,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.87,  161.07,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   83.00,  311.28,   3.23,     48.125,   82.82,  155.97,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.61,  314.10,   2.45,     64.125,  109.76,  156.82,   2.45,   128.250,  137.75,  249.93,   1.95
          320,    160.250,  139.22,  308.98,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.59,  304.93,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.65,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092097
