Start time: 1725092266
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.85,   23.56,  94.25,      0.125,    3.13,   10.71,  85.68,     0.250,    2.10,   32.03, 128.13
            1,      0.750,    3.73,   54.02,  72.02,      0.375,    3.76,   26.78,  71.41,     0.750,    3.25,   61.89,  82.52
            2,      1.250,    3.75,   89.36,  71.49,      0.625,    3.77,   44.55,  71.28,     1.250,    3.37,   99.48,  79.58
            3,      1.750,    4.06,  115.65,  66.08,      0.875,    3.87,   60.72,  69.40,     1.750,    3.53,  133.11,  76.07
            4,      2.250,    4.00,  150.88,  67.06,      1.125,    4.04,   74.81,  66.49,     2.250,    3.73,  161.75,  71.89
            6,      3.250,    4.29,  203.36,  62.57,      1.625,    4.16,  104.81,  64.50,     3.250,    3.88,  224.91,  69.20
            8,      4.250,    4.52,  252.57,  59.43,      2.125,    4.46,  127.90,  60.19,     4.250,    4.21,  271.11,  63.79
           12,      6.250,    5.48,  306.32,  49.01,      3.125,    5.46,  153.67,  49.17,     6.250,    6.29,  266.64,  42.66
           16,      8.250,    6.62,  334.78,  40.58,      4.125,    6.57,  168.67,  40.89,     8.250,    8.13,  272.43,  33.02
           20,     10.250,    8.26,  332.95,  32.48,      5.125,    8.29,  165.89,  32.37,    10.250,   10.20,  269.88,  26.33
           24,     12.250,   10.54,  312.05,  25.47,      6.125,   10.51,  156.42,  25.54,    12.250,   12.23,  268.92,  21.95
           28,     14.250,   11.51,  332.40,  23.33,      7.125,   11.46,  166.95,  23.43,    14.250,   14.31,  267.38,  18.76
           32,     16.250,   13.04,  334.39,  20.58,      8.125,   13.02,  167.54,  20.62,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.42,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.64,  331.48,  13.67,     12.125,   19.62,  165.86,  13.68,    24.250,   24.52,  265.44,  10.95
           56,     28.250,   23.13,  327.87,  11.61,     14.125,   23.15,  163.80,  11.60,    28.250,   28.75,  263.74,   9.34
           64,     32.250,   26.68,  324.54,  10.06,     16.125,   26.73,  161.90,  10.04,    32.250,   33.07,  261.77,   8.12
           80,     40.250,   32.97,  327.71,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.79,  258.56,   6.42
          104,     52.250,   43.54,  322.11,   6.16,     26.125,   43.55,  161.05,   6.16,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.75,  318.68,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.16,  312.69,   4.87,     32.125,   55.20,  156.22,   4.86,    64.250,   67.52,  255.42,   3.98
          160,     80.250,   66.91,  321.94,   4.01,     40.125,   66.89,  161.01,   4.01,    80.250,   86.16,  250.01,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.86,  155.90,   3.24,    96.250,  103.36,  249.98,   2.60
          256,    128.250,  109.65,  313.97,   2.45,     64.125,  109.79,  156.78,   2.44,   128.250,  137.79,  249.85,   1.95
          320,    160.250,  139.29,  308.84,   1.93,     80.125,  139.38,  154.31,   1.93,   160.250,  172.32,  249.63,   1.56
          512,    256.250,  225.65,  304.83,   1.19,    128.125,  225.67,  152.40,   1.19,   256.250,  275.77,  249.44,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725092423
