Start time: 1725157913
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.96,   22.69,  90.78,      0.125,    3.16,   10.63,  85.06,     0.250,    2.08,   32.26, 129.06
            1,      0.750,    3.74,   53.86,  71.81,      0.375,    3.72,   27.07,  72.18,     0.750,    3.26,   61.72,  82.29
            2,      1.250,    3.82,   87.75,  70.20,      0.625,    3.81,   44.02,  70.44,     1.250,    3.56,   94.31,  75.45
            3,      1.750,    3.97,  118.27,  67.58,      0.875,    3.90,   60.15,  68.74,     1.750,    3.53,  133.00,  76.00
            4,      2.250,    4.08,  148.22,  65.87,      1.125,    4.05,   74.51,  66.23,     2.250,    3.75,  161.10,  71.60
            6,      3.250,    4.29,  203.31,  62.56,      1.625,    4.20,  103.96,  63.97,     3.250,    4.00,  218.27,  67.16
            8,      4.250,    4.57,  249.86,  58.79,      2.125,    4.55,  125.40,  59.01,     4.250,    4.29,  266.12,  62.62
           12,      6.250,    5.52,  303.88,  48.62,      3.125,    5.49,  152.91,  48.93,     6.250,    6.31,  266.05,  42.57
           16,      8.250,    6.63,  333.87,  40.47,      4.125,    6.59,  168.00,  40.73,     8.250,    8.15,  271.86,  32.95
           20,     10.250,    8.26,  333.27,  32.51,      5.125,    8.28,  166.19,  32.43,    10.250,   10.20,  269.86,  26.33
           24,     12.250,   10.55,  311.75,  25.45,      6.125,   10.52,  156.23,  25.51,    12.250,   12.23,  268.85,  21.95
           28,     14.250,   11.53,  331.76,  23.28,      7.125,   11.46,  166.88,  23.42,    14.250,   14.30,  267.50,  18.77
           32,     16.250,   13.05,  334.23,  20.57,      8.125,   13.03,  167.44,  20.61,    16.250,   16.12,  270.62,  16.65
           40,     20.250,   16.25,  334.49,  16.52,     10.125,   16.23,  167.41,  16.53,    20.250,   20.32,  267.50,  13.21
           48,     24.250,   19.63,  331.65,  13.68,     12.125,   19.60,  166.07,  13.70,    24.250,   24.50,  265.72,  10.96
           56,     28.250,   23.11,  328.21,  11.62,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.64,  324.96,  10.08,     16.125,   26.72,  162.00,  10.05,    32.250,   33.06,  261.87,   8.12
           80,     40.250,   32.95,  327.95,   8.15,     20.125,   32.92,  164.09,   8.15,    40.250,   41.75,  258.78,   6.43
          104,     52.250,   43.49,  322.53,   6.17,     26.125,   43.51,  161.16,   6.17,    52.250,   54.61,  256.82,   4.92
          120,     60.250,   50.72,  318.87,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.18,  256.00,   4.25
          128,     64.250,   55.12,  312.89,   4.87,     32.125,   55.17,  156.30,   4.87,    64.250,   67.49,  255.54,   3.98
          160,     80.250,   66.88,  322.08,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.12,  250.14,   3.12
          192,     96.250,   83.04,  311.14,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.09,   2.45,     64.125,  109.81,  156.76,   2.44,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.22,  308.99,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.24,  249.74,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158068
