Start time: 1725157824
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.97,   22.61,  90.44,      0.125,    3.01,   11.16,  89.27,     0.250,    1.95,   34.49, 137.94
            1,      0.750,    3.52,   57.21,  76.28,      0.375,    3.54,   28.47,  75.92,     0.750,    3.19,   63.09,  84.12
            2,      1.250,    3.60,   93.16,  74.52,      0.625,    3.65,   45.99,  73.58,     1.250,    3.33,  100.79,  80.64
            3,      1.750,    3.76,  124.87,  71.35,      0.875,    3.75,   62.70,  71.66,     1.750,    3.38,  139.19,  79.54
            4,      2.250,    3.87,  156.03,  69.35,      1.125,    3.85,   78.46,  69.74,     2.250,    3.56,  169.61,  75.38
            6,      3.250,    4.12,  212.01,  65.23,      1.625,    4.04,  108.11,  66.53,     3.250,    3.76,  231.84,  71.34
            8,      4.250,    4.46,  255.91,  60.21,      2.125,    4.45,  128.07,  60.27,     4.250,    4.07,  280.31,  65.95
           12,      6.250,    5.52,  303.88,  48.62,      3.125,    5.50,  152.60,  48.83,     6.250,    6.30,  266.09,  42.58
           16,      8.250,    6.64,  333.72,  40.45,      4.125,    6.60,  167.85,  40.69,     8.250,    8.15,  271.83,  32.95
           20,     10.250,    8.26,  333.03,  32.49,      5.125,    8.31,  165.59,  32.31,    10.250,   10.23,  269.07,  26.25
           24,     12.250,   10.56,  311.25,  25.41,      6.125,   10.53,  156.14,  25.49,    12.250,   12.23,  268.87,  21.95
           28,     14.250,   11.54,  331.59,  23.27,      7.125,   11.48,  166.63,  23.39,    14.250,   14.32,  267.14,  18.75
           32,     16.250,   13.07,  333.75,  20.54,      8.125,   13.03,  167.37,  20.60,    16.250,   16.09,  271.10,  16.68
           40,     20.250,   16.23,  334.97,  16.54,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.56,  13.21
           48,     24.250,   19.64,  331.51,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.78,   9.34
           64,     32.250,   26.66,  324.72,  10.07,     16.125,   26.73,  161.90,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   32.99,  327.54,   8.14,     20.125,   32.93,  164.06,   8.15,    40.250,   41.77,  258.64,   6.43
          104,     52.250,   43.56,  321.96,   6.16,     26.125,   43.70,  160.46,   6.14,    52.250,   54.65,  256.65,   4.91
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.22,  255.83,   4.25
          128,     64.250,   55.16,  312.69,   4.87,     32.125,   55.18,  156.29,   4.86,    64.250,   67.52,  255.42,   3.98
          160,     80.250,   66.91,  321.95,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.64,  314.00,   2.45,     64.125,  109.73,  156.86,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.36,  154.33,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.64,  304.85,   1.19,    128.125,  225.66,  152.41,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157980
