Start time: 1725157213
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.71,   18.11,  72.43,      0.125,    3.18,   10.55,  84.39,     0.250,    2.14,   31.34, 125.38
            1,      0.750,    3.82,   52.74,  70.33,      0.375,    3.78,   26.62,  71.00,     0.750,    3.33,   60.42,  80.56
            2,      1.250,    3.88,   86.46,  69.17,      0.625,    3.79,   44.30,  70.88,     1.250,    3.40,   98.75,  79.00
            3,      1.750,    3.96,  118.60,  67.77,      0.875,    3.88,   60.49,  69.13,     1.750,    3.58,  131.29,  75.02
            4,      2.250,    4.01,  150.66,  66.96,      1.125,    4.08,   74.05,  65.83,     2.250,    3.69,  163.68,  72.75
            6,      3.250,    4.29,  203.41,  62.59,      1.625,    4.22,  103.37,  63.61,     3.250,    3.93,  222.16,  68.36
            8,      4.250,    4.54,  251.29,  59.13,      2.125,    4.51,  126.54,  59.55,     4.250,    4.22,  270.02,  63.54
           12,      6.250,    5.48,  305.99,  48.96,      3.125,    5.46,  153.72,  49.19,     6.250,    6.27,  267.71,  42.83
           16,      8.250,    6.58,  336.51,  40.79,      4.125,    6.55,  169.10,  41.00,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.24,  334.04,  32.59,      5.125,    8.27,  166.33,  32.46,    10.250,   10.18,  270.23,  26.36
           24,     12.250,   10.54,  311.96,  25.47,      6.125,   10.53,  156.19,  25.50,    12.250,   12.23,  268.81,  21.94
           28,     14.250,   11.51,  332.25,  23.32,      7.125,   11.46,  166.94,  23.43,    14.250,   14.29,  267.65,  18.78
           32,     16.250,   13.04,  334.62,  20.59,      8.125,   13.04,  167.31,  20.59,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.22,  167.52,  16.55,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.64,  331.38,  13.67,     12.125,   19.61,  165.93,  13.69,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.11,  328.20,  11.62,     14.125,   23.14,  163.87,  11.60,    28.250,   28.73,  263.95,   9.34
           64,     32.250,   26.64,  324.90,  10.07,     16.125,   26.72,  161.97,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   32.98,  327.65,   8.14,     20.125,   32.91,  164.15,   8.16,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.54,  322.13,   6.17,     26.125,   43.66,  160.61,   6.15,    52.250,   54.63,  256.73,   4.91
          120,     60.250,   50.75,  318.70,   5.29,     30.125,   51.33,  157.55,   5.23,    60.250,   63.20,  255.90,   4.25
          128,     64.250,   55.11,  312.93,   4.87,     32.125,   55.20,  156.24,   4.86,    64.250,   67.51,  255.49,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.03,  311.16,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.63,  314.02,   2.45,     64.125,  109.76,  156.82,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.28,  249.70,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.69,  249.51,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157369
