Start time: 1725157873
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.90,   23.10,  92.40,      0.125,    3.09,   10.87,  86.96,     0.250,    1.94,   34.65, 138.58
            1,      0.750,    3.69,   54.49,  72.65,      0.375,    3.69,   27.24,  72.65,     0.750,    3.18,   63.33,  84.44
            2,      1.250,    3.78,   88.74,  71.00,      0.625,    3.77,   44.55,  71.28,     1.250,    3.35,  100.25,  80.20
            3,      1.750,    3.93,  119.53,  68.30,      0.875,    3.89,   60.33,  68.95,     1.750,    3.50,  134.29,  76.74
            4,      2.250,    4.02,  150.13,  66.73,      1.125,    4.01,   75.31,  66.94,     2.250,    3.64,  165.88,  73.73
            6,      3.250,    4.26,  204.94,  63.06,      1.625,    4.20,  103.88,  63.93,     3.250,    3.92,  222.61,  68.50
            8,      4.250,    4.51,  253.02,  59.53,      2.125,    4.51,  126.59,  59.57,     4.250,    4.21,  270.99,  63.76
           12,      6.250,    5.47,  306.94,  49.11,      3.125,    5.44,  154.20,  49.34,     6.250,    6.24,  268.95,  43.03
           16,      8.250,    6.57,  337.03,  40.85,      4.125,    6.54,  169.44,  41.08,     8.250,    8.09,  273.78,  33.19
           20,     10.250,    8.24,  333.96,  32.58,      5.125,    8.27,  166.31,  32.45,    10.250,   10.18,  270.25,  26.37
           24,     12.250,   10.53,  312.16,  25.48,      6.125,   10.51,  156.44,  25.54,    12.250,   12.21,  269.43,  21.99
           28,     14.250,   11.51,  332.42,  23.33,      7.125,   11.44,  167.26,  23.47,    14.250,   14.30,  267.50,  18.77
           32,     16.250,   13.04,  334.54,  20.59,      8.125,   13.02,  167.54,  20.62,    16.250,   16.12,  270.63,  16.65
           40,     20.250,   16.25,  334.61,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.31,  267.62,  13.22
           48,     24.250,   19.65,  331.34,  13.66,     12.125,   19.62,  165.87,  13.68,    24.250,   24.51,  265.59,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.15,  163.81,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.67,  324.56,  10.06,     16.125,   26.75,  161.84,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   32.99,  327.46,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.78,  258.62,   6.43
          104,     52.250,   43.56,  322.02,   6.16,     26.125,   43.74,  160.33,   6.14,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.75,  318.70,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.21,  255.87,   4.25
          128,     64.250,   55.13,  312.81,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.53,  255.41,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.89,  161.02,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   82.99,  311.31,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.22,  308.98,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.24,  249.75,   1.56
          512,    256.250,  225.56,  304.96,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158029
