Start time: 1725157209
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.96,   22.69,  90.75,      0.125,    2.88,   11.65,  93.17,     0.250,    1.70,   39.41, 157.63
            1,      0.750,    3.46,   58.20,  77.60,      0.375,    3.48,   28.88,  77.03,     0.750,    2.87,   70.15,  93.53
            2,      1.250,    3.54,   94.71,  75.77,      0.625,    3.53,   47.57,  76.11,     1.250,    3.06,  109.66,  87.72
            3,      1.750,    3.66,  128.35,  73.34,      0.875,    3.62,   64.90,  74.17,     1.750,    3.22,  145.89,  83.37
            4,      2.250,    3.81,  158.61,  70.49,      1.125,    3.77,   80.17,  71.26,     2.250,    3.37,  179.22,  79.65
            6,      3.250,    4.11,  212.11,  65.27,      1.625,    4.00,  108.97,  67.06,     3.250,    3.76,  231.90,  71.35
            8,      4.250,    4.41,  258.93,  60.92,      2.125,    4.45,  128.30,  60.38,     4.250,    4.02,  283.58,  66.73
           12,      6.250,    5.46,  306.99,  49.12,      3.125,    5.44,  154.26,  49.36,     6.250,    6.23,  269.21,  43.07
           16,      8.250,    6.61,  335.29,  40.64,      4.125,    6.53,  169.67,  41.13,     8.250,    8.09,  273.64,  33.17
           20,     10.250,    8.21,  334.93,  32.68,      5.125,    8.27,  166.39,  32.47,    10.250,   10.16,  270.79,  26.42
           24,     12.250,   10.51,  312.85,  25.54,      6.125,   10.49,  156.75,  25.59,    12.250,   12.20,  269.51,  22.00
           28,     14.250,   11.50,  332.57,  23.34,      7.125,   11.43,  167.30,  23.48,    14.250,   14.28,  267.83,  18.80
           32,     16.250,   13.03,  334.82,  20.60,      8.125,   13.00,  167.72,  20.64,    16.250,   16.09,  271.04,  16.68
           40,     20.250,   16.24,  334.74,  16.53,     10.125,   16.21,  167.64,  16.56,    20.250,   20.30,  267.71,  13.22
           48,     24.250,   19.64,  331.39,  13.67,     12.125,   19.60,  166.03,  13.69,    24.250,   24.50,  265.65,  10.95
           56,     28.250,   23.12,  328.04,  11.61,     14.125,   23.13,  163.93,  11.61,    28.250,   28.73,  263.95,   9.34
           64,     32.250,   26.64,  324.90,  10.07,     16.125,   26.71,  162.03,  10.05,    32.250,   33.06,  261.83,   8.12
           80,     40.250,   32.95,  327.95,   8.15,     20.125,   32.88,  164.29,   8.16,    40.250,   41.76,  258.74,   6.43
          104,     52.250,   43.47,  322.65,   6.18,     26.125,   43.47,  161.35,   6.18,    52.250,   54.62,  256.81,   4.91
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.32,  157.56,   5.23,    60.250,   63.19,  255.93,   4.25
          128,     64.250,   55.14,  312.79,   4.87,     32.125,   55.17,  156.29,   4.87,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.04,  311.14,   3.23,     48.125,   82.86,  155.90,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.63,  314.04,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.29,  249.68,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.70,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157364
