Start time: 1725157213
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.92,   22.96,  91.84,      0.125,    3.02,   11.11,  88.92,     0.250,    1.99,   33.67, 134.69
            1,      0.750,    3.67,   54.92,  73.22,      0.375,    3.63,   27.76,  74.03,     0.750,    3.08,   65.39,  87.18
            2,      1.250,    3.70,   90.79,  72.63,      0.625,    3.76,   44.58,  71.34,     1.250,    3.27,  102.77,  82.22
            3,      1.750,    3.82,  122.88,  70.22,      0.875,    3.83,   61.31,  70.07,     1.750,    3.59,  130.93,  74.81
            4,      2.250,    3.93,  153.57,  68.25,      1.125,    3.90,   77.51,  68.90,     2.250,    3.55,  170.09,  75.59
            6,      3.250,    4.17,  209.46,  64.45,      1.625,    4.12,  105.75,  65.08,     3.250,    3.86,  226.25,  69.62
            8,      4.250,    4.43,  257.35,  60.55,      2.125,    4.42,  129.00,  60.70,     4.250,    4.12,  276.91,  65.15
           12,      6.250,    5.46,  307.11,  49.14,      3.125,    5.44,  154.26,  49.36,     6.250,    6.25,  268.52,  42.96
           16,      8.250,    6.59,  336.05,  40.73,      4.125,    6.53,  169.47,  41.08,     8.250,    8.10,  273.47,  33.15
           20,     10.250,    8.24,  333.92,  32.58,      5.125,    8.27,  166.41,  32.47,    10.250,   10.18,  270.18,  26.36
           24,     12.250,   10.51,  313.03,  25.55,      6.125,   10.49,  156.78,  25.60,    12.250,   12.20,  269.47,  22.00
           28,     14.250,   11.50,  332.66,  23.34,      7.125,   11.45,  167.10,  23.45,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.03,  334.67,  20.60,      8.125,   13.02,  167.53,  20.62,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.56,  13.21
           48,     24.250,   19.62,  331.82,  13.68,     12.125,   19.62,  165.87,  13.68,    24.250,   24.51,  265.57,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.13,  163.93,  11.61,    28.250,   28.74,  263.86,   9.34
           64,     32.250,   26.66,  324.77,  10.07,     16.125,   26.73,  161.97,  10.04,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.98,  327.58,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.70,   6.43
          104,     52.250,   43.53,  322.18,   6.17,     26.125,   43.72,  160.42,   6.14,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.74,  318.76,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.20,  255.91,   4.25
          128,     64.250,   55.13,  312.82,   4.87,     32.125,   55.17,  156.32,   4.87,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.89,  322.05,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.12,  250.12,   3.12
          192,     96.250,   83.01,  311.25,   3.23,     48.125,   82.81,  156.00,   3.24,    96.250,  103.30,  250.11,   2.60
          256,    128.250,  109.60,  314.11,   2.45,     64.125,  109.74,  156.85,   2.45,   128.250,  137.72,  249.97,   1.95
          320,    160.250,  139.22,  308.99,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.23,  249.77,   1.56
          512,    256.250,  225.57,  304.94,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157369
