Start time: 1725157184
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.88,   23.29,  93.17,      0.125,    3.05,   11.01,  88.04,     0.250,    1.92,   34.95, 139.81
            1,      0.750,    3.60,   55.91,  74.54,      0.375,    3.61,   27.88,  74.34,     0.750,    3.09,   65.13,  86.84
            2,      1.250,    3.69,   90.93,  72.75,      0.625,    3.67,   45.70,  73.12,     1.250,    3.25,  103.28,  82.62
            3,      1.750,    3.83,  122.53,  70.01,      0.875,    3.76,   62.50,  71.43,     1.750,    3.43,  137.12,  78.35
            4,      2.250,    3.90,  154.67,  68.74,      1.125,    3.94,   76.67,  68.15,     2.250,    3.51,  172.17,  76.52
            6,      3.250,    4.12,  211.75,  65.15,      1.625,    4.09,  106.70,  65.66,     3.250,    3.80,  229.70,  70.68
            8,      4.250,    4.44,  256.77,  60.42,      2.125,    4.42,  128.97,  60.69,     4.250,    4.09,  279.00,  65.65
           12,      6.250,    5.48,  306.21,  48.99,      3.125,    5.44,  154.17,  49.34,     6.250,    6.25,  268.39,  42.94
           16,      8.250,    6.58,  336.56,  40.80,      4.125,    6.55,  169.00,  40.97,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.23,  334.16,  32.60,      5.125,    8.27,  166.31,  32.45,    10.250,   10.18,  270.31,  26.37
           24,     12.250,   10.52,  312.52,  25.51,      6.125,   10.51,  156.42,  25.54,    12.250,   12.22,  269.05,  21.96
           28,     14.250,   11.51,  332.48,  23.33,      7.125,   11.44,  167.20,  23.47,    14.250,   14.29,  267.59,  18.78
           32,     16.250,   13.04,  334.54,  20.59,      8.125,   13.02,  167.49,  20.61,    16.250,   16.11,  270.82,  16.67
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.64,  331.43,  13.67,     12.125,   19.62,  165.90,  13.68,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.12,  328.03,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.74,  263.82,   9.34
           64,     32.250,   26.66,  324.73,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.98,  327.56,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.47,  322.65,   6.18,     26.125,   43.60,  160.85,   6.16,    52.250,   54.63,  256.73,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.18,  255.98,   4.25
          128,     64.250,   55.14,  312.79,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.50,  255.50,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.89,  161.02,   4.01,    80.250,   86.13,  250.11,   3.12
          192,     96.250,   83.00,  311.28,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.32,  250.07,   2.60
          256,    128.250,  109.61,  314.08,   2.45,     64.125,  109.73,  156.87,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.23,  308.96,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.25,  249.74,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157339
