Start time: 1725157850
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.75,   24.40,  97.61,      0.125,    2.80,   11.98,  95.80,     0.250,    1.64,   40.82, 163.28
            1,      0.750,    3.48,   57.90,  77.20,      0.375,    3.46,   29.06,  77.49,     0.750,    2.84,   70.84,  94.45
            2,      1.250,    3.54,   94.76,  75.81,      0.625,    3.53,   47.47,  75.96,     1.250,    3.02,  111.18,  88.94
            3,      1.750,    3.66,  128.28,  73.30,      0.875,    3.63,   64.65,  73.89,     1.750,    3.22,  145.89,  83.37
            4,      2.250,    3.80,  159.07,  70.70,      1.125,    3.78,   79.93,  71.05,     2.250,    3.62,  166.98,  74.21
            6,      3.250,    4.05,  215.15,  66.20,      1.625,    3.98,  109.60,  67.45,     3.250,    3.67,  237.52,  73.08
            8,      4.250,    4.39,  259.76,  61.12,      2.125,    4.37,  130.50,  61.41,     4.250,    4.02,  283.51,  66.71
           12,      6.250,    5.46,  307.22,  49.16,      3.125,    5.42,  154.91,  49.57,     6.250,    6.22,  269.60,  43.14
           16,      8.250,    6.57,  336.97,  40.85,      4.125,    6.54,  169.36,  41.06,     8.250,    8.12,  272.90,  33.08
           20,     10.250,    8.21,  335.09,  32.69,      5.125,    8.25,  166.76,  32.54,    10.250,   10.16,  270.84,  26.42
           24,     12.250,   10.50,  313.14,  25.56,      6.125,   10.47,  157.08,  25.65,    12.250,   12.20,  269.60,  22.01
           28,     14.250,   11.48,  333.06,  23.37,      7.125,   11.41,  167.68,  23.53,    14.250,   14.29,  267.67,  18.78
           32,     16.250,   13.02,  335.00,  20.62,      8.125,   13.01,  167.60,  20.63,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.61,  16.52,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.66,  331.16,  13.66,     12.125,   19.62,  165.86,  13.68,    24.250,   24.52,  265.43,  10.95
           56,     28.250,   23.12,  327.93,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.72,   9.34
           64,     32.250,   26.67,  324.55,  10.06,     16.125,   26.74,  161.89,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   33.00,  327.37,   8.13,     20.125,   32.93,  164.03,   8.15,    40.250,   41.79,  258.57,   6.42
          104,     52.250,   43.57,  321.88,   6.16,     26.125,   43.74,  160.33,   6.14,    52.250,   54.65,  256.64,   4.91
          120,     60.250,   50.75,  318.66,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.21,  255.88,   4.25
          128,     64.250,   55.11,  312.94,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.54,  255.37,   3.97
          160,     80.250,   66.91,  321.94,   4.01,     40.125,   66.91,  160.98,   4.01,    80.250,   86.16,  250.01,   3.12
          192,     96.250,   82.98,  311.36,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.60,  314.10,   2.45,     64.125,  109.75,  156.85,   2.45,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.29,  249.68,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.69,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158006
