Start time: 1725157567
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.50,   26.90, 107.59,      0.125,    2.60,   12.89, 103.13,     0.250,    1.56,   43.10, 172.41
            1,      0.750,    3.32,   60.59,  80.78,      0.375,    3.35,   30.06,  80.15,     0.750,    2.48,   81.02, 108.02
            2,      1.250,    3.39,   98.92,  79.14,      0.625,    3.39,   49.53,  79.25,     1.250,    2.71,  124.05,  99.24
            3,      1.750,    3.55,  132.40,  75.66,      0.875,    3.49,   67.28,  76.89,     1.750,    2.95,  159.46,  91.12
            4,      2.250,    3.70,  163.19,  72.53,      1.125,    3.67,   82.20,  73.06,     2.250,    3.14,  192.29,  85.46
            6,      3.250,    3.99,  218.49,  67.23,      1.625,    3.89,  112.25,  69.08,     3.250,    3.57,  244.65,  75.28
            8,      4.250,    4.34,  262.99,  61.88,      2.125,    4.32,  132.13,  62.18,     4.250,    3.95,  288.68,  67.92
           12,      6.250,    5.41,  310.11,  49.62,      3.125,    5.37,  156.18,  49.98,     6.250,    6.18,  271.56,  43.45
           16,      8.250,    6.51,  340.18,  41.23,      4.125,    6.47,  171.09,  41.48,     8.250,    8.04,  275.31,  33.37
           20,     10.250,    8.17,  336.86,  32.86,      5.125,    8.19,  168.04,  32.79,    10.250,   10.13,  271.70,  26.51
           24,     12.250,   10.48,  313.71,  25.61,      6.125,   10.46,  157.23,  25.67,    12.250,   12.18,  269.98,  22.04
           28,     14.250,   11.49,  332.95,  23.36,      7.125,   11.39,  167.96,  23.57,    14.250,   14.29,  267.67,  18.78
           32,     16.250,   13.01,  335.34,  20.64,      8.125,   12.99,  167.94,  20.67,    16.250,   16.11,  270.80,  16.66
           40,     20.250,   16.24,  334.66,  16.53,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.64,  331.49,  13.67,     12.125,   19.62,  165.89,  13.68,    24.250,   24.52,  265.51,  10.95
           56,     28.250,   23.12,  328.00,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.75,   9.34
           64,     32.250,   26.66,  324.77,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   32.99,  327.53,   8.14,     20.125,   32.92,  164.11,   8.15,    40.250,   41.76,  258.70,   6.43
          104,     52.250,   43.54,  322.13,   6.17,     26.125,   43.73,  160.37,   6.14,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.73,  318.78,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.21,  255.85,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.20,  156.22,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.13,  250.11,   3.12
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.81,  156.01,   3.24,    96.250,  103.31,  250.08,   2.60
          256,    128.250,  109.60,  314.13,   2.45,     64.125,  109.77,  156.82,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.22,  308.97,   1.93,     80.125,  139.31,  154.39,   1.93,   160.250,  172.25,  249.74,   1.56
          512,    256.250,  225.55,  304.97,   1.19,    128.125,  225.58,  152.47,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157722
