Start time: 1725157852
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.80,   23.99,  95.97,      0.125,    2.83,   11.86,  94.89,     0.250,    1.64,   40.92, 163.68
            1,      0.750,    3.46,   58.15,  77.54,      0.375,    3.46,   29.14,  77.69,     0.750,    2.88,   70.00,  93.34
            2,      1.250,    3.53,   95.06,  76.04,      0.625,    3.54,   47.33,  75.72,     1.250,    3.05,  109.98,  87.98
            3,      1.750,    3.67,  127.90,  73.08,      0.875,    3.64,   64.58,  73.81,     1.750,    3.24,  145.08,  82.90
            4,      2.250,    3.80,  158.94,  70.64,      1.125,    3.74,   80.77,  71.79,     2.250,    3.37,  179.44,  79.75
            6,      3.250,    4.04,  215.89,  66.43,      1.625,    3.97,  109.96,  67.67,     3.250,    3.66,  238.10,  73.26
            8,      4.250,    4.39,  259.76,  61.12,      2.125,    4.37,  130.41,  61.37,     4.250,    4.03,  283.23,  66.64
           12,      6.250,    5.44,  308.18,  49.31,      3.125,    5.41,  155.09,  49.63,     6.250,    6.22,  269.86,  43.18
           16,      8.250,    6.55,  337.95,  40.96,      4.125,    6.51,  170.01,  41.22,     8.250,    8.07,  274.25,  33.24
           20,     10.250,    8.21,  335.05,  32.69,      5.125,    8.24,  167.02,  32.59,    10.250,   10.17,  270.65,  26.41
           24,     12.250,   10.49,  313.56,  25.60,      6.125,   10.46,  157.11,  25.65,    12.250,   12.20,  269.56,  22.00
           28,     14.250,   11.48,  333.24,  23.38,      7.125,   11.41,  167.63,  23.53,    14.250,   14.27,  268.08,  18.81
           32,     16.250,   13.02,  334.93,  20.61,      8.125,   12.99,  167.93,  20.67,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.23,  334.82,  16.53,     10.125,   16.22,  167.57,  16.55,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.64,  331.36,  13.66,     12.125,   19.62,  165.87,  13.68,    24.250,   24.50,  265.67,  10.96
           56,     28.250,   23.11,  328.11,  11.61,     14.125,   23.13,  163.91,  11.60,    28.250,   28.73,  263.95,   9.34
           64,     32.250,   26.65,  324.89,  10.07,     16.125,   26.70,  162.09,  10.05,    32.250,   33.06,  261.87,   8.12
           80,     40.250,   32.95,  327.96,   8.15,     20.125,   32.88,  164.28,   8.16,    40.250,   41.76,  258.74,   6.43
          104,     52.250,   43.48,  322.54,   6.17,     26.125,   43.50,  161.21,   6.17,    52.250,   54.62,  256.78,   4.91
          120,     60.250,   50.74,  318.77,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.19,  255.97,   4.25
          128,     64.250,   55.13,  312.85,   4.87,     32.125,   55.18,  156.29,   4.87,    64.250,   67.51,  255.47,   3.98
          160,     80.250,   66.90,  322.01,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.06,  311.07,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.61,  314.07,   2.45,     64.125,  109.77,  156.82,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.26,  308.90,   1.93,     80.125,  139.36,  154.34,   1.93,   160.250,  172.29,  249.68,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.65,  152.42,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158008
