Start time: 1725157712
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.18,   21.11,  84.44,      0.125,    3.67,    9.14,  73.10,     0.250,    2.66,   25.22, 100.88
            1,      0.750,    4.06,   49.61,  66.15,      0.375,    4.04,   24.90,  66.40,     0.750,    3.76,   53.53,  71.37
            2,      1.250,    4.13,   81.28,  65.03,      0.625,    4.15,   40.40,  64.64,     1.250,    3.87,   86.75,  69.40
            3,      1.750,    4.24,  110.77,  63.30,      0.875,    4.22,   55.65,  63.60,     1.750,    3.98,  118.09,  67.48
            4,      2.250,    4.34,  139.26,  61.89,      1.125,    4.31,   70.05,  62.27,     2.250,    4.08,  147.85,  65.71
            6,      3.250,    4.52,  192.97,  59.38,      1.625,    4.48,   97.43,  59.96,     3.250,    4.26,  204.79,  63.01
            8,      4.250,    4.70,  242.84,  57.14,      2.125,    4.68,  121.76,  57.30,     4.250,    4.47,  255.45,  60.11
           12,      6.250,    5.54,  302.67,  48.43,      3.125,    5.51,  152.22,  48.71,     6.250,    6.32,  265.63,  42.50
           16,      8.250,    6.66,  332.77,  40.34,      4.125,    6.61,  167.62,  40.64,     8.250,    8.17,  271.16,  32.87
           20,     10.250,    8.28,  332.14,  32.40,      5.125,    8.32,  165.25,  32.24,    10.250,   10.23,  269.01,  26.25
           24,     12.250,   10.57,  311.16,  25.40,      6.125,   10.54,  155.96,  25.46,    12.250,   12.25,  268.48,  21.92
           28,     14.250,   11.54,  331.42,  23.26,      7.125,   11.47,  166.68,  23.39,    14.250,   14.31,  267.24,  18.75
           32,     16.250,   13.07,  333.85,  20.54,      8.125,   13.05,  167.18,  20.58,    16.250,   16.12,  270.65,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.24,  167.37,  16.53,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.65,  331.33,  13.66,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.51,  10.95
           56,     28.250,   23.13,  327.80,  11.60,     14.125,   23.15,  163.79,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.66,  324.70,  10.07,     16.125,   26.71,  162.07,  10.05,    32.250,   33.09,  261.64,   8.11
           80,     40.250,   32.99,  327.52,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.58,  321.85,   6.16,     26.125,   43.73,  160.36,   6.14,    52.250,   54.64,  256.69,   4.91
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.17,  256.04,   4.25
          128,     64.250,   55.13,  312.82,   4.87,     32.125,   55.16,  156.34,   4.87,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.89,  322.07,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   82.98,  311.36,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.08,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.21,  309.01,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.24,  249.76,   1.56
          512,    256.250,  225.55,  304.97,   1.19,    128.125,  225.56,  152.48,   1.19,   256.250,  275.61,  249.58,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157868
