Start time: 1725157566
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.85,   23.53,  94.12,      0.125,    3.37,    9.95,  79.61,     0.250,    2.25,   29.89, 119.57
            1,      0.750,    3.78,   53.32,  71.09,      0.375,    3.73,   26.95,  71.87,     0.750,    3.27,   61.55,  82.07
            2,      1.250,    3.85,   87.11,  69.69,      0.625,    3.89,   43.17,  69.08,     1.250,    3.38,   99.13,  79.30
            3,      1.750,    4.03,  116.65,  66.66,      0.875,    3.92,   59.90,  68.46,     1.750,    3.67,  127.93,  73.10
            4,      2.250,    4.11,  147.06,  65.36,      1.125,    4.02,   75.16,  66.81,     2.250,    3.76,  160.72,  71.43
            6,      3.250,    4.33,  201.62,  62.04,      1.625,    4.31,  101.30,  62.34,     3.250,    3.93,  222.05,  68.32
            8,      4.250,    4.54,  251.29,  59.13,      2.125,    4.51,  126.54,  59.55,     4.250,    4.25,  268.37,  63.15
           12,      6.250,    5.53,  303.66,  48.59,      3.125,    5.47,  153.36,  49.07,     6.250,    6.28,  267.28,  42.76
           16,      8.250,    6.61,  334.99,  40.60,      4.125,    6.55,  168.92,  40.95,     8.250,    8.13,  272.50,  33.03
           20,     10.250,    8.27,  332.78,  32.47,      5.125,    8.26,  166.65,  32.52,    10.250,   10.18,  270.36,  26.38
           24,     12.250,   10.53,  312.19,  25.49,      6.125,   10.51,  156.41,  25.54,    12.250,   12.24,  268.74,  21.94
           28,     14.250,   11.52,  331.96,  23.30,      7.125,   11.44,  167.13,  23.46,    14.250,   14.30,  267.57,  18.78
           32,     16.250,   13.03,  334.69,  20.60,      8.125,   13.03,  167.44,  20.61,    16.250,   16.10,  270.89,  16.67
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.23,  167.51,  16.54,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.62,  331.76,  13.68,     12.125,   19.61,  166.01,  13.69,    24.250,   24.51,  265.57,  10.95
           56,     28.250,   23.12,  328.01,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.74,  263.83,   9.34
           64,     32.250,   26.64,  325.01,  10.08,     16.125,   26.71,  162.04,  10.05,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.99,  327.48,   8.14,     20.125,   32.91,  164.13,   8.16,    40.250,   41.76,  258.70,   6.43
          104,     52.250,   43.53,  322.18,   6.17,     26.125,   43.72,  160.40,   6.14,    52.250,   54.61,  256.83,   4.92
          120,     60.250,   50.74,  318.74,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.17,  256.04,   4.25
          128,     64.250,   55.14,  312.78,   4.87,     32.125,   55.17,  156.30,   4.87,    64.250,   67.51,  255.47,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.86,  161.09,   4.01,    80.250,   86.12,  250.14,   3.12
          192,     96.250,   83.00,  311.28,   3.23,     48.125,   82.83,  155.97,   3.24,    96.250,  103.30,  250.11,   2.60
          256,    128.250,  109.60,  314.12,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.72,  249.97,   1.95
          320,    160.250,  139.20,  309.03,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.23,  249.76,   1.56
          512,    256.250,  225.57,  304.94,   1.19,    128.125,  225.56,  152.48,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157722
