Start time: 1725157185
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.85,   23.52,  94.09,      0.125,    3.15,   10.64,  85.08,     0.250,    2.01,   33.32, 133.28
            1,      0.750,    3.69,   54.60,  72.81,      0.375,    3.68,   27.33,  72.89,     0.750,    3.12,   64.61,  86.15
            2,      1.250,    3.77,   89.12,  71.30,      0.625,    3.81,   44.09,  70.55,     1.250,    3.28,  102.21,  81.77
            3,      1.750,    3.92,  119.78,  68.44,      0.875,    3.88,   60.58,  69.24,     1.750,    3.47,  135.42,  77.38
            4,      2.250,    4.00,  151.07,  67.14,      1.125,    4.00,   75.40,  67.03,     2.250,    3.65,  165.70,  73.64
            6,      3.250,    4.25,  205.18,  63.13,      1.625,    4.18,  104.38,  64.23,     3.250,    3.92,  222.67,  68.51
            8,      4.250,    4.52,  252.46,  59.40,      2.125,    4.49,  127.16,  59.84,     4.250,    4.20,  271.95,  63.99
           12,      6.250,    5.47,  306.49,  49.04,      3.125,    5.45,  154.00,  49.28,     6.250,    6.25,  268.65,  42.98
           16,      8.250,    6.60,  335.70,  40.69,      4.125,    6.56,  168.69,  40.90,     8.250,    8.12,  272.90,  33.08
           20,     10.250,    8.24,  334.04,  32.59,      5.125,    8.27,  166.41,  32.47,    10.250,   10.20,  269.86,  26.33
           24,     12.250,   10.53,  312.19,  25.49,      6.125,   10.51,  156.48,  25.55,    12.250,   12.22,  269.16,  21.97
           28,     14.250,   11.51,  332.34,  23.32,      7.125,   11.44,  167.13,  23.46,    14.250,   14.30,  267.57,  18.78
           32,     16.250,   13.04,  334.64,  20.59,      8.125,   13.02,  167.58,  20.63,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.50,  16.54,    20.250,   20.33,  267.37,  13.20
           48,     24.250,   19.62,  331.82,  13.68,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.52,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.85,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.66,  324.68,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.08,  261.67,   8.11
           80,     40.250,   32.99,  327.51,   8.14,     20.125,   32.92,  164.08,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.56,  321.96,   6.16,     26.125,   43.73,  160.37,   6.14,    52.250,   54.64,  256.69,   4.91
          120,     60.250,   50.75,  318.70,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.13,  312.82,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.01,  311.25,   3.23,     48.125,   82.82,  155.99,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.10,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.75,  249.93,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.65,  249.55,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157340
