Start time: 1725157213
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.04,   22.04,  88.16,      0.125,    3.07,   10.94,  87.55,     0.250,    1.97,   34.08, 136.33
            1,      0.750,    3.58,   56.24,  74.98,      0.375,    3.57,   28.22,  75.26,     0.750,    3.14,   64.08,  85.43
            2,      1.250,    3.65,   92.01,  73.60,      0.625,    3.65,   45.93,  73.48,     1.250,    3.27,  102.49,  81.99
            3,      1.750,    3.79,  124.05,  70.88,      0.875,    3.73,   63.06,  72.06,     1.750,    3.48,  134.95,  77.11
            4,      2.250,    3.93,  153.76,  68.34,      1.125,    3.93,   76.92,  68.37,     2.250,    3.60,  167.82,  74.59
            6,      3.250,    4.18,  208.76,  64.23,      1.625,    4.09,  106.57,  65.58,     3.250,    3.79,  229.95,  70.75
            8,      4.250,    4.47,  255.00,  60.00,      2.125,    4.47,  127.70,  60.09,     4.250,    4.13,  276.17,  64.98
           12,      6.250,    5.53,  303.66,  48.59,      3.125,    5.53,  151.61,  48.52,     6.250,    6.30,  266.31,  42.61
           16,      8.250,    6.63,  333.87,  40.47,      4.125,    6.59,  167.92,  40.71,     8.250,    8.14,  272.00,  32.97
           20,     10.250,    8.25,  333.47,  32.53,      5.125,    8.29,  166.01,  32.39,    10.250,   10.22,  269.33,  26.28
           24,     12.250,   10.54,  311.84,  25.46,      6.125,   10.52,  156.25,  25.51,    12.250,   12.23,  268.83,  21.95
           28,     14.250,   11.54,  331.47,  23.26,      7.125,   11.46,  166.88,  23.42,    14.250,   14.31,  267.35,  18.76
           32,     16.250,   13.05,  334.13,  20.56,      8.125,   13.05,  167.18,  20.58,    16.250,   16.11,  270.85,  16.67
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.24,  167.34,  16.53,    20.250,   20.33,  267.42,  13.21
           48,     24.250,   19.62,  331.70,  13.68,     12.125,   19.63,  165.81,  13.67,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.86,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.73,  263.94,   9.34
           64,     32.250,   26.65,  324.87,  10.07,     16.125,   26.74,  161.87,  10.04,    32.250,   33.06,  261.83,   8.12
           80,     40.250,   33.00,  327.39,   8.13,     20.125,   32.94,  164.03,   8.15,    40.250,   41.78,  258.61,   6.43
          104,     52.250,   43.50,  322.45,   6.17,     26.125,   43.48,  161.28,   6.17,    52.250,   54.62,  256.77,   4.91
          120,     60.250,   50.74,  318.76,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.17,  256.01,   4.25
          128,     64.250,   55.12,  312.89,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.50,  255.53,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.12,  250.12,   3.12
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.08,   2.45,     64.125,  109.77,  156.82,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.22,  308.98,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.59,  304.93,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.66,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157369
