Start time: 1725157211
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.99,   22.46,  89.84,      0.125,    3.19,   10.51,  84.07,     0.250,    2.17,   30.90, 123.59
            1,      0.750,    3.72,   54.08,  72.10,      0.375,    3.73,   26.95,  71.87,     0.750,    3.33,   60.53,  80.71
            2,      1.250,    3.77,   88.91,  71.13,      0.625,    3.79,   44.24,  70.79,     1.250,    3.46,   97.12,  77.69
            3,      1.750,    3.92,  119.87,  68.50,      0.875,    3.92,   59.93,  68.50,     1.750,    3.61,  130.06,  74.32
            4,      2.250,    3.98,  151.75,  67.45,      1.125,    4.04,   74.66,  66.36,     2.250,    3.74,  161.54,  71.79
            6,      3.250,    4.21,  207.27,  63.78,      1.625,    4.15,  105.19,  64.73,     3.250,    3.92,  222.78,  68.55
            8,      4.250,    4.50,  253.69,  59.69,      2.125,    4.50,  126.82,  59.68,     4.250,    4.15,  274.71,  64.64
           12,      6.250,    5.53,  303.66,  48.59,      3.125,    5.51,  152.33,  48.74,     6.250,    6.33,  265.21,  42.43
           16,      8.250,    6.64,  333.42,  40.41,      4.125,    6.62,  167.39,  40.58,     8.250,    8.17,  271.20,  32.87
           20,     10.250,    8.28,  332.38,  32.43,      5.125,    8.32,  165.41,  32.28,    10.250,   10.22,  269.25,  26.27
           24,     12.250,   10.57,  311.22,  25.41,      6.125,   10.55,  155.82,  25.44,    12.250,   12.24,  268.61,  21.93
           28,     14.250,   11.53,  331.65,  23.27,      7.125,   11.46,  166.82,  23.41,    14.250,   14.30,  267.42,  18.77
           32,     16.250,   13.06,  334.03,  20.56,      8.125,   13.04,  167.23,  20.58,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.45,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.50,  13.21
           48,     24.250,   19.64,  331.38,  13.67,     12.125,   19.63,  165.84,  13.68,    24.250,   24.52,  265.44,  10.95
           56,     28.250,   23.13,  327.88,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.67,  324.62,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.10,  261.55,   8.11
           80,     40.250,   32.99,  327.50,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.79,  258.56,   6.42
          104,     52.250,   43.58,  321.88,   6.16,     26.125,   43.74,  160.34,   6.14,    52.250,   54.66,  256.61,   4.91
          120,     60.250,   50.76,  318.63,   5.29,     30.125,   51.35,  157.48,   5.23,    60.250,   63.23,  255.80,   4.25
          128,     64.250,   55.16,  312.64,   4.87,     32.125,   55.20,  156.23,   4.86,    64.250,   67.52,  255.42,   3.98
          160,     80.250,   66.92,  321.91,   4.01,     40.125,   66.91,  160.98,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.82,  155.98,   3.24,    96.250,  103.33,  250.03,   2.60
          256,    128.250,  109.64,  313.99,   2.45,     64.125,  109.81,  156.76,   2.44,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.28,  308.85,   1.93,     80.125,  139.39,  154.30,   1.93,   160.250,  172.31,  249.65,   1.56
          512,    256.250,  225.65,  304.84,   1.19,    128.125,  225.66,  152.41,   1.19,   256.250,  275.73,  249.47,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157367
