Start time: 1725157213
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.65,   25.36, 101.45,      0.125,    2.62,   12.83, 102.65,     0.250,    1.45,   46.35, 185.38
            1,      0.750,    3.40,   59.30,  79.07,      0.375,    3.41,   29.55,  78.79,     0.750,    2.67,   75.49, 100.65
            2,      1.250,    3.48,   96.50,  77.20,      0.625,    3.46,   48.45,  77.52,     1.250,    2.90,  115.74,  92.60
            3,      1.750,    3.61,  130.24,  74.42,      0.875,    3.66,   64.25,  73.42,     1.750,    3.08,  152.27,  87.01
            4,      2.250,    3.77,  160.04,  71.13,      1.125,    3.73,   81.05,  72.04,     2.250,    3.30,  183.08,  81.37
            6,      3.250,    4.01,  217.34,  66.87,      1.625,    4.06,  107.41,  66.10,     3.250,    3.64,  239.81,  73.79
            8,      4.250,    4.39,  259.70,  61.11,      2.125,    4.37,  130.62,  61.47,     4.250,    4.03,  282.95,  66.58
           12,      6.250,    5.43,  309.09,  49.45,      3.125,    5.42,  154.71,  49.51,     6.250,    6.24,  268.74,  43.00
           16,      8.250,    6.57,  337.13,  40.86,      4.125,    6.51,  170.01,  41.22,     8.250,    8.10,  273.47,  33.15
           20,     10.250,    8.20,  335.71,  32.75,      5.125,    8.28,  166.15,  32.42,    10.250,   10.16,  270.92,  26.43
           24,     12.250,   10.54,  311.99,  25.47,      6.125,   10.48,  156.92,  25.62,    12.250,   12.24,  268.70,  21.93
           28,     14.250,   11.48,  333.32,  23.39,      7.125,   11.42,  167.45,  23.50,    14.250,   14.29,  267.59,  18.78
           32,     16.250,   13.04,  334.57,  20.59,      8.125,   13.01,  167.59,  20.63,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.25,  334.49,  16.52,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.64,  331.46,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.53,  10.95
           56,     28.250,   23.12,  327.93,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.73,  161.94,  10.04,    32.250,   33.06,  261.84,   8.12
           80,     40.250,   32.95,  327.87,   8.15,     20.125,   32.92,  164.10,   8.15,    40.250,   41.75,  258.77,   6.43
          104,     52.250,   43.51,  322.37,   6.17,     26.125,   43.48,  161.30,   6.17,    52.250,   54.62,  256.79,   4.91
          120,     60.250,   50.73,  318.82,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.18,  255.98,   4.25
          128,     64.250,   55.10,  312.98,   4.87,     32.125,   55.17,  156.31,   4.87,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.32,  250.07,   2.60
          256,    128.250,  109.61,  314.08,   2.45,     64.125,  109.75,  156.85,   2.45,   128.250,  137.75,  249.93,   1.95
          320,    160.250,  139.27,  308.88,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.61,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.66,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157369
