Start time: 1725157343
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.60,   25.83, 103.32,      0.125,    2.54,   13.24, 105.89,     0.250,    1.15,   58.15, 232.61
            1,      0.750,    3.37,   59.71,  79.61,      0.375,    3.37,   29.88,  79.68,     0.750,    2.56,   78.58, 104.78
            2,      1.250,    3.50,   95.76,  76.61,      0.625,    3.42,   49.06,  78.49,     1.250,    2.77,  121.14,  96.91
            3,      1.750,    3.58,  131.04,  74.88,      0.875,    3.63,   64.78,  74.03,     1.750,    3.01,  155.91,  89.09
            4,      2.250,    3.74,  161.62,  71.83,      1.125,    3.71,   81.29,  72.26,     2.250,    3.19,  189.16,  84.07
            6,      3.250,    4.00,  217.99,  67.08,      1.625,    3.94,  110.63,  68.08,     3.250,    3.58,  243.76,  75.00
            8,      4.250,    4.36,  261.60,  61.55,      2.125,    4.34,  131.28,  61.78,     4.250,    3.99,  286.14,  67.33
           12,      6.250,    5.43,  308.80,  49.41,      3.125,    5.39,  155.72,  49.83,     6.250,    6.21,  270.25,  43.24
           16,      8.250,    6.54,  338.62,  41.05,      4.125,    6.50,  170.25,  41.27,     8.250,    8.06,  274.73,  33.30
           20,     10.250,    8.20,  335.50,  32.73,      5.125,    8.22,  167.28,  32.64,    10.250,   10.15,  271.11,  26.45
           24,     12.250,   10.50,  313.06,  25.56,      6.125,   10.47,  156.98,  25.63,    12.250,   12.19,  269.85,  22.03
           28,     14.250,   11.49,  332.97,  23.37,      7.125,   11.41,  167.57,  23.52,    14.250,   14.29,  267.59,  18.78
           32,     16.250,   13.00,  335.49,  20.65,      8.125,   13.00,  167.73,  20.64,    16.250,   16.11,  270.80,  16.66
           40,     20.250,   16.25,  334.57,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.31,  267.60,  13.21
           48,     24.250,   19.64,  331.43,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.74,  263.90,   9.34
           64,     32.250,   26.66,  324.70,  10.07,     16.125,   26.71,  162.03,  10.05,    32.250,   33.07,  261.77,   8.12
           80,     40.250,   32.96,  327.84,   8.15,     20.125,   32.94,  164.02,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.49,  322.51,   6.17,     26.125,   43.51,  161.19,   6.17,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.34,  157.53,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.14,  312.78,   4.87,     32.125,   55.20,  156.21,   4.86,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.91,  321.94,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.35,  250.00,   2.60
          256,    128.250,  109.64,  314.00,   2.45,     64.125,  109.76,  156.82,   2.45,   128.250,  137.79,  249.86,   1.95
          320,    160.250,  139.27,  308.87,   1.93,     80.125,  139.37,  154.32,   1.93,   160.250,  172.29,  249.67,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.66,  152.42,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157499
