Start time: 1725157884
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.84,   23.63,  94.52,      0.125,    3.15,   10.67,  85.33,     0.250,    2.08,   32.23, 128.93
            1,      0.750,    3.66,   55.01,  73.34,      0.375,    3.63,   27.76,  74.03,     0.750,    3.08,   65.39,  87.18
            2,      1.250,    3.75,   89.36,  71.49,      0.625,    3.76,   44.60,  71.35,     1.250,    3.24,  103.66,  82.93
            3,      1.750,    5.15,   91.15,  52.08,      0.875,    5.04,   46.60,  53.26,     1.750,    4.60,  102.10,  58.34
            4,      2.250,    5.01,  120.65,  53.62,      1.125,    4.92,   61.44,  54.62,     2.250,    4.54,  132.98,  59.10
            6,      3.250,    5.21,  167.32,  51.48,      1.625,    5.12,   85.20,  52.43,     3.250,    4.84,  180.25,  55.46
            8,      4.250,    5.42,  210.37,  49.50,      2.125,    5.32,  107.20,  50.45,     4.250,    4.87,  234.45,  55.17
           12,      6.250,    6.05,  277.40,  44.38,      3.125,    6.07,  138.22,  44.23,     6.250,    6.68,  251.19,  40.19
           16,      8.250,    6.95,  318.60,  38.62,      4.125,    6.90,  160.57,  38.93,     8.250,    8.18,  270.90,  32.84
           20,     10.250,    8.29,  331.74,  32.37,      5.125,    8.31,  165.63,  32.32,    10.250,   10.19,  270.07,  26.35
           24,     12.250,   10.54,  312.08,  25.48,      6.125,   10.50,  156.56,  25.56,    12.250,   12.22,  269.18,  21.97
           28,     14.250,   11.50,  332.71,  23.35,      7.125,   11.43,  167.38,  23.49,    14.250,   14.29,  267.68,  18.78
           32,     16.250,   13.04,  334.62,  20.59,      8.125,   13.03,  167.45,  20.61,    16.250,   16.11,  270.82,  16.67
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.64,  331.51,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.48,  10.95
           56,     28.250,   23.12,  328.04,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.74,  263.84,   9.34
           64,     32.250,   26.66,  324.78,  10.07,     16.125,   26.71,  162.06,  10.05,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.98,  327.57,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.54,  322.11,   6.16,     26.125,   43.73,  160.37,   6.14,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.74,  318.75,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.20,  255.90,   4.25
          128,     64.250,   55.12,  312.91,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.03,  311.19,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.61,  314.07,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.69,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725158042
