Start time: 1725157550
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.96,   22.66,  90.63,      0.125,    3.02,   11.10,  88.83,     0.250,    1.89,   35.53, 142.10
            1,      0.750,    3.60,   55.91,  74.54,      0.375,    3.60,   27.93,  74.48,     0.750,    3.07,   65.66,  87.55
            2,      1.250,    3.68,   91.23,  72.98,      0.625,    3.66,   45.81,  73.30,     1.250,    3.23,  103.92,  83.13
            3,      1.750,    3.80,  123.56,  70.60,      0.875,    3.78,   62.07,  70.94,     1.750,    3.39,  138.53,  79.16
            4,      2.250,    3.93,  153.80,  68.36,      1.125,    3.90,   77.33,  68.74,     2.250,    3.53,  171.00,  76.00
            6,      3.250,    4.15,  210.07,  64.64,      1.625,    4.09,  106.70,  65.66,     3.250,    3.80,  229.58,  70.64
            8,      4.250,    4.45,  256.14,  60.27,      2.125,    4.43,  128.79,  60.61,     4.250,    4.12,  276.64,  65.09
           12,      6.250,    5.48,  306.27,  49.00,      3.125,    5.45,  153.92,  49.25,     6.250,    6.26,  268.14,  42.90
           16,      8.250,    6.58,  336.77,  40.82,      4.125,    6.54,  169.41,  41.07,     8.250,    8.10,  273.44,  33.14
           20,     10.250,    8.22,  334.81,  32.66,      5.125,    8.25,  166.76,  32.54,    10.250,   10.18,  270.20,  26.36
           24,     12.250,   10.51,  312.94,  25.55,      6.125,   10.49,  156.74,  25.59,    12.250,   12.21,  269.43,  21.99
           28,     14.250,   11.50,  332.51,  23.33,      7.125,   11.44,  167.17,  23.46,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.04,  334.41,  20.58,      8.125,   13.02,  167.50,  20.62,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.23,  334.82,  16.53,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.63,  331.60,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.48,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.66,  324.73,  10.07,     16.125,   26.74,  161.89,  10.04,    32.250,   33.09,  261.60,   8.11
           80,     40.250,   32.99,  327.47,   8.14,     20.125,   32.93,  164.05,   8.15,    40.250,   41.79,  258.54,   6.42
          104,     52.250,   43.54,  322.11,   6.16,     26.125,   43.55,  161.04,   6.16,    52.250,   54.64,  256.69,   4.91
          120,     60.250,   50.76,  318.65,   5.29,     30.125,   51.35,  157.49,   5.23,    60.250,   63.19,  255.96,   4.25
          128,     64.250,   55.15,  312.72,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.53,  255.41,   3.98
          160,     80.250,   66.92,  321.89,   4.01,     40.125,   66.91,  160.97,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.35,  250.00,   2.60
          256,    128.250,  109.66,  313.93,   2.45,     64.125,  109.76,  156.82,   2.45,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.69,  249.50,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157706
