Start time: 1725157391
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.86,   23.47,  93.89,      0.125,    3.13,   10.73,  85.87,     0.250,    1.95,   34.36, 137.45
            1,      0.750,    3.73,   54.00,  72.01,      0.375,    3.73,   27.01,  72.02,     0.750,    3.21,   62.82,  83.76
            2,      1.250,    3.81,   88.05,  70.44,      0.625,    3.80,   44.14,  70.62,     1.250,    3.36,   99.89,  79.92
            3,      1.750,    3.99,  117.65,  67.23,      0.875,    3.94,   59.54,  68.04,     1.750,    3.56,  132.14,  75.51
            4,      2.250,    4.04,  149.32,  66.36,      1.125,    4.00,   75.50,  67.11,     2.250,    3.77,  160.21,  71.20
            6,      3.250,    4.20,  207.57,  63.87,      1.625,    4.13,  105.57,  64.97,     3.250,    3.97,  219.86,  67.65
            8,      4.250,    4.53,  251.68,  59.22,      2.125,    4.50,  126.70,  59.63,     4.250,    4.22,  270.47,  63.64
           12,      6.250,    5.46,  307.16,  49.15,      3.125,    5.44,  154.26,  49.36,     6.250,    6.25,  268.56,  42.97
           16,      8.250,    6.60,  335.34,  40.65,      4.125,    6.55,  168.95,  40.96,     8.250,    8.12,  272.80,  33.07
           20,     10.250,    8.24,  333.79,  32.57,      5.125,    8.29,  166.05,  32.40,    10.250,   10.18,  270.36,  26.38
           24,     12.250,   10.54,  312.05,  25.47,      6.125,   10.53,  156.20,  25.50,    12.250,   12.22,  269.16,  21.97
           28,     14.250,   11.53,  331.88,  23.29,      7.125,   11.43,  167.27,  23.48,    14.250,   14.30,  267.55,  18.78
           32,     16.250,   13.04,  334.44,  20.58,      8.125,   13.02,  167.58,  20.63,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.22,  167.52,  16.55,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.63,  331.63,  13.68,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.72,   9.34
           64,     32.250,   26.67,  324.64,  10.07,     16.125,   26.73,  161.90,  10.04,    32.250,   33.09,  261.64,   8.11
           80,     40.250,   33.05,  326.95,   8.12,     20.125,   32.93,  164.06,   8.15,    40.250,   41.78,  258.62,   6.43
          104,     52.250,   43.56,  322.02,   6.16,     26.125,   43.75,  160.29,   6.14,    52.250,   54.64,  256.68,   4.91
          120,     60.250,   50.76,  318.64,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.21,  255.87,   4.25
          128,     64.250,   55.19,  312.48,   4.86,     32.125,   55.18,  156.28,   4.86,    64.250,   67.53,  255.41,   3.98
          160,     80.250,   66.91,  321.96,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.15,  250.06,   3.12
          192,     96.250,   82.99,  311.33,   3.23,     48.125,   82.84,  155.95,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.24,  308.95,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.24,  249.75,   1.56
          512,    256.250,  225.57,  304.94,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725157546
