% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.87 ( 185.70)    1405.28 (   1.83)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.92 ( 185.09)    1453.69 (   1.77)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.96 ( 184.49)    1432.48 (   1.80)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:16 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.98 ( 184.30)    1429.45 (   1.80)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.93 ( 184.87)    1468.51 (   1.75)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.92 ( 185.08)    1478.55 (   1.74)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.14 ( 196.09)    1411.52 (   1.82)     ---   (  ---  )    2.12e-17        ---    ok
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:06:15 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm [options] [-h|--help]

% If running lapack (option --lapack), MAGMA and cuBLAS error are both computed
% relative to CPU BLAS result. Else, MAGMA error is computed relative to cuBLAS result.

% transA = No transpose, transB = No transpose
%   M     N     K   MAGMA Gflop/s (ms)  cuBLAS Gflop/s (ms)   CPU Gflop/s (ms)  MAGMA error  cuBLAS error
%========================================================================================================
 1088  1088  1088     13.21 ( 194.98)    1426.24 (   1.81)     ---   (  ---  )    2.12e-17        ---    ok
 2112  2112  2112   6046.85 (   3.12)    6483.94 (   2.91)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   5945.40 (   3.17)    6521.94 (   2.89)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6046.39 (   3.12)    6526.24 (   2.89)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6023.35 (   3.13)    6551.13 (   2.88)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6197.65 (   3.04)    6578.40 (   2.86)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6177.31 (   3.05)    6526.24 (   2.89)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6212.27 (   3.03)    6541.91 (   2.88)     ---   (  ---  )    2.04e-17        ---    ok
 2112  2112  2112   6007.78 (   3.14)    6548.96 (   2.88)     ---   (  ---  )    2.04e-17        ---    ok
 3136  3136  3136   6006.52 (  10.27)    7129.24 (   8.65)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   5878.50 (  10.49)    7150.72 (   8.63)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6038.49 (  10.21)    7162.20 (   8.61)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6125.27 (  10.07)    7160.81 (   8.61)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   5979.87 (  10.31)    7164.78 (   8.61)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6119.18 (  10.08)    7144.00 (   8.63)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   5971.17 (  10.33)    7158.23 (   8.62)     ---   (  ---  )    2.21e-17        ---    ok
 3136  3136  3136   6099.27 (  10.11)    7148.94 (   8.63)     ---   (  ---  )    2.21e-17        ---    ok
 4160  4160  4160   6116.01 (  23.54)    7276.95 (  19.79)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6002.99 (  23.99)    7266.35 (  19.81)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6148.64 (  23.42)    7294.00 (  19.74)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6100.44 (  23.60)    7294.35 (  19.74)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6244.90 (  23.06)    7262.68 (  19.82)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6233.30 (  23.10)    7298.06 (  19.73)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6080.60 (  23.68)    7255.70 (  19.84)     ---   (  ---  )    1.09e-18        ---    ok
 4160  4160  4160   6213.35 (  23.17)    7296.91 (  19.73)     ---   (  ---  )    1.09e-18        ---    ok
 5184  5184  5184   6139.91 (  45.38)    7597.23 (  36.67)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6107.72 (  45.62)    7601.82 (  36.65)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6119.65 (  45.53)    7589.38 (  36.71)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6138.00 (  45.39)    7604.94 (  36.64)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6227.46 (  44.74)    7604.69 (  36.64)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6220.07 (  44.80)    7606.13 (  36.63)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6254.29 (  44.55)    7604.25 (  36.64)     ---   (  ---  )    7.87e-19        ---    ok
 5184  5184  5184   6080.93 (  45.82)    7586.03 (  36.73)     ---   (  ---  )    7.87e-19        ---    ok
 6208  6208  6208   5959.10 (  80.30)    7552.00 (  63.36)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6061.69 (  78.94)    7608.46 (  62.89)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   5944.73 (  80.49)    7555.47 (  63.33)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6047.83 (  79.12)    7607.13 (  62.90)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6095.90 (  78.50)    7623.37 (  62.77)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6080.72 (  78.69)    7621.17 (  62.79)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   6068.69 (  78.85)    7621.92 (  62.78)     ---   (  ---  )    6.01e-19        ---    ok
 6208  6208  6208   5963.33 (  80.24)    7520.67 (  63.63)     ---   (  ---  )    6.01e-19        ---    ok
 7232  7232  7232   5746.47 ( 131.64)    7333.91 ( 103.15)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5888.89 ( 128.46)    7487.38 ( 101.04)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5745.81 ( 131.66)    7308.55 ( 103.51)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5860.51 ( 129.08)    7463.50 ( 101.36)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5958.99 ( 126.95)    7522.67 ( 100.56)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5921.21 ( 127.76)    7479.00 ( 101.15)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5917.88 ( 127.83)    7488.55 ( 101.02)     ---   (  ---  )    9.52e-19        ---    ok
 7232  7232  7232   5745.42 ( 131.67)    7314.06 ( 103.43)     ---   (  ---  )    9.52e-19        ---    ok
 8256  8256  8256   5639.85 ( 199.56)    7231.78 ( 155.63)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5809.70 ( 193.72)    7385.45 ( 152.39)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5657.31 ( 198.94)    7239.23 ( 155.47)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5764.17 ( 195.26)    7380.95 ( 152.48)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5881.93 ( 191.35)    7449.98 ( 151.07)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5827.98 ( 193.12)    7407.37 ( 151.94)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5826.51 ( 193.17)    7401.57 ( 152.06)     ---   (  ---  )    7.83e-19        ---    ok
 8256  8256  8256   5632.77 ( 199.81)    7214.31 ( 156.01)     ---   (  ---  )    7.83e-19        ---    ok
 9280  9280  9280   5567.17 ( 287.10)    7201.07 ( 221.96)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5741.25 ( 278.40)    7375.39 ( 216.71)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5536.09 ( 288.72)    7200.33 ( 221.98)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5821.68 ( 274.55)    7444.92 ( 214.69)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5679.66 ( 281.42)    7366.55 ( 216.97)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5773.81 ( 276.83)    7385.99 ( 216.40)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5754.08 ( 277.78)    7391.49 ( 216.24)     ---   (  ---  )    6.58e-19        ---    ok
 9280  9280  9280   5548.72 ( 288.06)    7198.19 ( 222.05)     ---   (  ---  )    6.58e-19        ---    ok
10304 10304 10304   5538.46 ( 395.06)    7193.33 ( 304.17)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5703.06 ( 383.65)    7361.70 ( 297.21)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5504.70 ( 397.48)    7155.24 ( 305.79)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5768.07 ( 379.33)    7426.80 ( 294.61)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5697.02 ( 384.06)    7347.71 ( 297.78)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5752.95 ( 380.33)    7372.87 ( 296.76)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5740.06 ( 381.18)    7367.70 ( 296.97)     ---   (  ---  )    5.63e-19        ---    ok
10304 10304 10304   5503.59 ( 397.56)    7177.07 ( 304.86)     ---   (  ---  )    5.63e-19        ---    ok
START OF JOBSPEC
{"resources": [{"type": "node", "count": 1, "with": [{"type": "slot", "count": 8, "with": [{"type": "core", "count": 1}, {"type": "gpu", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/magma/magma-2.8.0/build/testing/testing_dgemm"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt/magma/magma-2.8.0/example", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 10485760, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "per-task"}}, "constraints": {"hostlist": ["flux-sample-12"]}}, "user": {"study_id": "magma-16-1-iter-1"}}, "version": 1}
START OF EVENTLOG
{"timestamp":1724803575.2087853,"name":"init"}
{"timestamp":1724803575.2094984,"name":"starting"}
{"timestamp":1724803575.2239022,"name":"shell.init","context":{"service":"0-shell-f2hBzaAQF","leader-rank":12,"size":1}}
{"timestamp":1724803575.2386835,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,1,8,1]]}}}
{"timestamp":1724803620.9916234,"name":"shell.task-exit","context":{"localid":1,"rank":1,"state":"Exited","pid":71,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1724803621.5875902,"name":"complete","context":{"status":0}}
{"timestamp":1724803621.5876205,"name":"done"}

