,experiment,cloud,env,env_type,nodes,application,metric,value
73,google/gke/gpu,google,gke,gpu,32,kripke,number_of_unknowns,1073741824.0
74,google/gke/gpu,google,gke,gpu,32,kripke,workload_manager_wrapper_seconds,44.15412974357605
75,google/gke/gpu,google,gke,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1336171000.0
76,google/gke/gpu,google,gke,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.484071e-10
77,google/gke/gpu,google,gke,gpu,32,kripke,sweep_efficiency,22.67476
78,google/gke/gpu,google,gke,gpu,32,kripke,number_of_unknowns,1073741824.0
79,google/gke/gpu,google,gke,gpu,32,kripke,workload_manager_wrapper_seconds,44.20236659049988
80,google/gke/gpu,google,gke,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1358978000.0
81,google/gke/gpu,google,gke,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.358473e-10
82,google/gke/gpu,google,gke,gpu,32,kripke,sweep_efficiency,21.2314
83,google/gke/gpu,google,gke,gpu,32,kripke,number_of_unknowns,1073741824.0
84,google/gke/gpu,google,gke,gpu,32,kripke,workload_manager_wrapper_seconds,42.773958683013916
85,google/gke/gpu,google,gke,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1336409000.0
86,google/gke/gpu,google,gke,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.482741e-10
87,google/gke/gpu,google,gke,gpu,32,kripke,sweep_efficiency,23.62811
88,google/gke/gpu,google,gke,gpu,32,kripke,number_of_unknowns,1073741824.0
89,google/gke/gpu,google,gke,gpu,32,kripke,workload_manager_wrapper_seconds,44.18546009063721
90,google/gke/gpu,google,gke,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1374231000.0
91,google/gke/gpu,google,gke,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.276795e-10
92,google/gke/gpu,google,gke,gpu,32,kripke,sweep_efficiency,24.25556
93,google/gke/gpu,google,gke,gpu,32,kripke,number_of_unknowns,1073741824.0
94,google/gke/gpu,google,gke,gpu,32,kripke,workload_manager_wrapper_seconds,42.551570415496826
95,google/gke/gpu,google,gke,gpu,8,kripke,throughput_unknowns_over_second_per_iteration,370042200.0
96,google/gke/gpu,google,gke,gpu,8,kripke,grind_time_seconds_per_iteration_over_unknowns,2.702394e-09
97,google/gke/gpu,google,gke,gpu,8,kripke,sweep_efficiency,22.59611
98,google/gke/gpu,google,gke,gpu,8,kripke,number_of_unknowns,1073741824.0
99,google/gke/gpu,google,gke,gpu,8,kripke,workload_manager_wrapper_seconds,149.92792010307312
100,google/gke/gpu,google,gke,gpu,8,kripke,throughput_unknowns_over_second_per_iteration,369397500.0
101,google/gke/gpu,google,gke,gpu,8,kripke,grind_time_seconds_per_iteration_over_unknowns,2.707111e-09
102,google/gke/gpu,google,gke,gpu,8,kripke,sweep_efficiency,21.58192
103,google/gke/gpu,google,gke,gpu,8,kripke,number_of_unknowns,1073741824.0
104,google/gke/gpu,google,gke,gpu,8,kripke,workload_manager_wrapper_seconds,150.0431079864502
105,google/gke/gpu,google,gke,gpu,8,kripke,throughput_unknowns_over_second_per_iteration,369520600.0
106,google/gke/gpu,google,gke,gpu,8,kripke,grind_time_seconds_per_iteration_over_unknowns,2.706209e-09
107,google/gke/gpu,google,gke,gpu,8,kripke,sweep_efficiency,22.74841
108,google/gke/gpu,google,gke,gpu,8,kripke,number_of_unknowns,1073741824.0
109,google/gke/gpu,google,gke,gpu,8,kripke,workload_manager_wrapper_seconds,150.25786590576172
110,google/gke/gpu,google,gke,gpu,8,kripke,throughput_unknowns_over_second_per_iteration,370175000.0
111,google/gke/gpu,google,gke,gpu,8,kripke,grind_time_seconds_per_iteration_over_unknowns,2.701425e-09
112,google/gke/gpu,google,gke,gpu,8,kripke,sweep_efficiency,23.0254
113,google/gke/gpu,google,gke,gpu,8,kripke,number_of_unknowns,1073741824.0
114,google/gke/gpu,google,gke,gpu,8,kripke,workload_manager_wrapper_seconds,149.83413982391357
115,google/gke/gpu,google,gke,gpu,8,kripke,throughput_unknowns_over_second_per_iteration,369278800.0
116,google/gke/gpu,google,gke,gpu,8,kripke,grind_time_seconds_per_iteration_over_unknowns,2.707981e-09
117,google/gke/gpu,google,gke,gpu,8,kripke,sweep_efficiency,22.45641
118,google/gke/gpu,google,gke,gpu,8,kripke,number_of_unknowns,1073741824.0
119,google/gke/gpu,google,gke,gpu,8,kripke,workload_manager_wrapper_seconds,149.96682143211365
120,google/gke/gpu,google,gke,gpu,16,kripke,throughput_unknowns_over_second_per_iteration,721292400.0
121,google/gke/gpu,google,gke,gpu,16,kripke,grind_time_seconds_per_iteration_over_unknowns,1.3864e-09
122,google/gke/gpu,google,gke,gpu,16,kripke,sweep_efficiency,22.85418
123,google/gke/gpu,google,gke,gpu,16,kripke,number_of_unknowns,1073741824.0
124,google/gke/gpu,google,gke,gpu,16,kripke,workload_manager_wrapper_seconds,78.8895742893219
125,google/gke/gpu,google,gke,gpu,16,kripke,throughput_unknowns_over_second_per_iteration,715246500.0
126,google/gke/gpu,google,gke,gpu,16,kripke,grind_time_seconds_per_iteration_over_unknowns,1.398119e-09
127,google/gke/gpu,google,gke,gpu,16,kripke,sweep_efficiency,22.01446
128,google/gke/gpu,google,gke,gpu,16,kripke,number_of_unknowns,1073741824.0
129,google/gke/gpu,google,gke,gpu,16,kripke,workload_manager_wrapper_seconds,79.21703219413757
130,google/gke/gpu,google,gke,gpu,16,kripke,throughput_unknowns_over_second_per_iteration,720490400.0
131,google/gke/gpu,google,gke,gpu,16,kripke,grind_time_seconds_per_iteration_over_unknowns,1.387944e-09
132,google/gke/gpu,google,gke,gpu,16,kripke,sweep_efficiency,22.28093
133,google/gke/gpu,google,gke,gpu,16,kripke,number_of_unknowns,1073741824.0
134,google/gke/gpu,google,gke,gpu,16,kripke,workload_manager_wrapper_seconds,78.93126940727234
135,google/gke/gpu,google,gke,gpu,16,kripke,throughput_unknowns_over_second_per_iteration,720940200.0
136,google/gke/gpu,google,gke,gpu,16,kripke,grind_time_seconds_per_iteration_over_unknowns,1.387078e-09
137,google/gke/gpu,google,gke,gpu,16,kripke,sweep_efficiency,22.27878
138,google/gke/gpu,google,gke,gpu,16,kripke,number_of_unknowns,1073741824.0
139,google/gke/gpu,google,gke,gpu,16,kripke,workload_manager_wrapper_seconds,78.26855707168579
140,google/gke/gpu,google,gke,gpu,16,kripke,throughput_unknowns_over_second_per_iteration,721273900.0
141,google/gke/gpu,google,gke,gpu,16,kripke,grind_time_seconds_per_iteration_over_unknowns,1.386436e-09
142,google/gke/gpu,google,gke,gpu,16,kripke,sweep_efficiency,23.08382
143,google/gke/gpu,google,gke,gpu,16,kripke,number_of_unknowns,1073741824.0
144,google/gke/gpu,google,gke,gpu,16,kripke,workload_manager_wrapper_seconds,77.93158006668091
145,google/gke/gpu,google,gke,gpu,4,kripke,throughput_unknowns_over_second_per_iteration,189438900.0
146,google/gke/gpu,google,gke,gpu,4,kripke,grind_time_seconds_per_iteration_over_unknowns,5.278746e-09
147,google/gke/gpu,google,gke,gpu,4,kripke,sweep_efficiency,25.37198
148,google/gke/gpu,google,gke,gpu,4,kripke,number_of_unknowns,1073741824.0
149,google/gke/gpu,google,gke,gpu,4,kripke,workload_manager_wrapper_seconds,289.168892621994
150,google/gke/gpu,google,gke,gpu,4,kripke,throughput_unknowns_over_second_per_iteration,192984900.0
151,google/gke/gpu,google,gke,gpu,4,kripke,grind_time_seconds_per_iteration_over_unknowns,5.181754e-09
152,google/gke/gpu,google,gke,gpu,4,kripke,sweep_efficiency,24.36551
153,google/gke/gpu,google,gke,gpu,4,kripke,number_of_unknowns,1073741824.0
154,google/gke/gpu,google,gke,gpu,4,kripke,workload_manager_wrapper_seconds,282.98925709724426
155,google/gke/gpu,google,gke,gpu,4,kripke,throughput_unknowns_over_second_per_iteration,188838600.0
156,google/gke/gpu,google,gke,gpu,4,kripke,grind_time_seconds_per_iteration_over_unknowns,5.295529e-09
157,google/gke/gpu,google,gke,gpu,4,kripke,sweep_efficiency,23.54078
158,google/gke/gpu,google,gke,gpu,4,kripke,number_of_unknowns,1073741824.0
159,google/gke/gpu,google,gke,gpu,4,kripke,workload_manager_wrapper_seconds,289.9842438697815
160,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,throughput_unknowns_over_second_per_iteration,42959420000.0
161,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,grind_time_seconds_per_iteration_over_unknowns,2.327778e-11
162,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,sweep_efficiency,33.90915
163,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,number_of_unknowns,4932501504.0
164,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,workload_manager_wrapper_seconds,64.83814120292664
165,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,throughput_unknowns_over_second_per_iteration,42036460000.0
166,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,grind_time_seconds_per_iteration_over_unknowns,2.378887e-11
167,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,sweep_efficiency,30.56437
168,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,number_of_unknowns,4932501504.0
169,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,workload_manager_wrapper_seconds,66.02060866355896
170,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,throughput_unknowns_over_second_per_iteration,41171110000.0
171,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,grind_time_seconds_per_iteration_over_unknowns,2.428887e-11
172,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,sweep_efficiency,27.99816
173,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,number_of_unknowns,4932501504.0
174,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,workload_manager_wrapper_seconds,67.2226197719574
175,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,throughput_unknowns_over_second_per_iteration,43507200000.0
176,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,grind_time_seconds_per_iteration_over_unknowns,2.29847e-11
177,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,sweep_efficiency,31.2569
178,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,number_of_unknowns,4932501504.0
179,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,workload_manager_wrapper_seconds,64.61962127685547
180,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,throughput_unknowns_over_second_per_iteration,42274910000.0
181,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,grind_time_seconds_per_iteration_over_unknowns,2.365469e-11
182,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,sweep_efficiency,33.4324
183,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,number_of_unknowns,4932501504.0
184,google/compute-engine/cpu,google,compute-engine,cpu,64,kripke,workload_manager_wrapper_seconds,65.76154041290283
185,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,throughput_unknowns_over_second_per_iteration,22988070000.0
186,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,4.350082e-11
187,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,sweep_efficiency,41.58981
188,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,number_of_unknowns,4932501504.0
189,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,workload_manager_wrapper_seconds,111.03480577468872
190,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,throughput_unknowns_over_second_per_iteration,22833570000.0
191,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,4.379517e-11
192,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,sweep_efficiency,41.83615
193,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,number_of_unknowns,4932501504.0
194,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,workload_manager_wrapper_seconds,111.86064100265503
195,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,throughput_unknowns_over_second_per_iteration,22493610000.0
196,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,4.445706e-11
197,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,sweep_efficiency,44.74653
198,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,number_of_unknowns,4932501504.0
199,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,workload_manager_wrapper_seconds,113.36665177345276
200,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,throughput_unknowns_over_second_per_iteration,21977830000.0
201,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,4.550039e-11
202,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,sweep_efficiency,38.00928
203,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,number_of_unknowns,4932501504.0
204,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,workload_manager_wrapper_seconds,115.93383693695068
205,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,throughput_unknowns_over_second_per_iteration,22448470000.0
206,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,4.454647e-11
207,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,sweep_efficiency,45.26283
208,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,number_of_unknowns,4932501504.0
209,google/compute-engine/cpu,google,compute-engine,cpu,32,kripke,workload_manager_wrapper_seconds,113.58078837394714
210,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,throughput_unknowns_over_second_per_iteration,58729910000.0
211,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,grind_time_seconds_per_iteration_over_unknowns,1.70271e-11
212,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,sweep_efficiency,19.00768
213,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,number_of_unknowns,4932501504.0
214,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,workload_manager_wrapper_seconds,63.928551197052
215,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,throughput_unknowns_over_second_per_iteration,61072460000.0
216,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,grind_time_seconds_per_iteration_over_unknowns,1.637399e-11
217,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,sweep_efficiency,18.49425
218,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,number_of_unknowns,4932501504.0
219,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,workload_manager_wrapper_seconds,62.07568001747131
220,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,throughput_unknowns_over_second_per_iteration,60526520000.0
221,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,grind_time_seconds_per_iteration_over_unknowns,1.652168e-11
222,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,sweep_efficiency,17.9455
223,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,number_of_unknowns,4932501504.0
224,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,workload_manager_wrapper_seconds,63.064106702804565
225,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,throughput_unknowns_over_second_per_iteration,59156820000.0
226,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,grind_time_seconds_per_iteration_over_unknowns,1.690422e-11
227,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,sweep_efficiency,18.45237
228,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,number_of_unknowns,4932501504.0
229,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,workload_manager_wrapper_seconds,63.64191198348999
230,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,throughput_unknowns_over_second_per_iteration,59816440000.0
231,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,grind_time_seconds_per_iteration_over_unknowns,1.671781e-11
232,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,sweep_efficiency,19.35156
233,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,number_of_unknowns,4932501504.0
234,google/compute-engine/cpu,google,compute-engine,cpu,128,kripke,workload_manager_wrapper_seconds,62.839322090148926
235,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,throughput_unknowns_over_second_per_iteration,75135620000.0
236,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,grind_time_seconds_per_iteration_over_unknowns,1.330927e-11
237,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,sweep_efficiency,10.36261
238,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,number_of_unknowns,4932501504.0
239,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,workload_manager_wrapper_seconds,95.15731692314148
240,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,throughput_unknowns_over_second_per_iteration,74904400000.0
241,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,grind_time_seconds_per_iteration_over_unknowns,1.335035e-11
242,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,sweep_efficiency,10.65523
243,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,number_of_unknowns,4932501504.0
244,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,workload_manager_wrapper_seconds,96.17233943939209
245,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,throughput_unknowns_over_second_per_iteration,73051630000.0
246,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,grind_time_seconds_per_iteration_over_unknowns,1.368895e-11
247,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,sweep_efficiency,10.70948
248,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,number_of_unknowns,4932501504.0
249,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,workload_manager_wrapper_seconds,95.95712780952454
250,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,throughput_unknowns_over_second_per_iteration,74450210000.0
251,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,grind_time_seconds_per_iteration_over_unknowns,1.34318e-11
252,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,sweep_efficiency,10.54757
253,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,number_of_unknowns,4932501504.0
254,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,workload_manager_wrapper_seconds,95.78082466125488
255,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,throughput_unknowns_over_second_per_iteration,74609220000.0
256,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,grind_time_seconds_per_iteration_over_unknowns,1.340317e-11
257,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,sweep_efficiency,10.14106
258,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,number_of_unknowns,4932501504.0
259,google/compute-engine/cpu,google,compute-engine,cpu,256,kripke,workload_manager_wrapper_seconds,95.62508344650269
260,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1343616000.0
261,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.442601e-10
262,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,sweep_efficiency,30.55821
263,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,number_of_unknowns,1073741824.0
264,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,workload_manager_wrapper_seconds,43.39698839187622
265,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1344056000.0
266,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.440164e-10
267,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,sweep_efficiency,22.09181
268,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,number_of_unknowns,1073741824.0
269,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,workload_manager_wrapper_seconds,43.26711940765381
270,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1343237000.0
271,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.4447e-10
272,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,sweep_efficiency,30.90041
273,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,number_of_unknowns,1073741824.0
274,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,workload_manager_wrapper_seconds,45.82355618476868
275,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,throughput_unknowns_over_second_per_iteration,1343499000.0
276,google/compute-engine/gpu,google,compute-engine,gpu,32,kripke,grind_time_seconds_per_iteration_over_unknowns,7.443253e-10
