Start time: 1725095157
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.77,    4.87,  19.50,      0.125,   13.70,    2.45,  19.60,     0.250,   11.63,    5.77,  23.08
            1,      0.750,   15.04,   13.39,  17.85,      0.375,   15.02,    6.70,  17.87,     0.750,   14.20,   14.18,  18.91
            2,      1.250,   15.32,   21.91,  17.53,      0.625,   15.12,   11.10,  17.75,     1.250,   14.54,   23.08,  18.46
            3,      1.750,   15.61,   30.10,  17.20,      0.875,   15.55,   15.11,  17.26,     1.750,   14.85,   31.63,  18.07
            4,      2.250,   16.00,   37.75,  16.78,      1.125,   15.90,   19.00,  16.88,     2.250,   15.77,   38.30,  17.02
            6,      3.250,   17.43,   50.05,  15.40,      1.625,   17.39,   25.08,  15.43,     3.250,   16.39,   53.22,  16.38
            8,      4.250,   17.85,   63.91,  15.04,      2.125,   17.84,   31.98,  15.05,     4.250,   16.62,   68.64,  16.15
           12,      6.250,   19.39,   86.52,  13.84,      3.125,   19.30,   43.46,  13.91,     6.250,   20.68,   81.13,  12.98
           16,      8.250,   21.47,  103.15,  12.50,      4.125,   21.55,   51.37,  12.45,     8.250,   25.88,   85.58,  10.37
           20,     10.250,   26.27,  104.75,  10.22,      5.125,   26.32,   52.27,  10.20,    10.250,   31.96,   86.09,   8.40
           24,     12.250,   32.84,  100.14,   8.17,      6.125,   32.66,   50.35,   8.22,    12.250,   37.94,   86.67,   7.08
           28,     14.250,   35.81,  106.82,   7.50,      7.125,   35.59,   53.73,   7.54,    14.250,   44.17,   86.59,   6.08
           32,     16.250,   40.33,  108.16,   6.66,      8.125,   40.25,   54.18,   6.67,    16.250,   49.48,   88.16,   5.43
           40,     20.250,   49.67,  109.44,   5.40,     10.125,   49.52,   54.89,   5.42,    20.250,   61.85,   87.88,   4.34
           48,     24.250,   59.73,  108.98,   4.49,     12.125,   59.76,   54.46,   4.49,    24.250,   74.30,   87.61,   3.61
           56,     28.250,   69.97,  108.39,   3.84,     14.125,   69.51,   54.55,   3.86,    28.250,   86.05,   88.12,   3.12
           64,     32.250,   80.00,  108.21,   3.36,     16.125,   80.60,   53.71,   3.33,    32.250,   99.75,   86.79,   2.69
           80,     40.250,   99.00,  109.14,   2.71,     20.125,   99.46,   54.32,   2.70,    40.250,  126.02,   85.74,   2.13
          104,     52.250,  131.04,  107.03,   2.05,     26.125,  131.15,   53.47,   2.05,    52.250,  164.32,   85.36,   1.63
          120,     60.250,  152.10,  106.33,   1.76,     30.125,  152.79,   52.93,   1.76,    60.250,  189.14,   85.51,   1.42
          128,     64.250,  165.03,  104.51,   1.63,     32.125,  164.95,   52.28,   1.63,    64.250,  202.92,   84.99,   1.32
          160,     80.250,  201.05,  107.15,   1.34,     40.125,  200.82,   53.64,   1.34,    80.250,  256.13,   84.11,   1.05
          192,     96.250,  248.00,  104.18,   1.08,     48.125,  248.63,   51.96,   1.08,    96.250,  310.20,   83.29,   0.87
          256,    128.250,  324.97,  105.94,   0.83,     64.125,  326.51,   52.72,   0.82,   128.250,  412.87,   83.39,   0.65
          320,    160.250,  413.33,  104.07,   0.65,     80.125,  407.49,   52.78,   0.66,   160.250,  515.28,   83.48,   0.52
          512,    256.250,  668.43,  102.91,   0.40,    128.125,  672.26,   51.16,   0.40,   256.250,  816.57,   84.24,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095437
