Start time: 1725095422
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   14.21,    4.72,  18.90,      0.125,   14.27,    2.35,  18.81,     0.250,   11.96,    5.61,  22.44
            1,      0.750,   15.45,   13.03,  17.38,      0.375,   15.41,    6.53,  17.42,     0.750,   14.87,   13.54,  18.05
            2,      1.250,   16.48,   20.37,  16.29,      0.625,   15.75,   10.65,  17.04,     1.250,   15.22,   22.05,  17.64
            3,      1.750,   15.98,   29.40,  16.80,      0.875,   15.94,   14.74,  16.84,     1.750,   15.41,   30.48,  17.42
            4,      2.250,   16.29,   37.07,  16.48,      1.125,   16.25,   18.58,  16.51,     2.250,   16.07,   37.58,  16.70
            6,      3.250,   17.61,   49.53,  15.24,      1.625,   17.57,   24.82,  15.27,     3.250,   16.86,   51.74,  15.92
            8,      4.250,   18.16,   62.81,  14.78,      2.125,   18.13,   31.46,  14.80,     4.250,   16.83,   67.80,  15.95
           12,      6.250,   19.42,   86.41,  13.83,      3.125,   19.39,   43.27,  13.85,     6.250,   20.64,   81.29,  13.01
           16,      8.250,   21.56,  102.71,  12.45,      4.125,   21.50,   51.51,  12.49,     8.250,   25.63,   86.42,  10.47
           20,     10.250,   26.00,  105.84,  10.33,      5.125,   26.02,   52.87,  10.32,    10.250,   31.47,   87.43,   8.53
           24,     12.250,   32.39,  101.53,   8.29,      6.125,   32.34,   50.84,   8.30,    12.250,   37.34,   88.06,   7.19
           28,     14.250,   35.26,  108.47,   7.61,      7.125,   35.13,   54.44,   7.64,    14.250,   43.52,   87.89,   6.17
           32,     16.250,   39.71,  109.85,   6.76,      8.125,   39.42,   55.33,   6.81,    16.250,   48.69,   89.59,   5.51
           40,     20.250,   48.94,  111.06,   5.48,     10.125,   48.86,   55.63,   5.49,    20.250,   60.95,   89.18,   4.40
           48,     24.250,   58.78,  110.75,   4.57,     12.125,   58.77,   55.38,   4.57,    24.250,   73.22,   88.91,   3.67
           56,     28.250,   68.94,  110.00,   3.89,     14.125,   69.06,   54.91,   3.89,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.37,  109.07,   3.38,     16.125,   79.58,   54.39,   3.37,    32.250,   98.43,   87.95,   2.73
           80,     40.250,   97.99,  110.26,   2.74,     20.125,   97.77,   55.25,   2.75,    40.250,  124.03,   87.12,   2.16
          104,     52.250,  128.84,  108.86,   2.08,     26.125,  129.18,   54.29,   2.08,    52.250,  161.86,   86.65,   1.66
          120,     60.250,  150.11,  107.74,   1.79,     30.125,  151.55,   53.36,   1.77,    60.250,  186.91,   86.53,   1.44
          128,     64.250,  162.62,  106.06,   1.65,     32.125,  162.16,   53.18,   1.66,    64.250,  199.83,   86.31,   1.34
          160,     80.250,  197.61,  109.01,   1.36,     40.125,  197.61,   54.51,   1.36,    80.250,  254.71,   84.57,   1.05
          192,     96.250,  244.81,  105.54,   1.10,     48.125,  244.25,   52.89,   1.10,    96.250,  305.19,   84.66,   0.88
          256,    128.250,  322.97,  106.60,   0.83,     64.125,  323.50,   53.21,   0.83,   128.250,  406.79,   84.63,   0.66
          320,    160.250,  404.33,  106.39,   0.66,     80.125,  401.12,   53.62,   0.67,   160.250,  508.21,   84.64,   0.53
          512,    256.250,  664.35,  103.54,   0.40,    128.125,  664.09,   51.79,   0.40,   256.250,  814.20,   84.48,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095697
