Start time: 1725095423
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   14.10,    4.76,  19.04,      0.125,   14.04,    2.39,  19.12,     0.250,   11.77,    5.70,  22.80
            1,      0.750,   15.04,   13.39,  17.85,      0.375,   15.22,    6.61,  17.63,     0.750,   14.72,   13.67,  18.23
            2,      1.250,   16.46,   20.38,  16.30,      0.625,   16.40,   10.23,  16.37,     1.250,   14.89,   22.53,  18.02
            3,      1.750,   16.76,   28.03,  16.02,      0.875,   15.84,   14.83,  16.95,     1.750,   15.86,   29.61,  16.92
            4,      2.250,   16.21,   37.27,  16.56,      1.125,   16.08,   18.78,  16.69,     2.250,   16.50,   36.62,  16.27
            6,      3.250,   17.58,   49.63,  15.27,      1.625,   17.68,   24.68,  15.19,     3.250,   16.89,   51.64,  15.89
            8,      4.250,   18.14,   62.90,  14.80,      2.125,   18.02,   31.65,  14.89,     4.250,   16.84,   67.75,  15.94
           12,      6.250,   19.33,   86.81,  13.89,      3.125,   19.28,   43.51,  13.92,     6.250,   20.55,   81.62,  13.06
           16,      8.250,   21.50,  102.99,  12.48,      4.125,   21.40,   51.75,  12.55,     8.250,   25.63,   86.41,  10.47
           20,     10.250,   25.92,  106.15,  10.36,      5.125,   25.98,   52.95,  10.33,    10.250,   31.48,   87.40,   8.53
           24,     12.250,   32.37,  101.60,   8.29,      6.125,   32.32,   50.87,   8.31,    12.250,   37.39,   87.94,   7.18
           28,     14.250,   35.20,  108.66,   7.62,      7.125,   35.04,   54.59,   7.66,    14.250,   43.54,   87.86,   6.17
           32,     16.250,   39.67,  109.96,   6.77,      8.125,   39.76,   54.85,   6.75,    16.250,   48.69,   89.58,   5.51
           40,     20.250,   48.91,  111.13,   5.49,     10.125,   48.83,   55.66,   5.50,    20.250,   60.93,   89.21,   4.41
           48,     24.250,   58.90,  110.53,   4.56,     12.125,   58.78,   55.38,   4.57,    24.250,   73.22,   88.90,   3.67
           56,     28.250,   68.93,  110.02,   3.89,     14.125,   69.12,   54.85,   3.88,    28.250,   85.80,   88.38,   3.13
           64,     32.250,   79.48,  108.92,   3.38,     16.125,   79.57,   54.40,   3.37,    32.250,   98.49,   87.89,   2.73
           80,     40.250,   97.97,  110.28,   2.74,     20.125,   97.88,   55.19,   2.74,    40.250,  123.92,   87.19,   2.17
          104,     52.250,  128.89,  108.82,   2.08,     26.125,  129.16,   54.30,   2.08,    52.250,  161.76,   86.71,   1.66
          120,     60.250,  150.13,  107.73,   1.79,     30.125,  151.83,   53.26,   1.77,    60.250,  186.97,   86.50,   1.44
          128,     64.250,  162.54,  106.11,   1.65,     32.125,  162.26,   53.15,   1.65,    64.250,  199.79,   86.32,   1.34
          160,     80.250,  197.71,  108.96,   1.36,     40.125,  197.60,   54.51,   1.36,    80.250,  254.77,   84.55,   1.05
          192,     96.250,  245.20,  105.37,   1.09,     48.125,  244.51,   52.83,   1.10,    96.250,  305.18,   84.66,   0.88
          256,    128.250,  323.38,  106.46,   0.83,     64.125,  323.67,   53.18,   0.83,   128.250,  406.65,   84.66,   0.66
          320,    160.250,  407.52,  105.56,   0.66,     80.125,  405.73,   53.01,   0.66,   160.250,  508.39,   84.61,   0.53
          512,    256.250,  664.63,  103.50,   0.40,    128.125,  664.45,   51.76,   0.40,   256.250,  813.24,   84.58,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095699
