Start time: 1725095145
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.89,    4.83,  19.33,      0.125,   13.86,    2.42,  19.37,     0.250,   11.60,    5.79,  23.15
            1,      0.750,   15.14,   13.30,  17.73,      0.375,   15.12,    6.66,  17.75,     0.750,   14.20,   14.17,  18.90
            2,      1.250,   16.05,   20.91,  16.73,      0.625,   15.44,   10.87,  17.38,     1.250,   14.74,   22.76,  18.21
            3,      1.750,   16.44,   28.57,  16.33,      0.875,   15.88,   14.79,  16.90,     1.750,   15.84,   29.67,  16.95
            4,      2.250,   15.99,   37.77,  16.79,      1.125,   15.99,   18.89,  16.79,     2.250,   16.30,   37.05,  16.47
            6,      3.250,   17.36,   50.25,  15.46,      1.625,   17.25,   25.29,  15.56,     3.250,   16.59,   52.58,  16.18
            8,      4.250,   17.91,   63.71,  14.99,      2.125,   17.78,   32.08,  15.10,     4.250,   16.59,   68.79,  16.19
           12,      6.250,   19.22,   87.28,  13.97,      3.125,   19.21,   43.66,  13.97,     6.250,   20.48,   81.91,  13.11
           16,      8.250,   21.42,  103.41,  12.53,      4.125,   21.37,   51.82,  12.56,     8.250,   25.55,   86.67,  10.51
           20,     10.250,   25.86,  106.41,  10.38,      5.125,   25.91,   53.09,  10.36,    10.250,   31.44,   87.51,   8.54
           24,     12.250,   32.37,  101.60,   8.29,      6.125,   32.30,   50.90,   8.31,    12.250,   37.26,   88.25,   7.20
           28,     14.250,   35.26,  108.49,   7.61,      7.125,   35.00,   54.64,   7.67,    14.250,   43.52,   87.90,   6.17
           32,     16.250,   39.64,  110.05,   6.77,      8.125,   39.62,   55.05,   6.78,    16.250,   48.67,   89.62,   5.52
           40,     20.250,   48.88,  111.21,   5.49,     10.125,   48.82,   55.67,   5.50,    20.250,   60.98,   89.14,   4.40
           48,     24.250,   58.77,  110.77,   4.57,     12.125,   58.74,   55.41,   4.57,    24.250,   73.21,   88.91,   3.67
           56,     28.250,   68.93,  110.02,   3.89,     14.125,   69.06,   54.90,   3.89,    28.250,   85.61,   88.58,   3.14
           64,     32.250,   79.42,  109.01,   3.38,     16.125,   79.60,   54.38,   3.37,    32.250,   98.39,   87.98,   2.73
           80,     40.250,   98.02,  110.22,   2.74,     20.125,   97.81,   55.23,   2.74,    40.250,  123.95,   87.17,   2.17
          104,     52.250,  128.79,  108.91,   2.08,     26.125,  129.08,   54.33,   2.08,    52.250,  161.76,   86.71,   1.66
          120,     60.250,  150.05,  107.79,   1.79,     30.125,  151.75,   53.29,   1.77,    60.250,  186.92,   86.52,   1.44
          128,     64.250,  162.55,  106.10,   1.65,     32.125,  162.33,   53.12,   1.65,    64.250,  199.64,   86.39,   1.34
          160,     80.250,  197.64,  109.00,   1.36,     40.125,  197.61,   54.51,   1.36,    80.250,  254.73,   84.57,   1.05
          192,     96.250,  244.84,  105.53,   1.10,     48.125,  244.40,   52.86,   1.10,    96.250,  305.15,   84.67,   0.88
          256,    128.250,  323.19,  106.52,   0.83,     64.125,  323.54,   53.20,   0.83,   128.250,  406.59,   84.67,   0.66
          320,    160.250,  405.39,  106.11,   0.66,     80.125,  402.65,   53.42,   0.67,   160.250,  508.17,   84.65,   0.53
          512,    256.250,  664.05,  103.59,   0.40,    128.125,  664.12,   51.79,   0.40,   256.250,  812.48,   84.66,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095421
