Start time: 1725095440
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.76,    4.88,  19.52,      0.125,   13.78,    2.44,  19.48,     0.250,   11.56,    5.80,  23.22
            1,      0.750,   15.15,   13.29,  17.72,      0.375,   15.08,    6.67,  17.80,     0.750,   14.27,   14.10,  18.81
            2,      1.250,   15.82,   21.21,  16.97,      0.625,   15.31,   10.96,  17.53,     1.250,   14.62,   22.94,  18.36
            3,      1.750,   15.67,   29.98,  17.13,      0.875,   15.66,   14.99,  17.14,     1.750,   15.03,   31.26,  17.86
            4,      2.250,   16.05,   37.63,  16.72,      1.125,   16.04,   18.83,  16.74,     2.250,   15.67,   38.55,  17.13
            6,      3.250,   17.24,   50.60,  15.57,      1.625,   17.32,   25.18,  15.49,     3.250,   16.29,   53.56,  16.48
            8,      4.250,   17.85,   63.93,  15.04,      2.125,   17.72,   32.18,  15.15,     4.250,   16.58,   68.81,  16.19
           12,      6.250,   19.45,   86.26,  13.80,      3.125,   19.40,   43.25,  13.84,     6.250,   20.74,   80.89,  12.94
           16,      8.250,   21.63,  102.39,  12.41,      4.125,   21.56,   51.35,  12.45,     8.250,   25.95,   85.35,  10.35
           20,     10.250,   26.30,  104.64,  10.21,      5.125,   26.33,   52.25,  10.20,    10.250,   31.71,   86.76,   8.46
           24,     12.250,   32.95,   99.80,   8.15,      6.125,   32.97,   49.86,   8.14,    12.250,   37.98,   86.57,   7.07
           28,     14.250,   35.77,  106.92,   7.50,      7.125,   35.55,   53.80,   7.55,    14.250,   44.02,   86.90,   6.10
           32,     16.250,   40.02,  108.99,   6.71,      8.125,   40.30,   54.12,   6.66,    16.250,   49.46,   88.20,   5.43
           40,     20.250,   49.81,  109.12,   5.39,     10.125,   49.69,   54.70,   5.40,    20.250,   61.98,   87.70,   4.33
           48,     24.250,   59.86,  108.74,   4.48,     12.125,   59.82,   54.41,   4.49,    24.250,   74.50,   87.37,   3.60
           56,     28.250,   70.39,  107.73,   3.81,     14.125,   70.24,   53.98,   3.82,    28.250,   87.14,   87.03,   3.08
           64,     32.250,   80.77,  107.19,   3.32,     16.125,   80.91,   53.50,   3.32,    32.250,   99.73,   86.80,   2.69
           80,     40.250,   99.79,  108.27,   2.69,     20.125,   99.60,   54.24,   2.70,    40.250,  126.11,   85.67,   2.13
          104,     52.250,  130.48,  107.50,   2.06,     26.125,  131.53,   53.32,   2.04,    52.250,  164.57,   85.23,   1.63
          120,     60.250,  152.59,  105.99,   1.76,     30.125,  154.41,   52.37,   1.74,    60.250,  190.33,   84.97,   1.41
          128,     64.250,  164.82,  104.64,   1.63,     32.125,  165.35,   52.15,   1.62,    64.250,  203.17,   84.89,   1.32
          160,     80.250,  200.63,  107.37,   1.34,     40.125,  201.49,   53.46,   1.33,    80.250,  258.91,   83.20,   1.04
          192,     96.250,  249.48,  103.56,   1.08,     48.125,  248.89,   51.90,   1.08,    96.250,  310.78,   83.14,   0.86
          256,    128.250,  328.79,  104.71,   0.82,     64.125,  329.52,   52.24,   0.81,   128.250,  413.77,   83.20,   0.65
          320,    160.250,  411.03,  104.66,   0.65,     80.125,  407.94,   52.72,   0.66,   160.250,  515.90,   83.38,   0.52
          512,    256.250,  675.57,  101.82,   0.40,    128.125,  676.14,   50.87,   0.40,   256.250,  827.15,   83.16,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095720
