Start time: 1725094876
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.70,    4.90,  19.59,      0.125,   13.64,    2.46,  19.68,     0.250,   11.38,    5.90,  23.59
            1,      0.750,   15.07,   13.36,  17.81,      0.375,   15.04,    6.69,  17.84,     0.750,   14.22,   14.15,  18.87
            2,      1.250,   15.69,   21.38,  17.11,      0.625,   15.31,   10.96,  17.53,     1.250,   14.50,   23.15,  18.52
            3,      1.750,   15.59,   30.13,  17.22,      0.875,   15.55,   15.11,  17.27,     1.750,   14.83,   31.68,  18.10
            4,      2.250,   16.05,   37.64,  16.73,      1.125,   15.94,   18.94,  16.84,     2.250,   15.34,   39.37,  17.50
            6,      3.250,   17.01,   51.29,  15.78,      1.625,   17.00,   25.67,  15.79,     3.250,   16.09,   54.22,  16.68
            8,      4.250,   17.68,   64.52,  15.18,      2.125,   17.64,   32.34,  15.22,     4.250,   16.58,   68.81,  16.19
           12,      6.250,   19.31,   86.88,  13.90,      3.125,   19.44,   43.14,  13.81,     6.250,   20.72,   80.97,  12.96
           16,      8.250,   21.54,  102.79,  12.46,      4.125,   21.41,   51.71,  12.54,     8.250,   25.69,   86.20,  10.45
           20,     10.250,   26.24,  104.85,  10.23,      5.125,   26.39,   52.13,  10.17,    10.250,   31.67,   86.89,   8.48
           24,     12.250,   32.97,   99.74,   8.14,      6.125,   32.74,   50.21,   8.20,    12.250,   37.99,   86.55,   7.07
           28,     14.250,   35.75,  107.00,   7.51,      7.125,   35.66,   53.63,   7.53,    14.250,   44.28,   86.39,   6.06
           32,     16.250,   40.32,  108.19,   6.66,      8.125,   40.22,   54.23,   6.67,    16.250,   49.50,   88.12,   5.42
           40,     20.250,   49.78,  109.20,   5.39,     10.125,   49.88,   54.49,   5.38,    20.250,   61.88,   87.84,   4.34
           48,     24.250,   59.88,  108.72,   4.48,     12.125,   60.04,   54.21,   4.47,    24.250,   74.67,   87.17,   3.59
           56,     28.250,   70.29,  107.88,   3.82,     14.125,   70.31,   53.93,   3.82,    28.250,   86.82,   87.34,   3.09
           64,     32.250,   80.97,  106.92,   3.32,     16.125,   81.05,   53.40,   3.31,    32.250,  100.10,   86.48,   2.68
           80,     40.250,  100.02,  108.02,   2.68,     20.125,   99.69,   54.19,   2.69,    40.250,  126.47,   85.43,   2.12
          104,     52.250,  131.12,  106.97,   2.05,     26.125,  131.62,   53.28,   2.04,    52.250,  163.88,   85.58,   1.64
          120,     60.250,  153.14,  105.61,   1.75,     30.125,  154.59,   52.31,   1.74,    60.250,  190.70,   84.81,   1.41
          128,     64.250,  165.99,  103.90,   1.62,     32.125,  165.56,   52.09,   1.62,    64.250,  202.51,   85.16,   1.33
          160,     80.250,  201.71,  106.79,   1.33,     40.125,  201.61,   53.43,   1.33,    80.250,  259.84,   82.90,   1.03
          192,     96.250,  247.84,  104.25,   1.08,     48.125,  249.63,   51.75,   1.08,    96.250,  311.07,   83.06,   0.86
          256,    128.250,  330.48,  104.17,   0.81,     64.125,  328.62,   52.38,   0.82,   128.250,  414.93,   82.97,   0.65
          320,    160.250,  411.80,  104.46,   0.65,     80.125,  414.51,   51.89,   0.65,   160.250,  514.90,   83.54,   0.52
          512,    256.250,  678.03,  101.45,   0.40,    128.125,  672.80,   51.12,   0.40,   256.250,  824.49,   83.43,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095157
