Start time: 1725095153
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.69,    4.90,  19.61,      0.125,   13.62,    2.46,  19.70,     0.250,   11.48,    5.85,  23.38
            1,      0.750,   15.08,   13.35,  17.80,      0.375,   15.02,    6.70,  17.88,     0.750,   14.18,   14.19,  18.93
            2,      1.250,   15.64,   21.45,  17.16,      0.625,   15.20,   11.04,  17.66,     1.250,   14.50,   23.15,  18.52
            3,      1.750,   15.62,   30.08,  17.19,      0.875,   15.62,   15.04,  17.19,     1.750,   14.78,   31.79,  18.17
            4,      2.250,   15.93,   37.92,  16.85,      1.125,   15.87,   19.03,  16.92,     2.250,   15.65,   38.59,  17.15
            6,      3.250,   17.16,   50.83,  15.64,      1.625,   17.04,   25.59,  15.75,     3.250,   16.04,   54.38,  16.73
            8,      4.250,   17.78,   64.18,  15.10,      2.125,   17.75,   32.13,  15.12,     4.250,   16.54,   68.98,  16.23
           12,      6.250,   19.39,   86.50,  13.84,      3.125,   19.31,   43.44,  13.90,     6.250,   20.59,   81.47,  13.04
           16,      8.250,   21.59,  102.59,  12.44,      4.125,   21.58,   51.32,  12.44,     8.250,   25.93,   85.41,  10.35
           20,     10.250,   26.20,  105.02,  10.25,      5.125,   26.18,   52.54,  10.25,    10.250,   31.67,   86.87,   8.48
           24,     12.250,   32.62,  100.82,   8.23,      6.125,   32.75,   50.20,   8.20,    12.250,   37.70,   87.22,   7.12
           28,     14.250,   35.44,  107.93,   7.57,      7.125,   35.33,   54.14,   7.60,    14.250,   44.28,   86.38,   6.06
           32,     16.250,   40.02,  109.00,   6.71,      8.125,   40.20,   54.25,   6.68,    16.250,   49.48,   88.16,   5.43
           40,     20.250,   49.70,  109.37,   5.40,     10.125,   49.60,   54.80,   5.41,    20.250,   61.85,   87.89,   4.34
           48,     24.250,   59.66,  109.11,   4.50,     12.125,   59.23,   54.95,   4.53,    24.250,   74.15,   87.79,   3.62
           56,     28.250,   69.99,  108.35,   3.84,     14.125,   70.08,   54.10,   3.83,    28.250,   86.68,   87.49,   3.10
           64,     32.250,   80.57,  107.44,   3.33,     16.125,   80.31,   53.90,   3.34,    32.250,   99.70,   86.83,   2.69
           80,     40.250,   99.53,  108.55,   2.70,     20.125,   99.22,   54.45,   2.71,    40.250,  125.82,   85.87,   2.13
          104,     52.250,  130.20,  107.73,   2.06,     26.125,  130.92,   53.57,   2.05,    52.250,  164.06,   85.49,   1.64
          120,     60.250,  151.39,  106.83,   1.77,     30.125,  154.21,   52.44,   1.74,    60.250,  189.62,   85.30,   1.42
          128,     64.250,  164.10,  105.10,   1.64,     32.125,  164.77,   52.34,   1.63,    64.250,  202.85,   85.02,   1.32
          160,     80.250,  200.19,  107.61,   1.34,     40.125,  200.67,   53.68,   1.34,    80.250,  257.61,   83.62,   1.04
          192,     96.250,  249.03,  103.75,   1.08,     48.125,  247.25,   52.25,   1.09,    96.250,  308.74,   83.69,   0.87
          256,    128.250,  326.52,  105.43,   0.82,     64.125,  327.21,   52.61,   0.82,   128.250,  410.44,   83.88,   0.65
          320,    160.250,  408.75,  105.24,   0.66,     80.125,  407.16,   52.82,   0.66,   160.250,  514.07,   83.68,   0.52
          512,    256.250,  671.04,  102.51,   0.40,    128.125,  671.51,   51.22,   0.40,   256.250,  821.19,   83.76,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095432
