Start time: 1725095159
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.67,    4.91,  19.63,      0.125,   13.75,    2.44,  19.52,     0.250,   11.58,    5.79,  23.17
            1,      0.750,   15.14,   13.30,  17.73,      0.375,   15.12,    6.66,  17.76,     0.750,   14.27,   14.11,  18.81
            2,      1.250,   15.11,   22.21,  17.76,      0.625,   15.33,   10.95,  17.51,     1.250,   14.56,   23.05,  18.44
            3,      1.750,   15.51,   30.28,  17.30,      0.875,   15.60,   15.06,  17.21,     1.750,   14.90,   31.52,  18.01
            4,      2.250,   16.03,   37.68,  16.75,      1.125,   16.00,   18.88,  16.78,     2.250,   16.03,   37.68,  16.75
            6,      3.250,   17.17,   50.82,  15.64,      1.625,   17.26,   25.27,  15.55,     3.250,   16.32,   53.44,  16.44
            8,      4.250,   17.83,   64.00,  15.06,      2.125,   17.79,   32.06,  15.09,     4.250,   16.62,   68.66,  16.16
           12,      6.250,   19.42,   86.38,  13.82,      3.125,   19.40,   43.24,  13.84,     6.250,   20.68,   81.14,  12.98
           16,      8.250,   21.63,  102.39,  12.41,      4.125,   21.63,   51.19,  12.41,     8.250,   25.72,   86.10,  10.44
           20,     10.250,   26.17,  105.14,  10.26,      5.125,   26.06,   52.78,  10.30,    10.250,   31.90,   86.24,   8.41
           24,     12.250,   32.84,  100.14,   8.18,      6.125,   32.80,   50.13,   8.19,    12.250,   37.70,   87.24,   7.12
           28,     14.250,   35.81,  106.83,   7.50,      7.125,   35.68,   53.61,   7.52,    14.250,   44.29,   86.38,   6.06
           32,     16.250,   40.32,  108.20,   6.66,      8.125,   40.12,   54.36,   6.69,    16.250,   49.53,   88.07,   5.42
           40,     20.250,   49.76,  109.25,   5.39,     10.125,   49.68,   54.71,   5.40,    20.250,   62.04,   87.62,   4.33
           48,     24.250,   59.84,  108.79,   4.49,     12.125,   59.77,   54.46,   4.49,    24.250,   74.51,   87.37,   3.60
           56,     28.250,   70.21,  108.00,   3.82,     14.125,   70.26,   53.97,   3.82,    28.250,   87.16,   87.00,   3.08
           64,     32.250,   80.84,  107.09,   3.32,     16.125,   80.97,   53.46,   3.32,    32.250,  100.01,   86.56,   2.68
           80,     40.250,   99.55,  108.53,   2.70,     20.125,   99.22,   54.45,   2.71,    40.250,  125.85,   85.86,   2.13
          104,     52.250,  131.12,  106.96,   2.05,     26.125,  131.43,   53.36,   2.04,    52.250,  164.43,   85.30,   1.63
          120,     60.250,  152.96,  105.74,   1.75,     30.125,  154.13,   52.47,   1.74,    60.250,  190.11,   85.07,   1.41
          128,     64.250,  165.50,  104.21,   1.62,     32.125,  164.58,   52.40,   1.63,    64.250,  203.35,   84.81,   1.32
          160,     80.250,  201.34,  106.99,   1.33,     40.125,  201.10,   53.56,   1.33,    80.250,  259.29,   83.08,   1.04
          192,     96.250,  248.69,  103.89,   1.08,     48.125,  248.63,   51.96,   1.08,    96.250,  310.22,   83.29,   0.87
          256,    128.250,  328.92,  104.67,   0.82,     64.125,  329.17,   52.29,   0.82,   128.250,  414.15,   83.13,   0.65
          320,    160.250,  411.83,  104.45,   0.65,     80.125,  408.88,   52.60,   0.66,   160.250,  517.29,   83.16,   0.52
          512,    256.250,  675.76,  101.79,   0.40,    128.125,  676.67,   50.83,   0.40,   256.250,  826.97,   83.18,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095440
