Start time: 1725094870
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.50,    4.97,  19.88,      0.125,   13.44,    2.50,  19.97,     0.250,   11.16,    6.01,  24.04
            1,      0.750,   14.84,   13.57,  18.09,      0.375,   14.84,    6.78,  18.08,     0.750,   13.99,   14.39,  19.19
            2,      1.250,   15.38,   21.82,  17.45,      0.625,   15.00,   11.19,  17.90,     1.250,   14.27,   23.51,  18.81
            3,      1.750,   15.36,   30.59,  17.48,      0.875,   15.35,   15.30,  17.49,     1.750,   14.62,   32.14,  18.37
            4,      2.250,   15.76,   38.34,  17.04,      1.125,   15.72,   19.21,  17.07,     2.250,   15.59,   38.75,  17.22
            6,      3.250,   16.77,   52.01,  16.00,      1.625,   16.79,   25.97,  15.98,     3.250,   15.90,   54.88,  16.89
            8,      4.250,   17.38,   65.63,  15.44,      2.125,   17.38,   32.82,  15.45,     4.250,   16.29,   70.02,  16.47
           12,      6.250,   19.13,   87.71,  14.03,      3.125,   19.08,   43.96,  14.07,     6.250,   20.37,   82.35,  13.18
           16,      8.250,   21.36,  103.69,  12.57,      4.125,   21.17,   52.30,  12.68,     8.250,   25.53,   86.75,  10.52
           20,     10.250,   25.80,  106.64,  10.40,      5.125,   25.86,   53.19,  10.38,    10.250,   31.36,   87.72,   8.56
           24,     12.250,   32.27,  101.88,   8.32,      6.125,   32.23,   51.01,   8.33,    12.250,   37.34,   88.06,   7.19
           28,     14.250,   35.18,  108.72,   7.63,      7.125,   35.06,   54.54,   7.66,    14.250,   43.48,   87.97,   6.17
           32,     16.250,   39.59,  110.18,   6.78,      8.125,   39.55,   55.14,   6.79,    16.250,   48.79,   89.41,   5.50
           40,     20.250,   48.99,  110.96,   5.48,     10.125,   48.85,   55.64,   5.50,    20.250,   60.97,   89.16,   4.40
           48,     24.250,   58.92,  110.49,   4.56,     12.125,   58.83,   55.33,   4.56,    24.250,   73.19,   88.93,   3.67
           56,     28.250,   69.03,  109.86,   3.89,     14.125,   69.19,   54.80,   3.88,    28.250,   85.65,   88.54,   3.13
           64,     32.250,   79.40,  109.03,   3.38,     16.125,   79.61,   54.37,   3.37,    32.250,   98.42,   87.96,   2.73
           80,     40.250,   98.25,  109.97,   2.73,     20.125,   97.91,   55.17,   2.74,    40.250,  124.02,   87.12,   2.16
          104,     52.250,  128.86,  108.85,   2.08,     26.125,  129.08,   54.33,   2.08,    52.250,  161.94,   86.61,   1.66
          120,     60.250,  150.12,  107.73,   1.79,     30.125,  151.71,   53.30,   1.77,    60.250,  187.03,   86.47,   1.44
          128,     64.250,  162.65,  106.03,   1.65,     32.125,  162.34,   53.12,   1.65,    64.250,  199.62,   86.40,   1.34
          160,     80.250,  197.87,  108.87,   1.36,     40.125,  197.75,   54.47,   1.36,    80.250,  254.95,   84.49,   1.05
          192,     96.250,  245.36,  105.30,   1.09,     48.125,  244.93,   52.74,   1.10,    96.250,  305.72,   84.51,   0.88
          256,    128.250,  323.61,  106.38,   0.83,     64.125,  324.21,   53.09,   0.83,   128.250,  406.80,   84.63,   0.66
          320,    160.250,  407.63,  105.53,   0.66,     80.125,  406.00,   52.98,   0.66,   160.250,  508.88,   84.53,   0.53
          512,    256.250,  665.18,  103.41,   0.40,    128.125,  665.54,   51.68,   0.40,   256.250,  813.68,   84.54,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725095146
