Start time: 1725094593
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.56,    4.95,  19.80,      0.125,   13.48,    2.49,  19.92,     0.250,   11.24,    5.97,  23.88
            1,      0.750,   14.84,   13.56,  18.08,      0.375,   14.87,    6.77,  18.05,     0.750,   14.09,   14.29,  19.05
            2,      1.250,   15.46,   21.70,  17.36,      0.625,   15.38,   10.91,  17.45,     1.250,   14.37,   23.35,  18.68
            3,      1.750,   15.82,   29.70,  16.97,      0.875,   15.70,   14.96,  17.10,     1.750,   14.84,   31.65,  18.08
            4,      2.250,   15.81,   38.19,  16.97,      1.125,   15.79,   19.13,  17.00,     2.250,   15.61,   38.68,  17.19
            6,      3.250,   16.89,   51.66,  15.90,      1.625,   16.76,   26.02,  16.01,     3.250,   15.99,   54.57,  16.79
            8,      4.250,   17.46,   65.33,  15.37,      2.125,   17.40,   32.78,  15.43,     4.250,   16.39,   69.59,  16.37
           12,      6.250,   19.11,   87.80,  14.05,      3.125,   19.07,   43.99,  14.08,     6.250,   20.39,   82.30,  13.17
           16,      8.250,   21.31,  103.93,  12.60,      4.125,   21.28,   52.03,  12.61,     8.250,   25.55,   86.67,  10.51
           20,     10.250,   25.84,  106.50,  10.39,      5.125,   25.95,   53.02,  10.35,    10.250,   31.36,   87.74,   8.56
           24,     12.250,   32.28,  101.88,   8.32,      6.125,   32.21,   51.05,   8.33,    12.250,   37.26,   88.26,   7.20
           28,     14.250,   35.17,  108.77,   7.63,      7.125,   34.98,   54.67,   7.67,    14.250,   43.50,   87.94,   6.17
           32,     16.250,   39.65,  110.01,   6.77,      8.125,   39.54,   55.16,   6.79,    16.250,   48.61,   89.73,   5.52
           40,     20.250,   48.97,  111.01,   5.48,     10.125,   48.78,   55.72,   5.50,    20.250,   60.87,   89.31,   4.41
           48,     24.250,   58.77,  110.75,   4.57,     12.125,   58.70,   55.45,   4.57,    24.250,   73.15,   88.99,   3.67
           56,     28.250,   68.84,  110.15,   3.90,     14.125,   69.00,   54.95,   3.89,    28.250,   85.58,   88.61,   3.14
           64,     32.250,   79.36,  109.09,   3.38,     16.125,   79.51,   54.44,   3.38,    32.250,   98.37,   88.01,   2.73
           80,     40.250,   98.06,  110.18,   2.74,     20.125,   97.77,   55.25,   2.75,    40.250,  123.90,   87.20,   2.17
          104,     52.250,  128.83,  108.87,   2.08,     26.125,  129.05,   54.34,   2.08,    52.250,  161.66,   86.76,   1.66
          120,     60.250,  150.13,  107.73,   1.79,     30.125,  151.70,   53.31,   1.77,    60.250,  187.00,   86.49,   1.44
          128,     64.250,  162.59,  106.08,   1.65,     32.125,  162.30,   53.13,   1.65,    64.250,  199.77,   86.34,   1.34
          160,     80.250,  197.64,  109.00,   1.36,     40.125,  197.44,   54.55,   1.36,    80.250,  254.61,   84.61,   1.05
          192,     96.250,  244.96,  105.47,   1.10,     48.125,  244.55,   52.83,   1.10,    96.250,  305.08,   84.69,   0.88
          256,    128.250,  323.34,  106.47,   0.83,     64.125,  323.62,   53.19,   0.83,   128.250,  406.64,   84.66,   0.66
          320,    160.250,  406.41,  105.85,   0.66,     80.125,  404.09,   53.23,   0.66,   160.250,  508.18,   84.65,   0.53
          512,    256.250,  664.47,  103.52,   0.40,    128.125,  664.39,   51.77,   0.40,   256.250,  812.59,   84.65,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094868
