Start time: 1725094593
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.50,    4.97,  19.88,      0.125,   13.48,    2.49,  19.91,     0.250,   11.22,    5.98,  23.92
            1,      0.750,   14.84,   13.57,  18.09,      0.375,   14.84,    6.78,  18.09,     0.750,   13.98,   14.40,  19.19
            2,      1.250,   15.07,   22.27,  17.81,      0.625,   15.00,   11.18,  17.89,     1.250,   14.26,   23.53,  18.83
            3,      1.750,   15.37,   30.57,  17.47,      0.875,   15.34,   15.32,  17.50,     1.750,   14.61,   32.16,  18.38
            4,      2.250,   15.76,   38.32,  17.03,      1.125,   15.69,   19.24,  17.11,     2.250,   15.04,   40.16,  17.85
            6,      3.250,   16.82,   51.86,  15.96,      1.625,   16.77,   26.00,  16.00,     3.250,   15.85,   55.05,  16.94
            8,      4.250,   17.44,   65.43,  15.40,      2.125,   17.41,   32.77,  15.42,     4.250,   16.36,   69.73,  16.41
           12,      6.250,   19.03,   88.18,  14.11,      3.125,   19.03,   44.07,  14.10,     6.250,   20.35,   82.43,  13.19
           16,      8.250,   21.29,  104.04,  12.61,      4.125,   21.18,   52.27,  12.67,     8.250,   25.55,   86.67,  10.51
           20,     10.250,   25.82,  106.58,  10.40,      5.125,   25.66,   53.62,  10.46,    10.250,   31.41,   87.59,   8.55
           24,     12.250,   32.28,  101.88,   8.32,      6.125,   32.30,   50.91,   8.31,    12.250,   37.38,   87.96,   7.18
           28,     14.250,   35.18,  108.72,   7.63,      7.125,   34.98,   54.68,   7.67,    14.250,   43.62,   87.70,   6.15
           32,     16.250,   39.61,  110.11,   6.78,      8.125,   39.56,   55.13,   6.79,    16.250,   48.63,   89.70,   5.52
           40,     20.250,   48.83,  111.32,   5.50,     10.125,   48.83,   55.66,   5.50,    20.250,   60.90,   89.26,   4.41
           48,     24.250,   58.81,  110.69,   4.56,     12.125,   58.72,   55.43,   4.57,    24.250,   73.24,   88.88,   3.67
           56,     28.250,   68.88,  110.09,   3.90,     14.125,   68.96,   54.98,   3.89,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.40,  109.03,   3.38,     16.125,   79.52,   54.43,   3.38,    32.250,   98.41,   87.97,   2.73
           80,     40.250,   98.01,  110.24,   2.74,     20.125,   97.77,   55.26,   2.75,    40.250,  123.92,   87.19,   2.17
          104,     52.250,  128.83,  108.87,   2.08,     26.125,  128.84,   54.43,   2.08,    52.250,  161.48,   86.86,   1.66
          120,     60.250,  150.08,  107.76,   1.79,     30.125,  151.73,   53.30,   1.77,    60.250,  186.85,   86.56,   1.44
          128,     64.250,  162.58,  106.08,   1.65,     32.125,  162.24,   53.15,   1.65,    64.250,  199.68,   86.37,   1.34
          160,     80.250,  197.57,  109.03,   1.36,     40.125,  197.56,   54.52,   1.36,    80.250,  254.70,   84.58,   1.05
          192,     96.250,  244.83,  105.53,   1.10,     48.125,  244.40,   52.86,   1.10,    96.250,  305.11,   84.68,   0.88
          256,    128.250,  323.31,  106.48,   0.83,     64.125,  323.48,   53.21,   0.83,   128.250,  406.57,   84.68,   0.66
          320,    160.250,  405.79,  106.01,   0.66,     80.125,  403.55,   53.30,   0.67,   160.250,  508.36,   84.62,   0.53
          512,    256.250,  664.24,  103.56,   0.40,    128.125,  663.88,   51.81,   0.40,   256.250,  812.79,   84.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094868
