Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.73,    4.89,  19.55,      0.125,   13.69,    2.45,  19.60,     0.250,   11.59,    5.79,  23.17
            1,      0.750,   15.16,   13.28,  17.71,      0.375,   15.16,    6.64,  17.71,     0.750,   14.09,   14.29,  19.05
            2,      1.250,   15.70,   21.37,  17.10,      0.625,   15.58,   10.77,  17.23,     1.250,   14.58,   23.02,  18.42
            3,      1.750,   16.08,   29.22,  16.70,      0.875,   15.87,   14.80,  16.92,     1.750,   15.27,   30.76,  17.57
            4,      2.250,   16.03,   37.68,  16.74,      1.125,   15.99,   18.88,  16.78,     2.250,   15.76,   38.32,  17.03
            6,      3.250,   17.22,   50.66,  15.59,      1.625,   17.09,   25.53,  15.71,     3.250,   15.82,   55.15,  16.97
            8,      4.250,   17.69,   64.49,  15.17,      2.125,   17.78,   32.08,  15.10,     4.250,   16.64,   68.54,  16.13
           12,      6.250,   19.39,   86.52,  13.84,      3.125,   19.40,   43.24,  13.84,     6.250,   20.62,   81.34,  13.02
           16,      8.250,   21.67,  102.20,  12.39,      4.125,   21.60,   51.26,  12.43,     8.250,   25.91,   85.48,  10.36
           20,     10.250,   26.32,  104.54,  10.20,      5.125,   26.35,   52.21,  10.19,    10.250,   31.91,   86.23,   8.41
           24,     12.250,   33.03,   99.57,   8.13,      6.125,   32.82,   50.09,   8.18,    12.250,   38.11,   86.28,   7.04
           28,     14.250,   35.82,  106.79,   7.49,      7.125,   35.65,   53.65,   7.53,    14.250,   43.94,   87.05,   6.11
           32,     16.250,   40.18,  108.57,   6.68,      8.125,   40.22,   54.23,   6.67,    16.250,   49.31,   88.47,   5.44
           40,     20.250,   49.51,  109.79,   5.42,     10.125,   49.65,   54.74,   5.41,    20.250,   62.12,   87.51,   4.32
           48,     24.250,   59.81,  108.83,   4.49,     12.125,   59.64,   54.57,   4.50,    24.250,   74.35,   87.56,   3.61
           56,     28.250,   69.93,  108.44,   3.84,     14.125,   70.17,   54.04,   3.83,    28.250,   86.96,   87.20,   3.09
           64,     32.250,   80.82,  107.11,   3.32,     16.125,   81.04,   53.41,   3.31,    32.250,  100.23,   86.37,   2.68
           80,     40.250,   99.56,  108.53,   2.70,     20.125,   99.28,   54.41,   2.70,    40.250,  126.04,   85.72,   2.13
          104,     52.250,  131.27,  106.85,   2.04,     26.125,  130.85,   53.59,   2.05,    52.250,  164.30,   85.37,   1.63
          120,     60.250,  152.69,  105.92,   1.76,     30.125,  154.33,   52.40,   1.74,    60.250,  189.58,   85.31,   1.42
          128,     64.250,  165.54,  104.19,   1.62,     32.125,  165.42,   52.13,   1.62,    64.250,  202.42,   85.20,   1.33
          160,     80.250,  201.25,  107.04,   1.33,     40.125,  200.36,   53.76,   1.34,    80.250,  258.80,   83.24,   1.04
          192,     96.250,  249.05,  103.74,   1.08,     48.125,  248.34,   52.02,   1.08,    96.250,  310.14,   83.31,   0.87
          256,    128.250,  328.19,  104.90,   0.82,     64.125,  329.10,   52.30,   0.82,   128.250,  412.90,   83.38,   0.65
          320,    160.250,  412.79,  104.21,   0.65,     80.125,  411.17,   52.31,   0.65,   160.250,  515.75,   83.41,   0.52
          512,    256.250,  675.15,  101.88,   0.40,    128.125,  674.72,   50.97,   0.40,   256.250,  825.17,   83.36,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094598
