Start time: 1725094317
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   14.28,    4.70,  18.80,      0.125,   14.27,    2.35,  18.81,     0.250,   11.91,    5.64,  22.54
            1,      0.750,   15.45,   13.03,  17.38,      0.375,   15.43,    6.52,  17.40,     0.750,   14.88,   13.53,  18.05
            2,      1.250,   16.50,   20.34,  16.27,      0.625,   15.72,   10.67,  17.08,     1.250,   15.17,   22.12,  17.70
            3,      1.750,   16.06,   29.25,  16.71,      0.875,   15.97,   14.71,  16.81,     1.750,   15.62,   30.08,  17.19
            4,      2.250,   16.33,   36.99,  16.44,      1.125,   16.25,   18.59,  16.52,     2.250,   16.63,   36.32,  16.14
            6,      3.250,   17.74,   49.17,  15.13,      1.625,   17.77,   24.55,  15.11,     3.250,   16.88,   51.70,  15.91
            8,      4.250,   18.28,   62.41,  14.68,      2.125,   18.16,   31.40,  14.78,     4.250,   16.91,   67.47,  15.88
           12,      6.250,   19.49,   86.09,  13.78,      3.125,   19.42,   43.19,  13.82,     6.250,   20.81,   80.64,  12.90
           16,      8.250,   21.69,  102.12,  12.38,      4.125,   21.73,   50.95,  12.35,     8.250,   25.96,   85.32,  10.34
           20,     10.250,   26.32,  104.53,  10.20,      5.125,   26.37,   52.17,  10.18,    10.250,   31.82,   86.46,   8.43
           24,     12.250,   32.84,  100.14,   8.17,      6.125,   32.60,   50.43,   8.23,    12.250,   37.70,   87.23,   7.12
           28,     14.250,   35.67,  107.24,   7.53,      7.125,   35.36,   54.09,   7.59,    14.250,   43.91,   87.11,   6.11
           32,     16.250,   39.98,  109.11,   6.71,      8.125,   39.95,   54.59,   6.72,    16.250,   49.32,   88.45,   5.44
           40,     20.250,   49.68,  109.43,   5.40,     10.125,   49.62,   54.78,   5.41,    20.250,   61.80,   87.96,   4.34
           48,     24.250,   59.64,  109.14,   4.50,     12.125,   59.45,   54.75,   4.52,    24.250,   74.13,   87.82,   3.62
           56,     28.250,   69.77,  108.69,   3.85,     14.125,   69.87,   54.26,   3.84,    28.250,   86.97,   87.19,   3.09
           64,     32.250,   80.37,  107.71,   3.34,     16.125,   80.31,   53.89,   3.34,    32.250,   99.42,   87.07,   2.70
           80,     40.250,   99.06,  109.07,   2.71,     20.125,   99.21,   54.45,   2.71,    40.250,  126.01,   85.74,   2.13
          104,     52.250,  130.78,  107.24,   2.05,     26.125,  130.77,   53.63,   2.05,    52.250,  164.03,   85.51,   1.64
          120,     60.250,  151.20,  106.97,   1.78,     30.125,  153.65,   52.63,   1.75,    60.250,  189.77,   85.23,   1.41
          128,     64.250,  164.27,  104.99,   1.63,     32.125,  164.51,   52.42,   1.63,    64.250,  202.50,   85.17,   1.33
          160,     80.250,  199.89,  107.77,   1.34,     40.125,  199.62,   53.96,   1.34,    80.250,  257.23,   83.74,   1.04
          192,     96.250,  247.93,  104.21,   1.08,     48.125,  247.25,   52.25,   1.09,    96.250,  309.12,   83.58,   0.87
          256,    128.250,  327.17,  105.23,   0.82,     64.125,  327.59,   52.54,   0.82,   128.250,  412.19,   83.52,   0.65
          320,    160.250,  414.44,  103.79,   0.65,     80.125,  413.25,   52.05,   0.65,   160.250,  514.73,   83.57,   0.52
          512,    256.250,  672.02,  102.36,   0.40,    128.125,  671.92,   51.19,   0.40,   256.250,  823.07,   83.57,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725094597
