,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
120,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.8273742198944,0
121,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.69967913627625,0
122,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.4260516166687,0
123,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.9123876094818,0
124,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3901400566101,0
125,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.5798840522766,0
126,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.63562202453613,0
127,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.6641550064087,0
128,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.5418949127197,0
129,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3237986564636,0
130,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.36018776893616,0
131,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.61157274246216,0
132,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.9079964160919,0
133,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.7938928604126,0
134,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.60595059394836,0
135,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.1385269165039,0
136,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.4805111885071,0
137,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.87500739097595,0
138,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.9965524673462,0
139,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.6890027523041,0
140,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.85765171051025,0
141,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3427314758301,0
142,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1913163661957,0
143,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.82712745666504,0
144,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.334983587265,0
145,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.09479880332947,0
146,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.1342945098877,0
147,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.45058155059814,0
148,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.88656663894653,0
149,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.8766293525696,0
150,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.88398027420044,0
151,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.32376527786255,0
152,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.21006774902344,0
153,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.77302718162537,0
154,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.1197214126587,0
155,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.98546981811523,0
156,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.0386610031128,0
157,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.9346158504486,0
158,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.9654428958893,0
159,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.89549684524536,0
160,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.38570618629456,0
161,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.7952163219452,0
162,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.2703182697296,0
163,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.12185287475586,0
164,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.32741260528564,0
165,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.8948817253113,0
166,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.694543838501,0
167,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.0590486526489,0
168,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.56142377853394,0
169,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.58074855804443,0
170,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.80044078826904,0
171,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.87076711654663,0
172,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.103324174881,0
173,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1678578853607,0
174,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.44386053085327,0
175,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.02218317985535,0
176,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.60030126571655,0
177,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.17206621170044,0
178,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.78049206733704,0
179,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.06310963630676,0
180,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1197671890259,0
181,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.8097200393677,0
182,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.30957865715027,0
183,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.9810485839844,0
184,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.12426805496216,0
185,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.9939389228821,0
186,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.94826436042786,0
187,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.2512674331665,0
188,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.14477920532227,0
189,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3626596927643,0
190,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.32606625556946,0
191,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.81871032714844,0
192,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.3539342880249,0
193,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3217499256134,0
194,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.8264105319977,0
195,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.84769320487976,0
196,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1759600639343,0
197,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.46452045440674,0
198,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.68613934516907,0
199,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.9786584377289,0
200,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.801589012146,0
201,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.8324947357178,0
202,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.0591115951538,0
203,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1538190841675,0
204,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.7255530357361,0
205,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.2000381946564,0
206,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.99845790863037,0
207,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.36041259765625,0
208,google/gke/cpu,google,gke,cpu,64,mixbench,duration,288.73140001296997,0
209,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.5345633029938,0
210,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.67423462867737,0
211,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.6070775985718,0
212,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.41413855552673,0
213,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.53794717788696,0
214,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1682813167572,0
215,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.89512276649475,0
216,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.06862139701843,0
217,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.243634223938,0
218,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1563894748688,0
219,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.72657775878906,0
220,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.6763994693756,0
221,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.9478089809418,0
222,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.6570146083832,0
223,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.97093176841736,0
224,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.0944037437439,0
225,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.58015036582947,0
226,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.4870970249176,0
227,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.2182147502899,0
228,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.8437385559082,0
229,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.7561454772949,0
230,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.0342140197754,0
231,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.9105107784271,0
232,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.7112510204315,0
233,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.3885636329651,0
234,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.04092288017273,0
235,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.17057156562805,0
236,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.55323934555054,0
237,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3763279914856,0
238,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.1534240245819,0
239,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.49010396003723,0
240,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.4129934310913,0
241,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.56285429000854,0
242,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.70861172676086,0
243,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1765208244324,0
244,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.242502450943,0
245,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.65358233451843,0
246,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.18001532554626,0
247,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.68860387802124,0
248,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.361515045166,0
249,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.5187795162201,0
250,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.37735319137573,0
251,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.6687572002411,0
252,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.05323672294617,0
253,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.0447654724121,0
254,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.16924118995667,0
255,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.8346469402313,0
256,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.7819125652313,0
257,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.9406678676605,0
258,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.867582321167,0
259,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.3755269050598,0
260,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.0895369052887,0
261,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.67190957069397,0
262,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.1800789833069,0
263,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.17052936553955,0
264,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.6814851760864,0
265,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.81971049308777,0
266,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.89150834083557,0
267,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.47747898101807,0
268,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.8912777900696,0
269,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.14636969566345,0
270,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.7714743614197,0
271,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.4481885433197,0
272,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.43164348602295,0
273,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.57388830184937,0
274,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.9272475242615,0
275,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.59929895401,0
276,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.2200665473938,0
277,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.2834529876709,0
278,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.2713813781738,0
279,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.0288190841675,0
280,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.6672992706299,0
281,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3885371685028,0
282,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.5598704814911,0
283,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.6530156135559,0
284,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.9106605052948,0
285,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.49274468421936,0
286,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1356587409973,0
287,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.38110542297363,0
288,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.53160667419434,0
289,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.6886885166168,0
290,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.629043340683,0
291,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.2191321849823,0
292,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.88362526893616,0
293,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.77222180366516,0
294,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.30817699432373,0
295,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.70054507255554,0
296,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.4272973537445,0
297,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.468790769577,0
298,google/gke/cpu,google,gke,cpu,64,mixbench,duration,285.52200412750244,0
299,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.06839513778687,0
300,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.8092215061188,0
301,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.75780987739563,0
302,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.83444142341614,0
303,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.4088659286499,0
304,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.6376996040344,0
305,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.56102108955383,0
306,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.6220042705536,0
307,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.61759543418884,0
308,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.5175669193268,0
309,google/gke/cpu,google,gke,cpu,64,mixbench,duration,283.3015422821045,0
310,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.1759808063507,0
311,google/gke/cpu,google,gke,cpu,64,mixbench,duration,284.1199975013733,0
312,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.8883926868439,0
313,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.52493357658386,0
314,google/gke/cpu,google,gke,cpu,64,mixbench,duration,280.99673771858215,0
315,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.0000956058502,0
316,google/gke/cpu,google,gke,cpu,64,mixbench,duration,281.8307375907898,0
317,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.3970353603363,0
318,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.52576184272766,0
319,google/gke/cpu,google,gke,cpu,64,mixbench,duration,282.05728125572205,0
320,google/gke/cpu,google,gke,cpu,32,mixbench,duration,284.8218595981598,0
321,google/gke/cpu,google,gke,cpu,32,mixbench,duration,287.26754212379456,0
322,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.7886254787445,0
323,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.3448271751404,0
324,google/gke/cpu,google,gke,cpu,32,mixbench,duration,284.2272572517395,0
325,google/gke/cpu,google,gke,cpu,32,mixbench,duration,286.54572677612305,0
326,google/gke/cpu,google,gke,cpu,32,mixbench,duration,284.7414515018463,0
327,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.5744037628174,0
328,google/gke/cpu,google,gke,cpu,32,mixbench,duration,285.93848490715027,0
329,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.3552405834198,0
330,google/gke/cpu,google,gke,cpu,32,mixbench,duration,284.93082070350647,0
331,google/gke/cpu,google,gke,cpu,32,mixbench,duration,280.8053848743439,0
332,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.6015295982361,0
333,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.39811396598816,0
334,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.9138927459717,0
335,google/gke/cpu,google,gke,cpu,32,mixbench,duration,285.5823414325714,0
336,google/gke/cpu,google,gke,cpu,32,mixbench,duration,285.3997724056244,0
337,google/gke/cpu,google,gke,cpu,32,mixbench,duration,281.52552819252014,0
338,google/gke/cpu,google,gke,cpu,32,mixbench,duration,280.7688047885895,0
339,google/gke/cpu,google,gke,cpu,32,mixbench,duration,280.7504413127899,0
340,google/gke/cpu,google,gke,cpu,32,mixbench,duration,282.65584444999695,0
341,google/gke/cpu,google,gke,cpu,32,mixbench,duration,282.2829427719116,0
342,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.3953206539154,0
343,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.7125418186188,0
344,google/gke/cpu,google,gke,cpu,32,mixbench,duration,285.2154121398926,0
345,google/gke/cpu,google,gke,cpu,32,mixbench,duration,283.7546443939209,0
346,google/gke/cpu,google,gke,cpu,32,mixbench,duration,284.32696509361267,0
