Start time: 1725074449
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.93,   22.90,  91.58,      0.125,    3.17,   10.58,  84.63,     0.250,    2.19,   30.57, 122.29
            1,      0.750,    3.69,   54.49,  72.65,      0.375,    3.70,   27.21,  72.55,     0.750,    3.21,   62.80,  83.73
            2,      1.250,    3.76,   89.24,  71.39,      0.625,    3.74,   44.86,  71.77,     1.250,    3.36,   99.98,  79.99
            3,      1.750,    3.87,  121.29,  69.31,      0.875,    3.84,   61.21,  69.96,     1.750,    3.50,  134.29,  76.74
            4,      2.250,    3.98,  151.75,  67.45,      1.125,    3.97,   76.09,  67.63,     2.250,    3.61,  167.17,  74.30
            6,      3.250,    4.18,  208.46,  64.14,      1.625,    4.15,  105.11,  64.68,     3.250,    3.90,  223.70,  68.83
            8,      4.250,    4.48,  254.88,  59.97,      2.125,    4.46,  127.96,  60.21,     4.250,    4.17,  273.39,  64.33
           12,      6.250,    5.51,  304.54,  48.73,      3.125,    5.55,  151.01,  48.32,     6.250,    6.27,  267.58,  42.81
           16,      8.250,    6.62,  334.53,  40.55,      4.125,    6.56,  168.69,  40.90,     8.250,    8.11,  273.00,  33.09
           20,     10.250,    8.25,  333.39,  32.53,      5.125,    8.28,  166.11,  32.41,    10.250,   10.20,  269.83,  26.32
           24,     12.250,   10.55,  311.75,  25.45,      6.125,   10.53,  156.20,  25.50,    12.250,   12.23,  268.83,  21.95
           28,     14.250,   11.52,  332.08,  23.30,      7.125,   11.46,  166.88,  23.42,    14.250,   14.31,  267.38,  18.76
           32,     16.250,   13.04,  334.46,  20.58,      8.125,   13.03,  167.33,  20.60,    16.250,   16.12,  270.67,  16.66
           40,     20.250,   16.26,  334.37,  16.51,     10.125,   16.22,  167.55,  16.55,    20.250,   20.33,  267.41,  13.21
           48,     24.250,   19.66,  331.17,  13.66,     12.125,   19.63,  165.79,  13.67,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.12,  327.97,  11.61,     14.125,   23.16,  163.71,  11.59,    28.250,   28.75,  263.78,   9.34
           64,     32.250,   26.65,  324.85,  10.07,     16.125,   26.73,  161.97,  10.04,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.95,  327.86,   8.15,     20.125,   32.94,  164.01,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.56,  322.00,   6.16,     26.125,   43.75,  160.30,   6.14,    52.250,   54.65,  256.64,   4.91
          120,     60.250,   50.76,  318.64,   5.29,     30.125,   51.35,  157.48,   5.23,    60.250,   63.22,  255.82,   4.25
          128,     64.250,   55.13,  312.84,   4.87,     32.125,   55.21,  156.21,   4.86,    64.250,   67.54,  255.37,   3.97
          160,     80.250,   66.92,  321.91,   4.01,     40.125,   66.91,  160.99,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   82.98,  311.36,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.64,  314.00,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.27,  308.88,   1.93,     80.125,  139.36,  154.34,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.64,  152.42,   1.19,   256.250,  275.67,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074605
