Start time: 1725074802
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.90,   23.14,  92.56,      0.125,    3.19,   10.52,  84.12,     0.250,    2.17,   30.90, 123.59
            1,      0.750,    3.77,   53.36,  71.15,      0.375,    3.79,   26.57,  70.86,     0.750,    3.25,   61.95,  82.60
            2,      1.250,    3.85,   87.18,  69.74,      0.625,    3.84,   43.67,  69.87,     1.250,    3.58,   93.60,  74.88
            3,      1.750,    3.98,  118.15,  67.51,      0.875,    3.92,   59.87,  68.43,     1.750,    3.63,  129.34,  73.91
            4,      2.250,    4.21,  143.29,  63.69,      1.125,    4.11,   73.41,  65.25,     2.250,    3.78,  159.78,  71.01
            6,      3.250,    4.30,  203.08,  62.48,      1.625,    4.20,  103.83,  63.90,     3.250,    4.01,  217.67,  66.97
            8,      4.250,    4.55,  250.46,  58.93,      2.125,    4.54,  125.53,  59.07,     4.250,    4.25,  268.44,  63.16
           12,      6.250,    5.48,  305.99,  48.96,      3.125,    5.45,  153.83,  49.23,     6.250,    6.25,  268.31,  42.93
           16,      8.250,    6.60,  335.49,  40.67,      4.125,    6.55,  168.95,  40.96,     8.250,    8.14,  272.00,  32.97
           20,     10.250,    8.24,  334.00,  32.59,      5.125,    8.28,  166.15,  32.42,    10.250,   10.20,  269.80,  26.32
           24,     12.250,   10.54,  311.93,  25.46,      6.125,   10.53,  156.10,  25.49,    12.250,   12.22,  269.07,  21.97
           28,     14.250,   11.51,  332.40,  23.33,      7.125,   11.45,  167.02,  23.44,    14.250,   14.31,  267.22,  18.75
           32,     16.250,   13.03,  334.72,  20.60,      8.125,   13.02,  167.57,  20.62,    16.250,   16.10,  270.94,  16.67
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.31,  267.59,  13.21
           48,     24.250,   19.61,  331.87,  13.69,     12.125,   19.61,  165.93,  13.69,    24.250,   24.52,  265.53,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.72,  264.06,   9.35
           64,     32.250,   26.66,  324.78,  10.07,     16.125,   26.73,  161.95,  10.04,    32.250,   33.08,  261.67,   8.11
           80,     40.250,   32.98,  327.64,   8.14,     20.125,   32.92,  164.11,   8.15,    40.250,   41.75,  258.80,   6.43
          104,     52.250,   43.55,  322.09,   6.16,     26.125,   43.52,  161.15,   6.17,    52.250,   54.61,  256.85,   4.92
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.32,  157.58,   5.23,    60.250,   63.17,  256.03,   4.25
          128,     64.250,   55.11,  312.96,   4.87,     32.125,   55.16,  156.34,   4.87,    64.250,   67.49,  255.54,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.87,  161.06,   4.01,    80.250,   86.12,  250.14,   3.12
          192,     96.250,   83.01,  311.24,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.31,  250.08,   2.60
          256,    128.250,  109.61,  314.10,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.23,  249.77,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.64,  249.55,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074957
