Start time: 1725074802
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.08,   21.78,  87.13,      0.125,    3.50,    9.58,  76.67,     0.250,    2.30,   29.13, 116.51
            1,      0.750,    3.87,   52.00,  69.33,      0.375,    3.96,   25.42,  67.79,     0.750,    3.55,   56.71,  75.62
            2,      1.250,    3.97,   84.46,  67.56,      0.625,    4.00,   41.97,  67.16,     1.250,    3.89,   86.24,  68.99
            3,      1.750,    4.09,  114.94,  65.68,      0.875,    4.03,   58.23,  66.54,     1.750,    3.72,  126.25,  72.14
            4,      2.250,    4.20,  143.67,  63.85,      1.125,    4.17,   72.35,  64.31,     2.250,    3.89,  155.15,  68.95
            6,      3.250,    4.35,  200.60,  61.72,      1.625,    4.34,  100.58,  61.89,     3.250,    4.07,  214.30,  65.94
            8,      4.250,    4.59,  248.33,  58.43,      2.125,    4.55,  125.26,  58.94,     4.250,    4.33,  263.17,  61.92
           12,      6.250,    5.54,  302.56,  48.41,      3.125,    5.52,  152.02,  48.65,     6.250,    6.33,  264.88,  42.38
           16,      8.250,    6.68,  331.67,  40.20,      4.125,    6.62,  167.24,  40.54,     8.250,    8.18,  270.83,  32.83
           20,     10.250,    8.31,  331.14,  32.31,      5.125,    8.32,  165.25,  32.24,    10.250,   10.23,  268.83,  26.23
           24,     12.250,   10.57,  311.10,  25.40,      6.125,   10.55,  155.83,  25.44,    12.250,   12.25,  268.46,  21.91
           28,     14.250,   11.55,  331.13,  23.24,      7.125,   11.48,  166.57,  23.38,    14.250,   14.30,  267.46,  18.77
           32,     16.250,   13.05,  334.28,  20.57,      8.125,   13.05,  167.07,  20.56,    16.250,   16.12,  270.63,  16.65
           40,     20.250,   16.27,  334.20,  16.50,     10.125,   16.25,  167.30,  16.52,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.64,  331.49,  13.67,     12.125,   19.62,  165.85,  13.68,    24.250,   24.52,  265.45,  10.95
           56,     28.250,   23.12,  328.01,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.76,  263.69,   9.33
           64,     32.250,   26.67,  324.60,  10.07,     16.125,   26.74,  161.87,  10.04,    32.250,   33.08,  261.72,   8.12
           80,     40.250,   33.00,  327.37,   8.13,     20.125,   32.93,  164.04,   8.15,    40.250,   41.76,  258.72,   6.43
          104,     52.250,   43.49,  322.53,   6.17,     26.125,   43.50,  161.21,   6.17,    52.250,   54.66,  256.61,   4.91
          120,     60.250,   50.76,  318.65,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.21,  255.87,   4.25
          128,     64.250,   55.13,  312.84,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.92,  321.93,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.05,  311.12,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.80,  156.77,   2.44,   128.250,  137.78,  249.87,   1.95
          320,    160.250,  139.26,  308.89,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.28,  249.68,   1.56
          512,    256.250,  225.63,  304.86,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.72,  249.48,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074957
