Start time: 1725074802
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.00,   22.38,  89.54,      0.125,    3.23,   10.38,  83.00,     0.250,    2.21,   30.39, 121.57
            1,      0.750,    3.80,   52.94,  70.59,      0.375,    3.78,   26.63,  71.01,     0.750,    3.35,   60.01,  80.01
            2,      1.250,    3.90,   86.08,  68.86,      0.625,    3.88,   43.28,  69.26,     1.250,    3.46,   96.84,  77.47
            3,      1.750,    4.04,  116.42,  66.53,      0.875,    4.03,   58.25,  66.58,     1.750,    3.66,  128.32,  73.32
            4,      2.250,    4.12,  146.70,  65.20,      1.125,    4.09,   73.82,  65.62,     2.250,    3.78,  159.70,  70.98
            6,      3.250,    4.30,  202.79,  62.40,      1.625,    4.25,  102.64,  63.16,     3.250,    4.11,  212.21,  65.30
            8,      4.250,    4.57,  249.42,  58.69,      2.125,    4.52,  126.12,  59.35,     4.250,    4.25,  268.63,  63.21
           12,      6.250,    5.51,  304.43,  48.71,      3.125,    5.50,  152.63,  48.84,     6.250,    6.29,  266.94,  42.71
           16,      8.250,    6.61,  334.83,  40.59,      4.125,    6.58,  168.23,  40.78,     8.250,    8.15,  271.80,  32.94
           20,     10.250,    8.26,  333.27,  32.51,      5.125,    8.27,  166.27,  32.44,    10.250,   10.20,  269.83,  26.32
           24,     12.250,   10.54,  311.90,  25.46,      6.125,   10.53,  156.20,  25.50,    12.250,   12.23,  268.76,  21.94
           28,     14.250,   11.52,  332.19,  23.31,      7.125,   11.46,  166.86,  23.42,    14.250,   14.31,  267.35,  18.76
           32,     16.250,   13.05,  334.13,  20.56,      8.125,   13.04,  167.32,  20.59,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.26,  334.39,  16.51,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.64,  331.36,  13.66,     12.125,   19.62,  165.91,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.75,  263.80,   9.34
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   32.99,  327.51,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.56,  322.01,   6.16,     26.125,   43.73,  160.35,   6.14,    52.250,   54.63,  256.75,   4.91
          120,     60.250,   50.73,  318.81,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.19,  255.93,   4.25
          128,     64.250,   55.13,  312.86,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.90,  321.98,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.04,  311.15,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.62,  314.04,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.24,  308.93,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.27,  249.70,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074957
