Start time: 1725074971
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.83,  91.30,      0.125,    2.98,   11.24,  89.96,     0.250,    1.91,   35.17, 140.69
            1,      0.750,    3.50,   57.51,  76.67,      0.375,    3.50,   28.74,  76.63,     0.750,    2.96,   67.92,  90.57
            2,      1.250,    3.58,   93.78,  75.02,      0.625,    3.60,   46.59,  74.54,     1.250,    3.11,  107.75,  86.20
            3,      1.750,    3.70,  126.83,  72.47,      0.875,    3.70,   63.55,  72.63,     1.750,    3.29,  142.83,  81.62
            4,      2.250,    3.83,  157.57,  70.03,      1.125,    3.81,   79.24,  70.44,     2.250,    3.42,  176.45,  78.42
            6,      3.250,    4.09,  213.10,  65.57,      1.625,    4.04,  107.87,  66.38,     3.250,    3.73,  234.08,  72.02
            8,      4.250,    4.47,  255.28,  60.07,      2.125,    4.42,  128.97,  60.69,     4.250,    4.08,  279.83,  65.84
           12,      6.250,    5.53,  303.33,  48.53,      3.125,    5.51,  152.33,  48.74,     6.250,    6.31,  265.84,  42.53
           16,      8.250,    6.66,  332.52,  40.31,      4.125,    6.63,  167.09,  40.51,     8.250,    8.15,  271.66,  32.93
           20,     10.250,    8.26,  332.95,  32.48,      5.125,    8.28,  166.09,  32.41,    10.250,   10.19,  269.96,  26.34
           24,     12.250,   10.56,  311.48,  25.43,      6.125,   10.55,  155.89,  25.45,    12.250,   12.24,  268.63,  21.93
           28,     14.250,   11.55,  331.24,  23.25,      7.125,   11.47,  166.78,  23.41,    14.250,   14.31,  267.24,  18.75
           32,     16.250,   13.05,  334.13,  20.56,      8.125,   13.03,  167.44,  20.61,    16.250,   16.11,  270.85,  16.67
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.64,  331.48,  13.67,     12.125,   19.61,  166.01,  13.69,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.86,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.75,  263.79,   9.34
           64,     32.250,   26.66,  324.76,  10.07,     16.125,   26.74,  161.87,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   33.00,  327.40,   8.13,     20.125,   32.93,  164.06,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.54,  322.14,   6.17,     26.125,   43.72,  160.42,   6.14,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.76,  318.65,   5.29,     30.125,   51.37,  157.41,   5.23,    60.250,   63.21,  255.88,   4.25
          128,     64.250,   55.16,  312.69,   4.87,     32.125,   55.20,  156.21,   4.86,    64.250,   67.50,  255.50,   3.98
          160,     80.250,   66.90,  321.98,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.87,  155.88,   3.24,    96.250,  103.33,  250.05,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.59,  304.92,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725075127
